#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         386     1.59663     1.59647 1.65901e-05
         387     1.59649     1.59647 1.65473e-05
         388     1.59664     1.59647 1.65105e-05
         389     1.59615     1.59647 1.64892e-05
         390     1.59621     1.59647 1.64609e-05
         391     1.59669     1.59647 1.64282e-05
         392     1.59643     1.59647 1.63866e-05
         393     1.59681     1.59647 1.63678e-05
         394     1.59635     1.59647 1.63293e-05
         395     1.59655     1.59647  1.6289e-05
         396     1.59683     1.59647 1.62722e-05
         397     1.59602     1.59647  1.6271e-05
         398     1.59631     1.59647 1.62351e-05
         399     1.59635     1.59647 1.61972e-05
         400     1.59716     1.59647 1.62478e-05
         401     1.59615     1.59647 1.62269e-05
         402     1.59634     1.59647 1.61901e-05
         403     1.59644     1.59647 1.61501e-05
         404      1.5962     1.59647  1.6124e-05
         405     1.59618     1.59647 1.60998e-05
         406     1.59685     1.59647 1.60866e-05
         407     1.59651     1.59647 1.60474e-05
         408     1.59671     1.59647 1.60184e-05
         409     1.59687     1.59647 1.60089e-05
         410     1.59597     1.59647 1.60179e-05
         411     1.59654     1.59647 1.59798e-05
         412     1.59637     1.59647 1.59428e-05
         413     1.59671     1.59647 1.59147e-05
         414     1.59664     1.59647 1.58814e-05
         415     1.59576     1.59647 1.59356e-05
         416     1.59638     1.59647 1.58988e-05
         417     1.59627     1.59647 1.58678e-05
         418     1.59728     1.59647 1.59466e-05
         419     1.59669     1.59647 1.59169e-05
         420     1.59705     1.59648 1.59384e-05
         421     1.59623     1.59648 1.59116e-05
         422     1.59642     1.59648 1.58745e-05
         423     1.59644     1.59648 1.58372e-05
         424      1.5971     1.59648 1.58678e-05
         425     1.59621     1.59648 1.58426e-05
         426     1.59629     1.59648 1.58116e-05
         427     1.59652     1.59648 1.57749e-05
         428      1.5964     1.59648  1.5739e-05
         429     1.59651     1.59648 1.57024e-05
         430     1.59644     1.59648 1.56662e-05
         431     1.59616     1.59647 1.56468e-05
         432     1.59627     1.59647  1.5618e-05
         433     1.59592     1.59647 1.56338e-05
         434     1.59656     1.59647 1.55992e-05
         435     1.59659     1.59647 1.55655e-05
         436     1.59569     1.59647 1.56335e-05
         437     1.59622     1.59647 1.56083e-05
         438     1.59605     1.59647 1.56023e-05
         439     1.59666     1.59647 1.55729e-05
         440     1.59663     1.59647 1.55418e-05
         441     1.59593     1.59647 1.55553e-05
         442      1.5967     1.59647 1.55286e-05
         443     1.59646     1.59647 1.54936e-05
         444     1.59643     1.59647 1.54589e-05
         445     1.59649     1.59647 1.54242e-05
         446     1.59699     1.59647 1.54339e-05
         447     1.59637     1.59647 1.54009e-05
         448     1.59594     1.59647 1.54112e-05
         449      1.5961     1.59647 1.53992e-05
         450     1.59596     1.59647 1.54065e-05
         451     1.59646     1.59647 1.53723e-05
         452     1.59686     1.59647 1.53626e-05
         453     1.59592     1.59647 1.53766e-05
         454      1.5971     1.59647 1.54053e-05
         455     1.59648     1.59647 1.53714e-05
         456     1.59695     1.59647 1.53733e-05
         457     1.59638     1.59647 1.53408e-05
         458      1.5966     1.59647 1.53099e-05
         459     1.59605     1.59647 1.53035e-05
         460     1.59626     1.59647 1.52773e-05
         461     1.59625     1.59647 1.52514e-05
         462     1.59648     1.59647 1.52184e-05
         463     1.59638     1.59647 1.51867e-05
         464     1.59643     1.59647 1.51543e-05
         465     1.59638     1.59647 1.51227e-05
         466     1.59619     1.59647 1.51022e-05
         467     1.59665     1.59647 1.50751e-05
         468     1.59681     1.59647 1.50607e-05
         469     1.59666     1.59647 1.50342e-05
         470     1.59619     1.59647 1.50139e-05
         471     1.59673     1.59647 1.49926e-05
         472     1.59681     1.59647  1.4978e-05
         473     1.59618     1.59647 1.49584e-05
         474     1.59657     1.59647 1.49285e-05
         475     1.59648     1.59647 1.48971e-05
         476     1.59689     1.59647 1.48918e-05
         477     1.59695     1.59647 1.48946e-05
         478     1.59673     1.59647 1.48729e-05
         479      1.5956     1.59647 1.49536e-05
         480     1.59669     1.59647 1.49296e-05
         481     1.59665     1.59647 1.49035e-05
         482     1.59668     1.59647 1.48787e-05
         483     1.59668     1.59647 1.48545e-05
         484     1.59714     1.59647 1.48877e-05
         485     1.59618     1.59647 1.48691e-05
         486     1.59638     1.59647 1.48397e-05
         487     1.59698     1.59647 1.48459e-05
         488     1.59658     1.59647 1.48172e-05
         489     1.59601     1.59647 1.48173e-05
         490     1.59598     1.59647 1.48213e-05
         491      1.5962     1.59647 1.48011e-05
         492     1.59661     1.59647 1.47738e-05
         493     1.59606     1.59647 1.47671e-05
         494     1.59692     1.59647 1.47656e-05
         495     1.59658     1.59647 1.47374e-05
         496      1.5962     1.59647 1.47175e-05
         497     1.59637     1.59647 1.46891e-05
         498     1.59701     1.59647 1.46996e-05
         499     1.59601     1.59647 1.46998e-05
         500     1.59591     1.59647 1.47138e-05
