#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
          61   -0.423605   -0.440414  0.00509306
          62   -0.414942   -0.440003  0.00502746
          63   -0.383172   -0.439101  0.00502794
          64   -0.391973   -0.438365  0.00500301
          65   -0.389484   -0.437613  0.00498224
          66   -0.405314   -0.437124  0.00493073
          67   -0.419102   -0.436855  0.00486446
          68   -0.420342   -0.436612  0.00479899
          69     -0.4561   -0.436894  0.00473774
          70   -0.438974   -0.436924  0.00467015
          71   -0.408567   -0.436525  0.00462142
          72   -0.422814   -0.436334  0.00456116
          73   -0.425691   -0.436188    0.004501
          74    -0.41919   -0.435959  0.00444604
          75   -0.399426   -0.435472  0.00441336
          76   -0.385662   -0.434816  0.00440368
          77   -0.373483    -0.43402  0.00441794
          78   -0.372455    -0.43323  0.00443125
          79   -0.356169   -0.432255  0.00448123
          80   -0.334532   -0.431033  0.00458869
          81   -0.350394   -0.430038  0.00463877
          82   -0.360358   -0.429188  0.00465939
          83   -0.343392   -0.428154  0.00471652
          84   -0.344569   -0.427159  0.00476418
          85   -0.359866   -0.426368  0.00477345
          86    -0.36478   -0.425651  0.00477136
          87   -0.400583   -0.425363  0.00472521
          88   -0.380173    -0.42485  0.00469934
          89   -0.396863   -0.424535  0.00465705
          90   -0.435997   -0.424663  0.00460704
          91   -0.420675   -0.424619  0.00455662
          92   -0.376582   -0.424097  0.00453691
          93   -0.375839   -0.423578  0.00451771
          94   -0.383513   -0.423152  0.00448971
          95   -0.381359   -0.422712  0.00446395
          96   -0.385578   -0.422325  0.00443417
          97   -0.417769   -0.422278  0.00438871
          98    -0.43803   -0.422439  0.00434687
          99    -0.44366   -0.422653  0.00430824
         100   -0.435721   -0.422784  0.00426714
         101   -0.444144   -0.422995  0.00423013
         102   -0.456829   -0.423327  0.00420164
         103   -0.442341   -0.423511  0.00416491
         104   -0.429718   -0.423571  0.00412529
         105   -0.429372   -0.423626  0.00408637
         106   -0.395072   -0.423357  0.00405669
         107   -0.413112   -0.423261   0.0040199
         108   -0.416293   -0.423197   0.0039832
         109   -0.384545   -0.422842  0.00396241
         110   -0.389353   -0.422538  0.00393807
         111   -0.362675   -0.421998  0.00393934
         112   -0.359561   -0.421441  0.00394342
         113   -0.379666   -0.421071  0.00392581
         114   -0.374689   -0.420664   0.0039124
         115   -0.384853   -0.420353  0.00389075
         116   -0.381621   -0.420019  0.00387151
         117   -0.403077   -0.419874  0.00384113
         118   -0.417616   -0.419855  0.00380862
         119   -0.425343   -0.419901   0.0037769
         120   -0.426379   -0.419955  0.00374581
         121   -0.419084   -0.419948  0.00371486
         122   -0.408614   -0.419855  0.00368557
         123   -0.414493   -0.419811  0.00365587
         124   -0.406445   -0.419704  0.00362797
         125    -0.42777   -0.419768  0.00359952
         126   -0.458173   -0.420073  0.00358384
         127   -0.469993   -0.420466  0.00357711
         128   -0.469644    -0.42085  0.00356973
         129   -0.450017   -0.421076  0.00354922
         130   -0.450987   -0.421306  0.00352936
         131   -0.415601   -0.421263  0.00350269
         132   -0.395956   -0.421071   0.0034814
         133   -0.407686   -0.420971  0.00345668
         134   -0.439202   -0.421107  0.00343356
         135   -0.426133   -0.421144  0.00340832
         136    -0.42691   -0.421186  0.00338353
         137   -0.409888   -0.421104  0.00335984
         138   -0.403614   -0.420977  0.00333788
         139   -0.393368   -0.420778  0.00331977
         140   -0.394487   -0.420591  0.00330136
         141   -0.411835   -0.420529  0.00327853
         142   -0.430695     -0.4206  0.00325623
         143   -0.442989   -0.420757  0.00323722
         144   -0.437176   -0.420871  0.00321674
         145   -0.441724   -0.421015  0.00319777
         146   -0.445377   -0.421181  0.00318022
         147   -0.433503   -0.421265  0.00315969
         148   -0.453112    -0.42148  0.00314566
         149   -0.474152   -0.421834  0.00314435
         150     -0.4667   -0.422133  0.00313758
         151   -0.431614   -0.422196  0.00311743
         152   -0.440779   -0.422318  0.00309932
         153      -0.468   -0.422617  0.00309341
         154    -0.47849   -0.422979  0.00309453
         155   -0.467144   -0.423264  0.00308765
         156   -0.427618   -0.423292  0.00306798
         157   -0.427477   -0.423319  0.00304856
         158   -0.422206   -0.423312  0.00302927
         159   -0.410001   -0.423228  0.00301138
         160   -0.366509   -0.422874  0.00301335
         161   -0.378462   -0.422598  0.00300723
         162   -0.381235   -0.422343  0.00299949
         163   -0.382338   -0.422097  0.00299111
         164   -0.359688   -0.421717  0.00299698
         165   -0.376253   -0.421441  0.00299146
         166   -0.409023   -0.421366  0.00297437
         167   -0.427643   -0.421404   0.0029568
         168   -0.422504    -0.42141  0.00293921
         169   -0.427345   -0.421445  0.00292202
         170   -0.425392   -0.421469  0.00290493
         171   -0.412109   -0.421414  0.00288845
         172   -0.420536   -0.421409  0.00287167
         173   -0.423135   -0.421419  0.00285508
         174   -0.426983   -0.421451  0.00283885
         175   -0.443322   -0.421576  0.00282538
         176   -0.442423   -0.421694  0.00281181
         177   -0.446421   -0.421834  0.00279939
         178   -0.460488   -0.422051  0.00279208
         179   -0.420465   -0.422042  0.00277649
         180   -0.397559   -0.421906   0.0027644
         181   -0.388997   -0.421724   0.0027551
         182   -0.417261     -0.4217  0.00274007
         183    -0.40935   -0.421632  0.00272593
         184   -0.403896   -0.421536  0.00271281
         185   -0.364019   -0.421225  0.00271591
         186   -0.354999   -0.420869  0.00272455
         187   -0.330916   -0.420388  0.00275211
         188   -0.332584   -0.419921  0.00277682
         189   -0.335016   -0.419472  0.00279823
         190   -0.338697   -0.419047  0.00281561
         191   -0.337476    -0.41862  0.00283307
         192   -0.336406   -0.418191  0.00285049
         193   -0.331579   -0.417743  0.00287083
         194   -0.331087   -0.417296  0.00289058
         195    -0.31375   -0.416765  0.00292412
         196   -0.315428   -0.416248  0.00295456
         197    -0.33539   -0.415837  0.00296793
         198   -0.349741   -0.415504  0.00297166
         199   -0.357546   -0.415212  0.00297096
         200   -0.367668   -0.414975   0.0029656
         201   -0.380615   -0.414804  0.00295577
         202   -0.416644   -0.414813  0.00294115
         203   -0.400665   -0.414743  0.00292749
         204   -0.356546   -0.414458    0.002927
         205   -0.359242   -0.414188  0.00292509
         206   -0.385188   -0.414048  0.00291428
         207   -0.372133   -0.413845  0.00290723
         208   -0.357238   -0.413573  0.00290596
         209   -0.353048   -0.413283  0.00290645
         210   -0.435256   -0.413388  0.00289449
         211   -0.477031    -0.41369  0.00289645
         212   -0.430523   -0.413769  0.00288387
         213   -0.403152   -0.413719  0.00287076
         214   -0.402442   -0.413667  0.00285783
         215   -0.378032   -0.413501  0.00284934
         216   -0.358426   -0.413246  0.00284754
         217    -0.39401   -0.413157  0.00283579
         218   -0.384177   -0.413024   0.0028259
         219   -0.349506   -0.412734  0.00282784
         220   -0.348067    -0.41244  0.00283022
         221   -0.346628   -0.412142  0.00283304
         222   -0.338791   -0.411812  0.00283948
         223     -0.3717   -0.411632  0.00283244
         224   -0.400568   -0.411583  0.00282023
         225   -0.365249   -0.411377   0.0028152
         226   -0.341828   -0.411069  0.00281951
         227   -0.359146    -0.41084  0.00281635
         228   -0.344871   -0.410551  0.00281883
         229   -0.352972     -0.4103  0.00281771
         230   -0.368782   -0.410119  0.00281123
         231   -0.403728   -0.410091   0.0027992
         232   -0.393159   -0.410018  0.00278809
         233   -0.358419   -0.409797   0.0027849
         234   -0.345114   -0.409521  0.00278668
         235    -0.33843   -0.409218   0.0027912
         236   -0.352759   -0.408979   0.0027896
         237   -0.365263   -0.408794  0.00278392
         238    -0.40501   -0.408778  0.00277227
         239   -0.422415   -0.408836  0.00276126
         240   -0.393248   -0.408771  0.00275052
         241   -0.375486   -0.408632  0.00274257
         242   -0.345227    -0.40837  0.00274372
         243   -0.400103   -0.408336  0.00273264
         244   -0.362508   -0.408149  0.00272789
         245    -0.33691   -0.407858  0.00273221
         246   -0.326402   -0.407527   0.0027411
         247   -0.339879   -0.407253  0.00274365
         248   -0.362097   -0.407071  0.00273862
         249   -0.357934   -0.406873  0.00273472
         250   -0.386214   -0.406791  0.00272503
         251    -0.38771   -0.406715  0.00271523
         252    -0.35999   -0.406529  0.00271078
         253   -0.346856   -0.406294  0.00271031
         254   -0.344509    -0.40605  0.00271053
         255   -0.382657   -0.405959  0.00270145
         256   -0.411545    -0.40598  0.00269099
         257   -0.417381   -0.406025  0.00268088
         258   -0.416551   -0.406066   0.0026708
         259   -0.401509   -0.406048  0.00266055
         260   -0.412869   -0.406074  0.00265045
         261   -0.427051   -0.406155  0.00264151
         262   -0.414469   -0.406186  0.00263162
         263   -0.379642   -0.406085  0.00262355
         264   -0.368987   -0.405945  0.00261737
         265   -0.382419   -0.405856    0.002609
         266   -0.391554   -0.405802  0.00259974
         267   -0.395448   -0.405763   0.0025903
         268   -0.370496   -0.405632  0.00258397
         269   -0.363533   -0.405475   0.0025791
         270   -0.381125   -0.405385  0.00257113
         271   -0.403569   -0.405378  0.00256165
         272   -0.389683   -0.405321  0.00255288
         273   -0.366571   -0.405179  0.00254747
         274   -0.347607   -0.404969  0.00254682
         275   -0.345892   -0.404754  0.00254661
         276   -0.350122   -0.404556  0.00254506
         277   -0.347646   -0.404351  0.00254415
         278   -0.337688   -0.404111  0.00254628
         279   -0.321039   -0.403813   0.0025545
         280   -0.331993   -0.403556  0.00255822
         281    -0.35636   -0.403389  0.00255462
         282   -0.389409   -0.403339  0.00254605
         283   -0.388451   -0.403286  0.00253759
         284   -0.403747   -0.403288  0.00252866
         285   -0.373547   -0.403184  0.00252194
         286   -0.382733   -0.403112  0.00251413
         287   -0.371468   -0.403002  0.00250779
         288   -0.317825   -0.402706  0.00251646
         289   -0.304071   -0.402365  0.00253079
         290   -0.302915   -0.402022  0.00254519
         291    -0.33732     -0.4018  0.00254614
         292   -0.346709   -0.401611   0.0025444
         293    -0.35935   -0.401467   0.0025398
         294   -0.331747   -0.401229  0.00254221
         295   -0.347579   -0.401048  0.00254009
         296   -0.334842   -0.400824  0.00254134
         297   -0.358002    -0.40068  0.00253687
         298   -0.358501   -0.400538   0.0025323
         299   -0.350943   -0.400372  0.00252926
         300   -0.333178   -0.400148  0.00253072
         301   -0.330841   -0.399918  0.00253277
         302   -0.340859   -0.399723  0.00253192
         303   -0.345066   -0.399542  0.00252998
         304   -0.366143   -0.399432  0.00252404
         305   -0.378435   -0.399363  0.00251671
         306     -0.3868   -0.399322  0.00250882
         307   -0.405337   -0.399342  0.00250072
         308   -0.419391   -0.399407  0.00249345
         309    -0.38055   -0.399346  0.00248613
         310   -0.336801   -0.399144  0.00248628
         311   -0.350473   -0.398988  0.00248321
         312   -0.362042   -0.398869  0.00247807
         313   -0.382365   -0.398817  0.00247071
         314   -0.399732    -0.39882  0.00246285
         315   -0.383271    -0.39877  0.00245552
         316   -0.384997   -0.398727  0.00244814
         317   -0.367388   -0.398628  0.00244241
         318   -0.329015   -0.398409  0.00244452
         319   -0.320545   -0.398165  0.00244901
         320    -0.32645   -0.397941  0.00245159
         321   -0.331191   -0.397733  0.00245276
         322   -0.349155   -0.397582  0.00244978
         323   -0.375988   -0.397515   0.0024431
         324   -0.386861   -0.397482  0.00243579
         325    -0.36572   -0.397384  0.00243025
         326   -0.337092   -0.397199  0.00242982
         327   -0.342864   -0.397033  0.00242807
         328   -0.386031      -0.397   0.0024209
         329   -0.371551   -0.396922  0.00241477
         330   -0.336876    -0.39674   0.0024143
         331   -0.315497   -0.396495  0.00241945
         332    -0.31274   -0.396243  0.00242528
         333   -0.317103   -0.396005  0.00242961
         334   -0.364052   -0.395909  0.00242422
         335   -0.377831   -0.395855  0.00241759
         336   -0.376517   -0.395798  0.00241108
         337   -0.342577    -0.39564  0.00240909
         338   -0.326504   -0.395435  0.00241063
         339   -0.342833    -0.39528  0.00240851
         340    -0.36569   -0.395193    0.002403
         341   -0.396244   -0.395196  0.00239595
         342   -0.434299   -0.395311  0.00239167
         343   -0.434913   -0.395426  0.00238748
         344   -0.419947   -0.395497  0.00238161
         345   -0.408938   -0.395536  0.00237502
         346   -0.365907   -0.395451   0.0023697
         347    -0.33502   -0.395277  0.00236926
         348   -0.325754   -0.395077  0.00237086
         349    -0.34962   -0.394946  0.00236764
         350   -0.381045   -0.394907  0.00236121
         351   -0.407091   -0.394941  0.00235474
         352   -0.410871   -0.394987  0.00234849
         353   -0.387059   -0.394964  0.00234194
         354   -0.348655   -0.394833  0.00233898
         355   -0.345665   -0.394695  0.00233648
         356   -0.349533   -0.394568  0.00233336
         357   -0.344897   -0.394429  0.00233097
         358   -0.390841   -0.394419  0.00232448
         359      -0.441   -0.394549  0.00232163
         360   -0.439171   -0.394673  0.00231848
         361   -0.389535   -0.394658   0.0023121
         362    -0.38226   -0.394624  0.00230597
         363   -0.403931    -0.39465  0.00229976
         364   -0.387591    -0.39463  0.00229352
         365   -0.368993    -0.39456  0.00228832
         366   -0.338469   -0.394407  0.00228719
         367   -0.337967   -0.394253  0.00228612
         368    -0.36476   -0.394173  0.00228131
         369   -0.389154   -0.394159  0.00227517
         370   -0.394008   -0.394159  0.00226902
         371   -0.395753   -0.394163  0.00226291
         372   -0.409176   -0.394204  0.00225719
         373   -0.402525   -0.394226  0.00225125
         374   -0.400116   -0.394242  0.00224528
         375   -0.421273   -0.394314  0.00224045
         376   -0.404791   -0.394342  0.00223467
         377   -0.372047   -0.394283  0.00222952
         378   -0.358279   -0.394187  0.00222566
         379   -0.394269   -0.394187  0.00221978
         380   -0.394132   -0.394187  0.00221394
         381    -0.38984   -0.394176  0.00220816
         382   -0.402451   -0.394198  0.00220249
         383   -0.409262   -0.394237  0.00219709
         384   -0.407481   -0.394271  0.00219164
         385   -0.393836    -0.39427  0.00218594
         386   -0.376306   -0.394224  0.00218078
         387   -0.327819   -0.394052  0.00218188
         388   -0.312267   -0.393841  0.00218642
         389   -0.327513   -0.393671  0.00218743
         390   -0.350376    -0.39356  0.00218464
         391   -0.401906   -0.393581  0.00217916
         392   -0.413647   -0.393632   0.0021742
         393   -0.376486   -0.393589   0.0021691
         394   -0.334651   -0.393439  0.00216875
         395   -0.329458   -0.393277   0.0021693
         396   -0.344386   -0.393154  0.00216733
         397   -0.361708   -0.393075  0.00216332
         398   -0.362593   -0.392998  0.00215924
         399   -0.371646   -0.392944  0.00215449
         400   -0.387306    -0.39293  0.00214915
         401   -0.414864   -0.392985  0.00214449
         402   -0.401768   -0.393007  0.00213927
         403   -0.371505   -0.392953  0.00213462
         404   -0.376226   -0.392912  0.00212974
         405   -0.355979   -0.392821  0.00212643
         406   -0.369114   -0.392763    0.002122
         407   -0.391587    -0.39276  0.00211679
         408   -0.418657   -0.392823  0.00211255
         409   -0.392443   -0.392822  0.00210738
         410    -0.35028   -0.392718   0.0021048
         411   -0.360947   -0.392641  0.00210109
         412   -0.372834   -0.392593  0.00209654
         413   -0.389235   -0.392585  0.00209148
         414   -0.356684   -0.392498  0.00208823
         415   -0.363266   -0.392428  0.00208439
         416   -0.347174   -0.392319  0.00208221
         417   -0.341687   -0.392198  0.00208076
         418   -0.334136   -0.392059  0.00208041
         419   -0.355958   -0.391972  0.00207723
         420   -0.372104   -0.391925  0.00207282
         421   -0.380003   -0.391897  0.00206809
         422   -0.405768    -0.39193  0.00206345
         423   -0.400368    -0.39195  0.00205867
         424      -0.394   -0.391955  0.00205382
         425   -0.401608   -0.391977  0.00204911
         426    -0.39522   -0.391985  0.00204432
         427   -0.397037   -0.391997  0.00203956
         428   -0.371992    -0.39195  0.00203533
         429   -0.359169   -0.391874  0.00203202
         430   -0.397591   -0.391887  0.00202734
         431   -0.394553   -0.391893  0.00202265
         432   -0.374649   -0.391853  0.00201836
         433   -0.366835   -0.391795  0.00201452
         434   -0.366661   -0.391737  0.00201071
         435   -0.384763   -0.391721  0.00200615
         436   -0.389065   -0.391715  0.00200156
         437   -0.411255    -0.39176  0.00199748
         438   -0.386601   -0.391748  0.00199296
         439   -0.398681   -0.391764  0.00198848
         440   -0.367461   -0.391709  0.00198473
         441   -0.360519   -0.391638  0.00198149
         442   -0.372487   -0.391595  0.00197748
         443    -0.38834   -0.391587  0.00197303
         444   -0.378747   -0.391558  0.00196879
         445   -0.375891   -0.391523  0.00196468
         446   -0.380964     -0.3915  0.00196042
         447   -0.431485   -0.391589  0.00195808
         448   -0.457814   -0.391737  0.00195928
         449   -0.456701   -0.391882  0.00196025
         450   -0.463276    -0.39204   0.0019623
         451   -0.456307   -0.392183  0.00196312
         452   -0.471056   -0.392357  0.00196652
         453   -0.475135    -0.39254  0.00197065
         454    -0.46073    -0.39269  0.00197202
         455    -0.42398   -0.392759  0.00196889
         456   -0.400655   -0.392776  0.00196464
         457   -0.407407   -0.392808  0.00196061
         458   -0.401324   -0.392827  0.00195641
         459   -0.404429   -0.392852  0.00195231
         460    -0.43756   -0.392949  0.00195049
         461   -0.427327   -0.393024  0.00194768
         462   -0.410635   -0.393062  0.00194384
         463   -0.405769   -0.393089  0.00193983
         464   -0.377795   -0.393056  0.00193593
         465   -0.347434   -0.392958  0.00193426
         466   -0.347527   -0.392861  0.00193256
         467   -0.341332    -0.39275  0.00193157
         468   -0.337852   -0.392633    0.001931
         469    -0.32401   -0.392487  0.00193242
         470   -0.321274   -0.392335  0.00193424
         471   -0.342526    -0.39223  0.00193302
         472    -0.37377    -0.39219  0.00192932
         473   -0.333752   -0.392067  0.00192919
         474   -0.291169   -0.391854  0.00193683
         475   -0.303744   -0.391669  0.00194162
         476   -0.322639   -0.391524  0.00194295
         477   -0.307549   -0.391348  0.00194683
         478   -0.291216   -0.391138    0.001954
         479   -0.312627   -0.390974  0.00195678
         480   -0.330034   -0.390847  0.00195682
         481   -0.398844   -0.390864  0.00195282
         482   -0.417144   -0.390918  0.00194953
         483   -0.412969   -0.390964  0.00194603
         484   -0.373413   -0.390928  0.00194234
         485   -0.367383   -0.390879  0.00193895
         486   -0.354092   -0.390803  0.00193643
         487   -0.336265   -0.390691  0.00193569
         488   -0.367921   -0.390645  0.00193229
         489   -0.361689   -0.390586  0.00192924
         490   -0.351302   -0.390505  0.00192697
         491   -0.338172   -0.390399  0.00192599
         492   -0.328023   -0.390272  0.00192625
         493   -0.323107   -0.390136  0.00192715
         494   -0.325043   -0.390004  0.00192775
         495   -0.328178   -0.389879   0.0019279
         496   -0.358234   -0.389815  0.00192507
         497    -0.38537   -0.389806  0.00192121
         498   -0.417665   -0.389862  0.00191817
         499   -0.409171   -0.389901  0.00191472
         500    -0.37989   -0.389881  0.00191099
