#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
          96     1.98206     2.01882  0.00442411
          97     2.01375     2.01877  0.00437881
          98     2.03472     2.01893  0.00433715
          99     2.03979     2.01914  0.00429846
         100     2.03282     2.01928  0.00425765
         101     2.04034     2.01949  0.00422059
         102     2.05321     2.01982  0.00419214
         103     2.03917     2.02001  0.00415565
         104     2.02627     2.02007  0.00411613
         105     2.02598     2.02012  0.00407731
         106     1.99212     2.01986   0.0040474
         107     2.00976     2.01977  0.00401067
         108     2.01298      2.0197  0.00397403
         109     1.98103     2.01935  0.00395337
         110     1.98589     2.01904  0.00392912
         111     1.95948     2.01851   0.0039302
         112      1.9562     2.01795  0.00393428
         113     1.97607     2.01758  0.00391688
         114     1.97144     2.01718  0.00390338
         115     1.98145     2.01686  0.00388178
         116     1.97803     2.01653  0.00386272
         117      1.9992     2.01638  0.00383255
         118     2.01394     2.01636  0.00380012
         119     2.02215     2.01641   0.0037685
         120     2.02307     2.01646  0.00373751
         121     2.01538     2.01646  0.00370663
         122      2.0054     2.01637  0.00367736
         123     2.01114     2.01632   0.0036477
         124     2.00291     2.01621  0.00361989
         125     2.02415     2.01628  0.00359149
         126     2.05466     2.01658  0.00357588
         127     2.06625     2.01697  0.00356905
         128     2.06642     2.01736  0.00356201
         129     2.04698     2.01759  0.00354179
         130     2.04776     2.01782  0.00352214
         131     2.01262     2.01778  0.00349548
         132     1.99281     2.01759  0.00347411
         133     2.00381     2.01749  0.00344953
         134     2.03591     2.01763  0.00342653
         135     2.02281     2.01767  0.00340136
         136      2.0235     2.01771  0.00337662
         137     2.00662     2.01763  0.00335294
         138     2.00044      2.0175  0.00333096
         139     1.98992      2.0173   0.0033129
         140     1.99065     2.01711   0.0032947
         141     2.00829     2.01705  0.00327193
         142     2.02758     2.01713  0.00324973
         143     2.03944     2.01728  0.00323075
         144     2.03383      2.0174  0.00321036
         145     2.03818     2.01754  0.00319142
         146     2.04222     2.01771  0.00317403
         147     2.02996     2.01779  0.00315353
         148      2.0494     2.01801  0.00313945
         149     2.07034     2.01836  0.00313796
         150     2.06372     2.01866  0.00313158
         151     2.02784     2.01872  0.00311143
         152     2.03715     2.01884  0.00309332
         153     2.06412     2.01914  0.00308723
         154      2.0749      2.0195  0.00308834
         155     2.06408     2.01979  0.00308178
         156     2.02407     2.01981  0.00306215
         157     2.02422     2.01984  0.00304277
         158     2.01826     2.01983  0.00302353
         159     2.00686     2.01975  0.00300562
         160     1.96313      2.0194  0.00300759
         161     1.97472     2.01912  0.00300168
         162     1.97812     2.01887   0.0029938
         163     1.97864     2.01862  0.00298559
         164     1.95611     2.01824  0.00299162
         165     1.97292     2.01796  0.00298607
         166     2.00504     2.01789  0.00296909
         167     2.02453     2.01793  0.00295158
         168     2.01843     2.01793  0.00293401
         169     2.02377     2.01796  0.00291686
         170     2.02185     2.01799  0.00289979
         171     2.00887     2.01793  0.00288332
         172     2.01679     2.01793  0.00286656
         173     2.01969     2.01794  0.00285001
         174     2.02325     2.01797   0.0028338
         175     2.03953     2.01809  0.00282028
         176     2.03849     2.01821  0.00280664
         177     2.04289     2.01835  0.00279424
         178     2.05714     2.01856  0.00278703
         179     2.01742     2.01856  0.00277147
         180     1.99433     2.01842  0.00275934
         181     1.98537     2.01824  0.00275013
         182      2.0138     2.01822  0.00273513
         183     2.00604     2.01815  0.00272099
         184     2.00077     2.01805  0.00270784
         185     1.96146     2.01775  0.00271043
         186     1.95161     2.01739  0.00271909
         187     1.92792     2.01691  0.00274632
         188     1.92895     2.01645  0.00277129
         189     1.93186       2.016  0.00279253
         190     1.93553     2.01558  0.00280977
         191     1.93394     2.01515  0.00282738
         192     1.93294     2.01472  0.00284489
         193     1.92858     2.01427  0.00286494
         194     1.92776     2.01383  0.00288467
         195      1.9104      2.0133  0.00291823
         196      1.9122     2.01278  0.00294857
         197     1.93222     2.01237  0.00296182
         198     1.94611     2.01204  0.00296571
         199      1.9539     2.01175  0.00296516
         200     1.96426     2.01151  0.00295983
         201     1.97658     2.01133   0.0029502
         202     2.01323     2.01134  0.00293561
         203     1.99795     2.01128  0.00292189
         204     1.95324     2.01099  0.00292138
         205     1.95552     2.01072  0.00291964
         206     1.98167     2.01058  0.00290887
         207     1.96891     2.01038  0.00290177
         208     1.95449     2.01011  0.00290024
         209     1.94924     2.00982  0.00290095
         210       2.031     2.00992  0.00288889
         211     2.07371     2.01022  0.00289097
         212     2.02738      2.0103  0.00287847
         213     1.99987     2.01026  0.00286537
         214      1.9992      2.0102  0.00285245
         215     1.97481     2.01004  0.00284393
         216     1.95474     2.00978  0.00284226
         217     1.99023     2.00969  0.00283059
         218     1.98094     2.00956  0.00282068
         219     1.94614     2.00927  0.00282263
         220     1.94464     2.00898  0.00282505
         221     1.94334     2.00868  0.00282783
         222     1.93523     2.00835  0.00283438
         223     1.96821     2.00817  0.00282738
         224      1.9969     2.00812  0.00281521
         225     1.96202     2.00791  0.00281014
         226     1.93875     2.00761  0.00281433
         227     1.95568     2.00738  0.00281121
         228     1.94151     2.00709  0.00281369
         229     1.95015     2.00684  0.00281237
         230     1.96464     2.00666  0.00280612
         231     2.00044     2.00663   0.0027941
         232     1.99027     2.00656  0.00278295
         233     1.95499     2.00634  0.00277979
         234     1.94264     2.00607  0.00278121
         235     1.93432     2.00576  0.00278608
         236      1.9496     2.00552  0.00278442
         237     1.96122     2.00534  0.00277894
         238     2.00141     2.00532  0.00276732
         239     2.01918     2.00538  0.00275634
         240     1.99069     2.00532  0.00274554
         241     1.97156     2.00518  0.00273772
         242     1.94165     2.00492  0.00273896
         243     1.99668     2.00488   0.0027279
         244     1.95913     2.00469  0.00272315
         245     1.93391     2.00441  0.00272732
         246     1.92285     2.00407  0.00273631
         247     1.93636      2.0038  0.00273893
         248     1.95881     2.00362  0.00273389
         249     1.95465     2.00342  0.00272997
         250     1.98244     2.00334  0.00272034
         251     1.98462     2.00326  0.00271053
         252     1.95748     2.00308  0.00270585
         253     1.94307     2.00284  0.00270553
         254     1.94127      2.0026  0.00270572
         255     1.97901     2.00251  0.00269669
         256     2.00832     2.00253  0.00268625
         257     2.01377     2.00258  0.00267616
         258     2.01309     2.00262  0.00266609
         259     1.99808      2.0026  0.00265586
         260     2.00897     2.00262  0.00264575
         261     2.02382      2.0027  0.00263686
         262     2.01157     2.00274  0.00262702
         263      1.9761     2.00264  0.00261898
         264     1.96606      2.0025  0.00261272
         265     1.97851     2.00241  0.00260443
         266     1.98819     2.00235  0.00259519
         267      1.9926     2.00232  0.00258572
         268      1.9663     2.00218  0.00257957
         269     1.96013     2.00203  0.00257471
         270     1.97774     2.00194  0.00256674
         271     1.99949     2.00193  0.00255729
         272     1.98645     2.00187  0.00254852
         273      1.9636     2.00173  0.00254304
         274     1.94419     2.00152  0.00254241
         275     1.94234     2.00131  0.00254226
         276      1.9464     2.00111  0.00254082
         277     1.94466      2.0009  0.00253981
         278     1.93436     2.00066  0.00254193
         279     1.91787     2.00037  0.00255008
         280     1.92848     2.00011  0.00255386
         281     1.95245     1.99994   0.0025504
         282     1.98578     1.99989  0.00254185
         283     1.98605     1.99984  0.00253334
         284     1.99951     1.99984  0.00252442
         285     1.97013     1.99974  0.00251771
         286     1.97908     1.99966  0.00250994
         287     1.96879     1.99956   0.0025035
         288     1.91487     1.99926  0.00251202
         289     1.90083     1.99892  0.00252632
         290     1.89941     1.99858   0.0025408
         291     1.93349     1.99835   0.0025419
         292     1.94316     1.99817  0.00254021
         293     1.95635     1.99802  0.00253555
         294     1.92845     1.99779  0.00253794
         295      1.9446     1.99761  0.00253574
         296      1.9313     1.99738  0.00253704
         297     1.95478     1.99724  0.00253255
         298      1.9553      1.9971  0.00252796
         299     1.94781     1.99693  0.00252488
         300      1.9297     1.99671  0.00252639
         301     1.92768     1.99648  0.00252838
         302     1.93734     1.99628  0.00252758
         303     1.94144      1.9961  0.00252571
         304     1.96274     1.99599  0.00251979
         305      1.9748     1.99592  0.00251248
         306     1.98354     1.99588   0.0025046
         307       2.002      1.9959  0.00249652
         308     2.01606     1.99597  0.00248927
         309     1.97761     1.99591  0.00248192
         310     1.93343     1.99571  0.00248209
         311      1.9472     1.99555    0.002479
         312     1.95851     1.99543   0.0024739
         313     1.97863     1.99538  0.00246658
         314     1.99714     1.99538  0.00245873
         315      1.9797     1.99534  0.00245143
         316     1.98179     1.99529  0.00244405
         317     1.96431     1.99519  0.00243829
         318     1.92598     1.99498  0.00244031
         319     1.91703     1.99473  0.00244487
         320     1.92333     1.99451  0.00244739
         321      1.9279      1.9943  0.00244855
         322     1.94512     1.99415   0.0024457
         323     1.97248     1.99408  0.00243905
         324     1.98344     1.99405  0.00243174
         325     1.96306     1.99395  0.00242613
         326     1.93351     1.99377  0.00242576
         327     1.93919      1.9936  0.00242408
         328     1.98256     1.99357  0.00241692
         329     1.96869     1.99349  0.00241076
         330     1.93405     1.99331  0.00241017
         331      1.9123     1.99307  0.00241529
         332     1.90932     1.99282  0.00242115
         333      1.9133     1.99258  0.00242562
         334     1.96015     1.99248   0.0024203
         335     1.97446     1.99243  0.00241368
         336      1.9733     1.99237  0.00240716
         337     1.93941     1.99221  0.00240514
         338     1.92305     1.99201  0.00240672
         339     1.93917     1.99185  0.00240466
         340     1.96195     1.99176   0.0023992
         341     1.99298     1.99177  0.00239216
         342     2.03076     1.99188  0.00238788
         343     2.03112     1.99199  0.00238366
         344     2.01662     1.99207  0.00237781
         345     2.00575     1.99211  0.00237124
         346     1.96308     1.99202  0.00236587
         347     1.93189     1.99185  0.00236539
         348     1.92233     1.99165  0.00236702
         349     1.94591     1.99152  0.00236386
         350     1.97707     1.99148  0.00235747
         351     2.00406     1.99151  0.00235102
         352     2.00735     1.99156  0.00234478
         353     1.98384     1.99154  0.00233824
         354     1.94578     1.99141   0.0023352
         355     1.94241     1.99127   0.0023327
         356     1.94545     1.99114  0.00232969
         357     1.94109       1.991  0.00232738
         358     1.98709     1.99099  0.00232091
         359     2.03747     1.99112  0.00231805
         360      2.0358     1.99124  0.00231493
         361     1.98677     1.99123  0.00230855
         362     1.97835     1.99119  0.00230245
         363     2.00041     1.99122  0.00229625
         364     1.98475      1.9912  0.00229001
         365      1.9658     1.99113  0.00228479
         366     1.93552     1.99098  0.00228359
         367     1.93434     1.99083  0.00228258
         368      1.9609     1.99074  0.00227783
         369     1.98611     1.99073  0.00227169
         370     1.99049     1.99073  0.00226555
         371     1.99242     1.99074  0.00225945
         372     2.00532     1.99078  0.00225371
         373     1.99943      1.9908  0.00224779
         374     1.99688     1.99081  0.00224184
         375     2.01739     1.99089  0.00223698
         376     2.00231     1.99092  0.00223124
         377     1.96856     1.99086  0.00222611
         378     1.95477     1.99076  0.00222226
         379     1.99075     1.99076   0.0022164
         380     1.99096     1.99076  0.00221057
         381     1.98641     1.99075  0.00220479
         382     1.99857     1.99077  0.00219912
         383     2.00556     1.99081  0.00219372
         384     2.00437     1.99084  0.00218829
         385     1.99059     1.99084   0.0021826
         386      1.9734      1.9908  0.00217742
         387     1.92474     1.99063  0.00217847
         388     1.90875     1.99042  0.00218305
         389     1.92363     1.99025  0.00218418
         390     1.94641     1.99013  0.00218147
         391     1.99841     1.99015    0.002176
         392     2.01026     1.99021  0.00217105
         393     1.97315     1.99016  0.00216596
         394     1.93154     1.99001  0.00216556
         395     1.92582     1.98985  0.00216617
         396     1.94094     1.98973  0.00216422
         397     1.95874     1.98965  0.00216017
         398     1.95876     1.98957  0.00215614
         399     1.96807     1.98952  0.00215141
         400     1.98378      1.9895  0.00214608
         401     2.01107     1.98956   0.0021414
         402     1.99883     1.98958   0.0021362
         403     1.96864     1.98953  0.00213153
         404      1.9724     1.98949  0.00212668
         405     1.95271      1.9894  0.00212336
         406     1.96552     1.98934  0.00211895
         407     1.98816     1.98933  0.00211374
         408     2.01469      1.9894  0.00210948
         409     1.98935      1.9894  0.00210432
         410     1.94713     1.98929  0.00210171
         411     1.95725     1.98921  0.00209804
         412     1.96919     1.98917  0.00209351
         413     1.98585     1.98916  0.00208846
         414     1.95354     1.98907  0.00208518
         415     1.95969       1.989  0.00208136
         416     1.94381     1.98889  0.00207919
         417     1.93841     1.98877  0.00207773
         418     1.93087     1.98863  0.00207737
         419     1.95195     1.98855  0.00207425
         420     1.96854      1.9885  0.00206986
         421     1.97669     1.98847  0.00206514
         422     2.00281      1.9885  0.00206052
         423     1.99644     1.98852  0.00205574
         424     1.99106     1.98853   0.0020509
         425     1.99768     1.98855  0.00204618
         426     1.99221     1.98856   0.0020414
         427     1.99364     1.98857  0.00203665
         428     1.96869     1.98852  0.00203242
         429     1.95577     1.98845  0.00202912
         430     1.99385     1.98846  0.00202444
         431     1.99146     1.98847  0.00201975
         432     1.97155     1.98843  0.00201546
         433     1.96309     1.98837  0.00201165
         434     1.96347     1.98831  0.00200783
         435     1.98134      1.9883  0.00200328
         436     1.98535     1.98829   0.0019987
         437      2.0083     1.98834  0.00199465
         438     1.98283     1.98832  0.00199014
         439     1.99551     1.98834  0.00198567
         440     1.96461     1.98828  0.00198189
         441     1.95709     1.98821  0.00197866
         442     1.96881     1.98817  0.00197467
         443       1.986     1.98817  0.00197022
         444      1.9744     1.98813  0.00196602
         445      1.9726      1.9881  0.00196191
         446     1.97736     1.98808  0.00195766
         447     2.02727     1.98816  0.00195525
         448      2.0543     1.98831  0.00195645
         449     2.05326     1.98846  0.00195743
         450     2.05974     1.98861  0.00195948
         451     2.05319     1.98876  0.00196036
         452     2.06716     1.98893  0.00196368
         453      2.0715     1.98911  0.00196779
         454     2.05776     1.98926  0.00196925
         455     2.02108     1.98933  0.00196617
         456     1.99673     1.98935  0.00196192
         457     2.00435     1.98938   0.0019579
         458     1.99801      1.9894  0.00195372
         459     2.00077     1.98943  0.00194962
         460     2.03424     1.98952  0.00194781
         461     2.02394      1.9896  0.00194502
         462     2.00728     1.98964  0.00194118
         463     2.00264     1.98966   0.0019372
         464     1.97506     1.98963  0.00193328
         465     1.94379     1.98953  0.00193163
         466     1.94384     1.98944  0.00192997
         467     1.93842     1.98933  0.00192893
         468     1.93475     1.98921  0.00192833
         469     1.92085     1.98907  0.00192972
         470     1.91731     1.98891  0.00193164
         471     1.93907     1.98881  0.00193044
         472     1.97028     1.98877  0.00192675
         473     1.93095     1.98865  0.00192655
         474     1.88757     1.98843  0.00193425
         475      1.9004     1.98825  0.00193903
         476     1.91893      1.9881  0.00194042
         477     1.90464     1.98793  0.00194423
         478      1.8877     1.98772  0.00195143
         479     1.90932     1.98755  0.00195421
         480     1.92626     1.98742  0.00195431
         481     1.99469     1.98744   0.0019503
         482     2.01404      1.9875  0.00194704
         483     2.00992     1.98754  0.00194356
         484     1.97049     1.98751  0.00193986
         485     1.96384     1.98746  0.00193648
         486     1.95079     1.98738  0.00193396
         487     1.93308     1.98727   0.0019332
         488     1.96442     1.98722  0.00192981
         489     1.95864     1.98717  0.00192675
         490     1.94795     1.98709  0.00192448
         491     1.93504     1.98698  0.00192347
         492     1.92463     1.98685  0.00192373
         493     1.91984     1.98672  0.00192463
         494     1.92171     1.98659  0.00192523
         495     1.92495     1.98646  0.00192536
         496      1.9542      1.9864  0.00192258
         497      1.9815     1.98639  0.00191873
         498     2.01513     1.98644  0.00191575
         499     2.00545     1.98648  0.00191229
         500     1.97697     1.98646  0.00190856
