#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
          64     1.32567     1.35656  0.00332447
          65     1.32408     1.35606  0.00331067
          66     1.33427     1.35573  0.00327693
          67     1.34378     1.35555  0.00323287
          68     1.34451     1.35539   0.0031894
          69     1.36835     1.35558   0.0031487
          70     1.35694      1.3556  0.00310378
          71     1.33718     1.35534  0.00307089
          72     1.34587     1.35521  0.00303105
          73     1.34821     1.35511  0.00299104
          74       1.344     1.35496  0.00295439
          75     1.33071     1.35464  0.00293263
          76     1.32177      1.3542  0.00292576
          77     1.31326     1.35367  0.00293569
          78      1.3127     1.35315  0.00294467
          79     1.30213      1.3525  0.00297736
          80     1.28715     1.35168  0.00305014
          81     1.29799     1.35102  0.00308367
          82     1.30454     1.35046  0.00309772
          83     1.29321     1.34977  0.00313625
          84     1.29429      1.3491  0.00316769
          85     1.30414     1.34858  0.00317429
          86     1.30728      1.3481  0.00317349
          87     1.33142      1.3479  0.00314279
          88     1.31788     1.34756  0.00312555
          89      1.3289     1.34735  0.00309745
          90      1.3548     1.34744  0.00306414
          91     1.34508     1.34741  0.00303058
          92     1.31548     1.34706  0.00301745
          93     1.31487     1.34672  0.00300479
          94     1.32001     1.34643  0.00298623
          95     1.31858     1.34614  0.00296915
          96     1.32138     1.34588  0.00294941
          97      1.3425     1.34585  0.00291921
          98     1.35648     1.34596  0.00289144
          99     1.35986      1.3461  0.00286564
         100     1.35521     1.34619  0.00283843
         101     1.36023     1.34633  0.00281373
         102     1.36881     1.34655  0.00279476
         103     1.35945     1.34667  0.00277043
         104     1.35084     1.34671  0.00274409
         105     1.35066     1.34675  0.00271821
         106     1.32808     1.34657  0.00269826
         107     1.33984     1.34651  0.00267378
         108     1.34198     1.34647  0.00264935
         109     1.32069     1.34623  0.00263558
         110     1.32393     1.34603  0.00261941
         111     1.30632     1.34567  0.00262013
         112     1.30413      1.3453  0.00262286
         113     1.31738     1.34505  0.00261126
         114     1.31429     1.34478  0.00260225
         115     1.32097     1.34458  0.00258785
         116     1.31869     1.34435  0.00257515
         117      1.3328     1.34425  0.00255503
         118     1.34263     1.34424  0.00253342
         119      1.3481     1.34427  0.00251234
         120     1.34871     1.34431  0.00249167
         121     1.34359      1.3443  0.00247109
         122     1.33693     1.34424  0.00245157
         123     1.34076     1.34422   0.0024318
         124     1.33527     1.34414  0.00241326
         125     1.34943     1.34419  0.00239432
         126     1.36977     1.34439  0.00238392
         127      1.3775     1.34465  0.00237936
         128     1.37761     1.34491  0.00237467
         129     1.36466     1.34506  0.00236119
         130     1.36517     1.34521  0.00234809
         131     1.34174     1.34519  0.00233032
         132     1.32854     1.34506  0.00231607
         133     1.33588     1.34499  0.00229969
         134     1.35727     1.34508  0.00228435
         135     1.34854     1.34511  0.00226757
         136       1.349     1.34514  0.00225108
         137     1.33775     1.34508   0.0022353
         138     1.33362       1.345  0.00222064
         139     1.32661     1.34487   0.0022086
         140      1.3271     1.34474  0.00219647
         141     1.33886      1.3447  0.00218129
         142     1.35172     1.34475  0.00216649
         143     1.35963     1.34485  0.00215383
         144     1.35589     1.34493  0.00214024
         145     1.35879     1.34503  0.00212761
         146     1.36148     1.34514  0.00211602
         147      1.3533     1.34519  0.00210236
         148     1.36626     1.34534  0.00209296
         149     1.38023     1.34557  0.00209198
         150     1.37581     1.34577  0.00208772
         151     1.35189     1.34581  0.00207429
         152      1.3581     1.34589  0.00206222
         153     1.37608     1.34609  0.00205815
         154     1.38326     1.34633  0.00205889
         155     1.37605     1.34652  0.00205452
         156     1.34938     1.34654  0.00204143
         157     1.34948     1.34656  0.00202852
         158     1.34551     1.34655  0.00201569
         159      1.3379      1.3465  0.00200374
         160     1.30876     1.34626  0.00200506
         161     1.31648     1.34608  0.00200112
         162     1.31874     1.34591  0.00199587
         163     1.31909     1.34575  0.00199039
         164     1.30408     1.34549  0.00199441
         165     1.31528     1.34531  0.00199071
         166     1.33669     1.34526   0.0019794
         167     1.34969     1.34528  0.00196772
         168     1.34562     1.34529  0.00195601
         169     1.34918     1.34531  0.00194457
         170      1.3479     1.34532  0.00193319
         171     1.33925     1.34529  0.00192221
         172     1.34452     1.34528  0.00191104
         173     1.34646     1.34529  0.00190001
         174     1.34883     1.34531   0.0018892
         175     1.35969     1.34539  0.00188019
         176     1.35899     1.34547  0.00187109
         177     1.36193     1.34556  0.00186283
         178     1.37143     1.34571  0.00185802
         179     1.34495      1.3457  0.00184765
         180     1.32955     1.34561  0.00183956
         181     1.32358     1.34549  0.00183342
         182     1.34253     1.34548  0.00182342
         183     1.33736     1.34543  0.00181399
         184     1.33384     1.34537  0.00180523
         185     1.30764     1.34517  0.00180695
         186     1.30107     1.34493  0.00181272
         187     1.28528     1.34461  0.00183088
         188     1.28597      1.3443  0.00184752
         189      1.2879       1.344  0.00186169
         190     1.29035     1.34372  0.00187318
         191      1.2893     1.34343  0.00188492
         192     1.28863     1.34315  0.00189659
         193     1.28572     1.34285  0.00190996
         194     1.28518     1.34255  0.00192311
         195      1.2736      1.3422  0.00194548
         196      1.2748     1.34185  0.00196571
         197     1.28815     1.34158  0.00197455
         198     1.29741     1.34136  0.00197714
         199      1.3026     1.34116  0.00197678
         200     1.30951     1.34101  0.00197322
         201     1.31772     1.34089   0.0019668
         202     1.34215      1.3409  0.00195707
         203     1.33196     1.34085  0.00194793
         204     1.30216     1.34066  0.00194759
         205     1.30368     1.34048  0.00194643
         206     1.32112     1.34039  0.00193925
         207      1.3126     1.34025  0.00193452
         208     1.30299     1.34007  0.00193349
         209     1.29949     1.33988  0.00193397
         210       1.354     1.33995  0.00192593
         211     1.38247     1.34015  0.00192731
         212     1.35158      1.3402  0.00191898
         213     1.33325     1.34017  0.00191025
         214      1.3328     1.34014  0.00190163
         215     1.31654     1.34003  0.00189595
         216     1.30316     1.33986  0.00189484
         217     1.32682      1.3398  0.00188706
         218     1.32062     1.33971  0.00188045
         219     1.29743     1.33951  0.00188175
         220     1.29642     1.33932  0.00188336
         221     1.29556     1.33912  0.00188522
         222     1.29015      1.3389  0.00188959
         223     1.31214     1.33878  0.00188492
         224     1.33126     1.33875  0.00187681
         225     1.30801     1.33861  0.00187343
         226      1.2925     1.33841  0.00187622
         227     1.30378     1.33825  0.00187414
         228     1.29434     1.33806  0.00187579
         229      1.3001     1.33789  0.00187491
         230     1.30976     1.33777  0.00187075
         231     1.33363     1.33775  0.00186273
         232     1.32685     1.33771   0.0018553
         233     1.30332     1.33756  0.00185319
         234     1.29509     1.33738  0.00185414
         235     1.28955     1.33717  0.00185739
         236     1.29973     1.33702  0.00185628
         237     1.30748     1.33689  0.00185263
         238     1.33427     1.33688  0.00184488
         239     1.34612     1.33692  0.00183756
         240     1.32713     1.33688  0.00183036
         241     1.31437     1.33679  0.00182514
         242     1.29444     1.33661  0.00182597
         243     1.33112     1.33659   0.0018186
         244     1.30609     1.33646  0.00181544
         245     1.28928     1.33627  0.00181821
         246      1.2819     1.33605  0.00182421
         247      1.2909     1.33587  0.00182595
         248     1.30588     1.33575  0.00182259
         249      1.3031     1.33561  0.00181998
         250     1.32163     1.33556  0.00181356
         251     1.32308     1.33551  0.00180702
         252     1.30499     1.33539   0.0018039
         253     1.29538     1.33523  0.00180369
         254     1.29418     1.33507  0.00180381
         255     1.31934     1.33501  0.00179779
         256     1.33888     1.33502  0.00179083
         257     1.34251     1.33505   0.0017841
         258     1.34206     1.33508   0.0017774
         259     1.33205     1.33507  0.00177057
         260     1.33931     1.33508  0.00176384
         261     1.34922     1.33514  0.00175791
         262     1.34105     1.33516  0.00175134
         263      1.3174     1.33509  0.00174599
         264     1.31071       1.335  0.00174181
         265     1.31901     1.33494  0.00173629
         266     1.32546      1.3349  0.00173012
         267      1.3284     1.33488  0.00172382
         268     1.31087     1.33479  0.00171971
         269     1.30675     1.33468  0.00171647
         270     1.31849     1.33462  0.00171116
         271       1.333     1.33462  0.00170486
         272      1.3243     1.33458  0.00169901
         273     1.30907     1.33449  0.00169536
         274     1.29612     1.33435  0.00169494
         275      1.2949      1.3342  0.00169484
         276      1.2976     1.33407  0.00169388
         277     1.29644     1.33394   0.0016932
         278     1.28957     1.33378  0.00169462
         279     1.27858     1.33358  0.00170005
         280     1.28565     1.33341  0.00170258
         281     1.30163     1.33329  0.00170027
         282     1.32386     1.33326  0.00169457
         283     1.32404     1.33323  0.00168889
         284     1.33301     1.33323  0.00168295
         285     1.31342     1.33316  0.00167847
         286     1.31939     1.33311   0.0016733
         287     1.31253     1.33304    0.001669
         288     1.27658     1.33284  0.00167468
         289     1.26722     1.33261  0.00168421
         290     1.26627     1.33239  0.00169387
         291     1.28899     1.33224   0.0016946
         292     1.29544     1.33211  0.00169347
         293     1.30423     1.33202  0.00169037
         294     1.28563     1.33186  0.00169196
         295      1.2964     1.33174  0.00169049
         296     1.28753     1.33159  0.00169136
         297     1.30319     1.33149  0.00168837
         298     1.30353      1.3314  0.00168531
         299     1.29854     1.33129  0.00168325
         300     1.28646     1.33114  0.00168426
         301     1.28512     1.33099  0.00168559
         302     1.29156     1.33086  0.00168505
         303      1.2943     1.33074  0.00168381
         304     1.30849     1.33066  0.00167986
         305     1.31653     1.33062  0.00167499
         306     1.32236     1.33059  0.00166973
         307     1.33467      1.3306  0.00166435
         308     1.34404     1.33065  0.00165951
         309     1.31841     1.33061  0.00165462
         310     1.28895     1.33047  0.00165473
         311     1.29813     1.33037  0.00165267
         312     1.30567     1.33029  0.00164927
         313     1.31908     1.33025  0.00164439
         314     1.33143     1.33026  0.00163915
         315      1.3198     1.33022  0.00163429
         316     1.32119     1.33019  0.00162936
         317     1.30954     1.33013  0.00162553
         318     1.28399     1.32998  0.00162688
         319     1.27802     1.32982  0.00162991
         320     1.28222     1.32967  0.00163159
         321     1.28527     1.32953  0.00163236
         322     1.29675     1.32943  0.00163047
         323     1.31498     1.32939  0.00162603
         324      1.3223     1.32937  0.00162116
         325     1.30871      1.3293  0.00161742
         326       1.289     1.32918  0.00161718
         327     1.29279     1.32907  0.00161605
         328      1.3217     1.32905  0.00161128
         329     1.31246     1.32899  0.00160717
         330     1.28937     1.32887  0.00160678
         331     1.27487     1.32871  0.00161019
         332     1.27288     1.32854   0.0016141
         333     1.27554     1.32838  0.00161708
         334     1.30677     1.32832  0.00161354
         335      1.3163     1.32828  0.00160912
         336     1.31553     1.32825  0.00160478
         337     1.29294     1.32814  0.00160343
         338     1.28203       1.328  0.00160448
         339     1.29278      1.3279  0.00160311
         340     1.30797     1.32784  0.00159946
         341     1.32866     1.32784  0.00159477
         342     1.35384     1.32792  0.00159192
         343     1.35408       1.328  0.00158911
         344     1.34442     1.32804   0.0015852
         345     1.33717     1.32807  0.00158083
         346     1.30872     1.32801  0.00157725
         347     1.28793      1.3279  0.00157693
         348     1.28155     1.32777  0.00157801
         349     1.29727     1.32768  0.00157591
         350     1.31804     1.32765  0.00157165
         351     1.33604     1.32768  0.00156735
         352     1.33823     1.32771  0.00156318
         353     1.32256     1.32769  0.00155882
         354     1.29718      1.3276   0.0015568
         355     1.29494     1.32751  0.00155513
         356     1.29696     1.32743  0.00155313
         357     1.29406     1.32733  0.00155159
         358     1.32473     1.32733  0.00154727
         359     1.35831     1.32741  0.00154537
         360      1.3572     1.32749  0.00154329
         361     1.32452     1.32749  0.00153903
         362      1.3189     1.32746  0.00153497
         363      1.3336     1.32748  0.00153083
         364     1.32317     1.32747  0.00152667
         365     1.31053     1.32742  0.00152319
         366     1.29035     1.32732   0.0015224
         367     1.28956     1.32722  0.00152172
         368     1.30727     1.32716  0.00151855
         369     1.32408     1.32715  0.00151446
         370     1.32699     1.32715  0.00151037
         371     1.32828     1.32716   0.0015063
         372     1.33688     1.32718  0.00150248
         373     1.33295      1.3272  0.00149853
         374     1.33125     1.32721  0.00149456
         375     1.34492     1.32726  0.00149132
         376     1.33488     1.32728  0.00148749
         377     1.31237     1.32724  0.00148407
         378     1.30318     1.32717  0.00148151
         379     1.32717     1.32717   0.0014776
         380     1.32731     1.32717  0.00147371
         381     1.32427     1.32717  0.00146986
         382     1.33238     1.32718  0.00146608
         383     1.33704     1.32721  0.00146248
         384     1.33625     1.32723  0.00145886
         385     1.32706     1.32723  0.00145507
         386      1.3156      1.3272  0.00145161
         387     1.28316     1.32709  0.00145231
         388      1.2725     1.32694  0.00145537
         389     1.28242     1.32683  0.00145612
         390     1.29761     1.32676  0.00145431
         391     1.33228     1.32677  0.00145066
         392     1.34017      1.3268  0.00144737
         393     1.31543     1.32677  0.00144397
         394      1.2877     1.32668  0.00144371
         395     1.28388     1.32657  0.00144411
         396     1.29396     1.32648  0.00144281
         397     1.30583     1.32643  0.00144012
         398     1.30584     1.32638  0.00143743
         399     1.31205     1.32635  0.00143427
         400     1.32252     1.32634  0.00143072
         401     1.34072     1.32637   0.0014276
         402     1.33255     1.32639  0.00142413
         403     1.31243     1.32635  0.00142102
         404     1.31493     1.32632  0.00141778
         405     1.30181     1.32626  0.00141558
         406     1.31035     1.32622  0.00141263
         407     1.32544     1.32622  0.00140916
         408     1.34313     1.32626  0.00140632
         409     1.32624     1.32626  0.00140288
         410     1.29809     1.32619  0.00140114
         411     1.30483     1.32614  0.00139869
         412      1.3128     1.32611  0.00139567
         413      1.3239     1.32611  0.00139231
         414     1.30236     1.32605  0.00139012
         415     1.30646       1.326  0.00138757
         416     1.29588     1.32593  0.00138613
         417     1.29227     1.32585  0.00138515
         418     1.28725     1.32576  0.00138491
         419      1.3013      1.3257  0.00138284
         420     1.31236     1.32567  0.00137991
         421     1.31779     1.32565  0.00137676
         422      1.3352     1.32567  0.00137368
         423     1.33096     1.32568  0.00137049
         424     1.32738     1.32569  0.00136726
         425     1.33179      1.3257  0.00136412
         426     1.32814     1.32571  0.00136093
         427     1.32909     1.32571  0.00135777
         428     1.31246     1.32568  0.00135495
         429     1.30385     1.32563  0.00135275
         430     1.32923     1.32564  0.00134963
         431     1.32764     1.32564   0.0013465
         432     1.31437     1.32562  0.00134364
         433     1.30873     1.32558   0.0013411
         434     1.30898     1.32554  0.00133856
         435     1.32089     1.32553  0.00133552
         436     1.32356     1.32553  0.00133247
         437     1.33887     1.32556  0.00132977
         438     1.32189     1.32555  0.00132676
         439     1.33034     1.32556  0.00132378
         440     1.30974     1.32552  0.00132126
         441     1.30473     1.32548   0.0013191
         442     1.31254     1.32545  0.00131644
         443       1.324     1.32544  0.00131348
         444     1.31627     1.32542  0.00131068
         445     1.31506      1.3254  0.00130794
         446     1.31824     1.32538  0.00130511
         447     1.35151     1.32544   0.0013035
         448     1.36953     1.32554   0.0013043
         449     1.36884     1.32564  0.00130495
         450     1.37316     1.32574  0.00130632
         451     1.36879     1.32584  0.00130691
         452     1.37811     1.32595  0.00130912
         453       1.381     1.32608  0.00131186
         454     1.37184     1.32618  0.00131283
         455     1.34739     1.32622  0.00131078
         456     1.33115     1.32623  0.00130795
         457     1.33623     1.32626  0.00130527
         458       1.332     1.32627  0.00130248
         459     1.33385     1.32628  0.00129975
         460     1.35616     1.32635  0.00129854
         461      1.3493      1.3264  0.00129668
         462     1.33819     1.32642  0.00129412
         463     1.33509     1.32644  0.00129146
         464      1.3167     1.32642  0.00128885
         465     1.29586     1.32636  0.00128775
         466     1.29589     1.32629  0.00128665
         467     1.29228     1.32622  0.00128595
         468     1.28983     1.32614  0.00128555
         469     1.28057     1.32604  0.00128648
         470     1.27821     1.32594  0.00128776
         471     1.29272     1.32587  0.00128696
         472     1.31352     1.32584   0.0012845
         473      1.2873     1.32576  0.00128436
         474     1.25838     1.32562   0.0012895
         475     1.26693      1.3255  0.00129269
         476     1.27928      1.3254  0.00129361
         477     1.26976     1.32528  0.00129615
         478     1.25847     1.32514  0.00130096
         479     1.27288     1.32504  0.00130281
         480     1.28417     1.32495  0.00130287
         481      1.3298     1.32496   0.0013002
         482      1.3427       1.325  0.00129803
         483     1.33995     1.32503  0.00129571
         484     1.31366       1.325  0.00129324
         485     1.30923     1.32497  0.00129099
         486     1.30053     1.32492  0.00128931
         487     1.28872     1.32485   0.0012888
         488     1.30961     1.32482  0.00128654
         489     1.30576     1.32478   0.0012845
         490     1.29864     1.32472  0.00128298
         491     1.29002     1.32465  0.00128232
         492     1.28309     1.32457  0.00128249
         493     1.27989     1.32448  0.00128309
         494     1.28114     1.32439  0.00128348
         495      1.2833     1.32431  0.00128357
         496      1.3028     1.32426  0.00128172
         497       1.321     1.32426  0.00127916
         498     1.34342      1.3243  0.00127716
         499     1.33697     1.32432  0.00127486
         500     1.31798     1.32431  0.00127237
