#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
       25352           0   0.0267072  0.00145172
       25353        0.04   0.0267077  0.00145166
       25354           0   0.0267066  0.00145161
       25355           0   0.0267056  0.00145155
       25356        0.04   0.0267061  0.00145149
       25357       -0.24   0.0266956  0.00145147
       25358       -0.12   0.0266898  0.00145143
       25359       -0.08   0.0266856  0.00145138
       25360       -0.28   0.0266735  0.00145137
       25361       -0.32   0.0266598  0.00145138
       25362       -0.48   0.0266399  0.00145146
       25363       -0.76   0.0266088  0.00145173
       25364       -0.28   0.0265968  0.00145172
       25365       -0.32   0.0265831  0.00145173
       25366       -0.12   0.0265773  0.00145168
       25367       -0.04   0.0265747  0.00145163
       25368       -0.08   0.0265705  0.00145158
       25369       -0.08   0.0265663  0.00145153
       25370       -0.12   0.0265605  0.00145148
       25371        0.08   0.0265626  0.00145143
       25372       -0.16   0.0265553  0.00145139
       25373        0.12   0.0265589  0.00145133
       25374       -0.04   0.0265563  0.00145128
       25375        0.24   0.0265647  0.00145125
       25376           0   0.0265637  0.00145119
       25377           0   0.0265626  0.00145113
       25378        0.16   0.0265679  0.00145109
       25379        0.24   0.0265763  0.00145105
       25380        0.28   0.0265863  0.00145103
       25381        0.28   0.0265963  0.00145101
       25382         0.4    0.026611  0.00145102
       25383        0.16   0.0266162  0.00145098
       25384           0   0.0266152  0.00145092
       25385        0.28   0.0266252   0.0014509
       25386        0.48    0.026643  0.00145095
       25387         0.4   0.0266577  0.00145097
       25388        0.24   0.0266661  0.00145093
       25389       -0.08   0.0266619  0.00145088
       25390           0   0.0266609  0.00145083
       25391        0.16   0.0266661  0.00145078
       25392        0.32   0.0266777  0.00145077
       25393        0.04   0.0266782  0.00145071
       25394        0.32   0.0266898   0.0014507
       25395           0   0.0266887  0.00145064
       25396        0.04   0.0266892  0.00145059
       25397         0.2   0.0266961  0.00145054
       25398        0.48   0.0267139   0.0014506
       25399        0.64   0.0267381  0.00145074
       25400         0.4   0.0267528  0.00145076
       25401        0.44    0.026769  0.00145079
       25402        0.16   0.0267743  0.00145075
       25403        0.28   0.0267842  0.00145072
       25404        0.08   0.0267863  0.00145067
       25405         0.4    0.026801  0.00145068
       25406        0.28    0.026811  0.00145066
       25407        0.16   0.0268162  0.00145061
       25408        0.28   0.0268262  0.00145059
       25409        0.12   0.0268299  0.00145054
       25410           0   0.0268288  0.00145048
       25411        0.32   0.0268403  0.00145047
       25412        0.16   0.0268456  0.00145042
       25413       -0.08   0.0268414  0.00145037
       25414        0.04   0.0268419  0.00145031
       25415       -0.08   0.0268377  0.00145026
       25416       -0.28   0.0268256  0.00145026
       25417       -0.32    0.026812  0.00145026
       25418       -0.12   0.0268062  0.00145022
       25419       -0.12   0.0268004  0.00145017
       25420        -0.2   0.0267915  0.00145014
       25421           0   0.0267904  0.00145009
       25422        0.12   0.0267941  0.00145003
       25423        0.04   0.0267946  0.00144998
       25424        0.36   0.0268077  0.00144998
       25425        0.44    0.026824  0.00145001
       25426         0.4   0.0268387  0.00145003
       25427        0.16   0.0268439  0.00144998
       25428        0.04   0.0268444  0.00144993
       25429        0.12   0.0268481  0.00144987
       25430       -0.24   0.0268376  0.00144985
       25431       -0.12   0.0268318  0.00144981
       25432        0.44   0.0268481  0.00144984
       25433        0.16   0.0268533   0.0014498
       25434        0.12    0.026857  0.00144974
       25435        0.16   0.0268622   0.0014497
       25436       -0.04   0.0268596  0.00144964
       25437       -0.12   0.0268538   0.0014496
       25438        0.24   0.0268622  0.00144956
       25439        0.16   0.0268674  0.00144952
       25440        0.16   0.0268726  0.00144947
       25441       -0.12   0.0268669  0.00144942
       25442       -0.08   0.0268627  0.00144937
       25443        0.08   0.0268648  0.00144932
       25444        0.08   0.0268668  0.00144926
       25445        0.16   0.0268721  0.00144921
       25446           0    0.026871  0.00144916
       25447        0.12   0.0268747   0.0014491
       25448        0.16   0.0268799  0.00144906
       25449       -0.16   0.0268726  0.00144902
       25450        0.12   0.0268762  0.00144897
       25451        0.24   0.0268846  0.00144893
       25452        0.36   0.0268977  0.00144894
       25453       -0.12   0.0268919  0.00144889
       25454       -0.12   0.0268861  0.00144884
       25455       -0.16   0.0268788  0.00144881
       25456       -0.16   0.0268715  0.00144877
       25457        0.12   0.0268751  0.00144872
       25458        0.24   0.0268835  0.00144868
       25459       -0.04   0.0268809  0.00144863
       25460        0.32   0.0268924  0.00144862
       25461        0.32   0.0269039  0.00144861
       25462        0.32   0.0269154   0.0014486
       25463        0.52   0.0269348  0.00144867
       25464        0.32   0.0269463  0.00144866
       25465        0.24   0.0269546  0.00144862
       25466         0.2   0.0269614  0.00144858
       25467           0   0.0269604  0.00144853
       25468           0   0.0269593  0.00144847
       25469       -0.24   0.0269488  0.00144845
       25470        -0.2   0.0269399  0.00144842
       25471       -0.16   0.0269326  0.00144838
       25472        -0.2   0.0269237  0.00144835
       25473        -0.2   0.0269148  0.00144832
       25474       -0.32   0.0269012  0.00144833
       25475        -0.2   0.0268922   0.0014483
       25476        0.08   0.0268943  0.00144825
       25477        0.16   0.0268996   0.0014482
       25478        0.08   0.0269016  0.00144814
       25479        0.12   0.0269053  0.00144809
       25480        0.08   0.0269074  0.00144804
       25481       -0.08   0.0269032  0.00144799
       25482       -0.24   0.0268927  0.00144797
       25483        0.08   0.0268948  0.00144791
       25484        0.04   0.0268953  0.00144785
       25485       -0.12   0.0268895  0.00144781
       25486       -0.16   0.0268822  0.00144777
       25487       -0.24   0.0268717  0.00144775
       25488       -0.52   0.0268503  0.00144785
       25489       -0.44    0.026832  0.00144791
       25490       -0.28   0.0268199  0.00144791
       25491       -0.16   0.0268126  0.00144787
       25492       -0.12   0.0268068  0.00144782
       25493       -0.08   0.0268027  0.00144777
       25494        0.04   0.0268032  0.00144772
       25495       -0.08    0.026799  0.00144766
       25496       -0.12   0.0267932  0.00144762
       25497        0.08   0.0267953  0.00144756
       25498        0.08   0.0267974  0.00144751
       25499       -0.28   0.0267854   0.0014475
       25500        -0.2   0.0267765  0.00144747
       25501       -0.52    0.026755  0.00144757
       25502       -0.44   0.0267367  0.00144763
       25503       -0.28   0.0267247  0.00144763
       25504       -0.16   0.0267174  0.00144759
       25505        -0.4   0.0267006  0.00144763
       25506       -0.32   0.0266871  0.00144764
       25507       -0.12   0.0266813  0.00144759
       25508        0.04   0.0266818  0.00144753
       25509        0.16   0.0266871  0.00144749
       25510        -0.2   0.0266782  0.00144746
       25511       -0.24   0.0266677  0.00144744
       25512        0.04   0.0266682  0.00144738
       25513        0.12   0.0266719  0.00144733
       25514           0   0.0266708  0.00144727
       25515        0.28   0.0266808  0.00144725
       25516       -0.08   0.0266766   0.0014472
       25517       -0.28   0.0266646  0.00144719
       25518       -0.24   0.0266541  0.00144717
       25519       -0.24   0.0266437  0.00144715
       25520        0.16   0.0266489  0.00144711
       25521        0.24   0.0266573  0.00144707
       25522         0.2   0.0266641  0.00144703
       25523       -0.04   0.0266614  0.00144698
       25524           0   0.0266604  0.00144692
       25525       -0.04   0.0266578  0.00144687
       25526        0.36   0.0266708  0.00144687
       25527        0.28   0.0266808  0.00144685
       25528        0.28   0.0266907  0.00144683
       25529         0.2   0.0266975  0.00144679
       25530        0.44   0.0267137  0.00144682
       25531        0.52    0.026733  0.00144689
       25532        0.36    0.026746  0.00144689
       25533        0.24   0.0267544  0.00144686
       25534        0.04   0.0267549   0.0014468
       25535       -0.08   0.0267507  0.00144675
       25536        0.08   0.0267528   0.0014467
       25537        0.12   0.0267565  0.00144665
       25538        0.12   0.0267601  0.00144659
       25539        0.48   0.0267779  0.00144665
       25540        0.28   0.0267878  0.00144662
       25541        0.48   0.0268055  0.00144668
       25542        0.32    0.026817  0.00144667
       25543        0.44   0.0268332   0.0014467
       25544        0.04   0.0268337  0.00144664
       25545        0.08   0.0268358  0.00144659
       25546           0   0.0268347  0.00144653
       25547        0.16   0.0268399  0.00144648
       25548        0.44   0.0268561  0.00144652
       25549        0.48   0.0268739  0.00144657
       25550        0.56   0.0268947  0.00144666
       25551        0.44   0.0269109   0.0014467
       25552        0.44   0.0269271  0.00144673
       25553        0.36   0.0269401  0.00144673
       25554        0.12   0.0269437  0.00144668
       25555       -0.12    0.026938  0.00144664
       25556       -0.24   0.0269275  0.00144662
       25557       -0.12   0.0269218  0.00144657
       25558       -0.16   0.0269145  0.00144653
       25559        0.16   0.0269197  0.00144649
       25560        0.04   0.0269202  0.00144643
       25561        0.04   0.0269207  0.00144637
       25562           0   0.0269196  0.00144632
       25563       -0.16   0.0269123  0.00144628
       25564       -0.08   0.0269082  0.00144623
       25565       -0.08    0.026904  0.00144618
       25566        0.12   0.0269076  0.00144613
       25567           0   0.0269066  0.00144607
       25568        0.12   0.0269102  0.00144602
       25569           0   0.0269091  0.00144596
       25570           0   0.0269081  0.00144591
       25571        0.24   0.0269164  0.00144587
       25572       -0.12   0.0269107  0.00144583
       25573       -0.08   0.0269065  0.00144578
       25574        0.08   0.0269086  0.00144572
       25575        0.08   0.0269107  0.00144567
       25576       -0.04    0.026908  0.00144561
       25577        0.08   0.0269101  0.00144556
       25578        0.08   0.0269122   0.0014455
       25579        0.24   0.0269205  0.00144547
       25580        0.16   0.0269257  0.00144542
       25581        0.16   0.0269309  0.00144538
       25582       -0.28   0.0269189  0.00144537
       25583       -0.32   0.0269054  0.00144538
       25584           0   0.0269043  0.00144532
       25585        0.12    0.026908  0.00144527
       25586        0.04   0.0269085  0.00144521
       25587           0   0.0269074  0.00144516
       25588        0.08   0.0269095   0.0014451
       25589         0.2   0.0269163  0.00144506
       25590        0.08   0.0269183  0.00144501
       25591        -0.2   0.0269095  0.00144498
       25592        -0.2   0.0269006  0.00144495
       25593        0.16   0.0269058   0.0014449
       25594        0.12   0.0269094  0.00144485
       25595        0.32   0.0269209  0.00144484
       25596        0.32   0.0269323  0.00144483
       25597       -0.12   0.0269266  0.00144478
       25598       -0.08   0.0269224  0.00144473
       25599       -0.28   0.0269104  0.00144472
       25600       -0.32   0.0268969  0.00144473
       25601       -0.16   0.0268896  0.00144469
       25602       -0.36   0.0268745  0.00144472
       25603       -0.16   0.0268672  0.00144468
       25604        0.12   0.0268708  0.00144463
       25605        0.08   0.0268729  0.00144457
       25606         0.2   0.0268796  0.00144453
       25607        0.16   0.0268848  0.00144448
       25608        0.08   0.0268869  0.00144443
       25609       -0.16   0.0268796  0.00144439
       25610       -0.36   0.0268645  0.00144441
       25611       -0.04   0.0268619  0.00144436
       25612        0.16   0.0268671  0.00144431
       25613        0.08   0.0268692  0.00144426
       25614       -0.12   0.0268634  0.00144421
       25615       -0.08   0.0268593  0.00144416
       25616        -0.2   0.0268504  0.00144413
       25617       -0.12   0.0268447  0.00144409
       25618        -0.2   0.0268358  0.00144406
       25619        0.16    0.026841  0.00144401
       25620       -0.08   0.0268368  0.00144396
       25621        0.08   0.0268389  0.00144391
       25622        0.08    0.026841  0.00144385
       25623           0   0.0268399   0.0014438
       25624        0.08    0.026842  0.00144374
       25625        0.04   0.0268425  0.00144368
       25626       -0.04   0.0268399  0.00144363
       25627           0   0.0268389  0.00144357
       25628       -0.04   0.0268363  0.00144352
       25629       -0.28   0.0268243  0.00144351
       25630       -0.04   0.0268217  0.00144346
       25631        0.04   0.0268222   0.0014434
       25632           0   0.0268212  0.00144335
       25633        0.08   0.0268232  0.00144329
       25634        0.12   0.0268269  0.00144324
       25635        0.08   0.0268289  0.00144319
       25636        0.16   0.0268341  0.00144314
       25637           0   0.0268331  0.00144308
       25638         0.2   0.0268398  0.00144304
       25639       -0.04   0.0268372  0.00144299
       25640         0.2    0.026844  0.00144295
       25641        0.28   0.0268539  0.00144293
       25642        0.32   0.0268653  0.00144291
       25643        0.16   0.0268705  0.00144287
       25644       -0.16   0.0268632  0.00144283
       25645       -0.12   0.0268575  0.00144279
       25646       -0.12   0.0268518  0.00144274
       25647        0.08   0.0268538  0.00144269
       25648       -0.16   0.0268465  0.00144265
       25649       -0.16   0.0268393  0.00144261
       25650       -0.12   0.0268335  0.00144256
       25651       -0.32     0.02682  0.00144257
       25652        -0.4   0.0268034  0.00144261
       25653       -0.36   0.0267883  0.00144263
       25654       -0.24   0.0267779  0.00144262
       25655        0.04   0.0267784  0.00144256
       25656        0.12    0.026782  0.00144251
       25657        0.16   0.0267872  0.00144246
       25658        0.16   0.0267924  0.00144241
       25659        0.12   0.0267961  0.00144236
       25660        0.32   0.0268075  0.00144235
       25661           0   0.0268064   0.0014423
       25662        0.24   0.0268147  0.00144226
       25663        0.36   0.0268277  0.00144227
       25664        0.16   0.0268329  0.00144222
       25665       -0.04   0.0268303  0.00144216
       25666           0   0.0268293  0.00144211
       25667       -0.16    0.026822  0.00144207
       25668       -0.04   0.0268194  0.00144202
       25669        -0.2   0.0268105  0.00144199
       25670       -0.08   0.0268064  0.00144194
       25671       -0.08   0.0268022  0.00144189
       25672       -0.04   0.0267996  0.00144183
       25673        -0.2   0.0267908  0.00144181
       25674       -0.08   0.0267866  0.00144175
       25675       -0.08   0.0267825   0.0014417
       25676        0.44   0.0267986  0.00144174
       25677        0.24   0.0268069  0.00144171
       25678        0.24   0.0268152  0.00144167
       25679        0.16   0.0268204  0.00144163
       25680        0.32   0.0268318  0.00144162
       25681        0.28   0.0268416  0.00144159
       25682        0.24   0.0268499  0.00144156
       25683        0.16   0.0268551  0.00144151
       25684       -0.12   0.0268494  0.00144147
       25685       -0.08   0.0268452  0.00144142
       25686        0.12   0.0268489  0.00144137
       25687        0.32   0.0268603  0.00144136
       25688         0.2    0.026867  0.00144132
       25689        0.24   0.0268753  0.00144128
       25690        0.04   0.0268758  0.00144123
       25691       -0.04   0.0268732  0.00144118
       25692        0.24   0.0268815  0.00144114
       25693       -0.08   0.0268774  0.00144109
       25694           0   0.0268763  0.00144104
       25695        0.32   0.0268877  0.00144103
       25696        0.44   0.0269038  0.00144106
       25697        0.44   0.0269199  0.00144109
       25698        0.32   0.0269313  0.00144108
       25699       -0.04   0.0269287  0.00144103
       25700        0.08   0.0269307  0.00144097
       25701       -0.16   0.0269235  0.00144094
       25702       -0.24   0.0269131  0.00144092
       25703           0    0.026912  0.00144086
       25704         0.2   0.0269188  0.00144082
       25705       -0.12   0.0269131  0.00144078
       25706       -0.16   0.0269058  0.00144074
       25707       -0.16   0.0268985   0.0014407
       25708           0   0.0268975  0.00144065
       25709       -0.08   0.0268933   0.0014406
       25710        0.28   0.0269032  0.00144057
       25711        0.48   0.0269208  0.00144063
       25712         0.2   0.0269275  0.00144058
       25713           0   0.0269265  0.00144053
       25714        0.04    0.026927  0.00144047
       25715        0.04   0.0269275  0.00144042
       25716           0   0.0269264  0.00144036
       25717        -0.2   0.0269176  0.00144033
       25718           0   0.0269166  0.00144028
       25719       -0.08   0.0269124  0.00144023
       25720        0.08   0.0269145  0.00144017
       25721        0.16   0.0269196  0.00144013
       25722        0.04   0.0269201  0.00144007
       25723       -0.04   0.0269175  0.00144002
       25724        -0.2   0.0269087  0.00143999
       25725       -0.16   0.0269015  0.00143995
       25726        0.12   0.0269051   0.0014399
       25727        0.32   0.0269165  0.00143989
       25728         0.2   0.0269232  0.00143985
       25729        0.16   0.0269284   0.0014398
       25730        0.08   0.0269304  0.00143975
       25731        -0.2   0.0269216  0.00143972
       25732        0.16   0.0269268  0.00143967
       25733        0.28   0.0269366  0.00143965
       25734        0.08   0.0269387  0.00143959
       25735         0.4   0.0269532  0.00143961
       25736        0.24   0.0269615  0.00143958
       25737        0.08   0.0269635  0.00143952
       25738       -0.12   0.0269578  0.00143948
       25739       -0.24   0.0269474  0.00143946
       25740        0.04   0.0269479  0.00143941
       25741       -0.12   0.0269422  0.00143936
       25742       -0.08   0.0269381  0.00143931
       25743           0    0.026937  0.00143926
       25744        0.32   0.0269484  0.00143924
       25745        0.32   0.0269598  0.00143923
       25746        0.16    0.026965  0.00143919
       25747        0.12   0.0269686  0.00143914
       25748        0.08   0.0269706  0.00143908
       25749           0   0.0269696  0.00143903
       25750           0   0.0269685  0.00143897
       25751           0   0.0269675  0.00143891
       25752        0.16   0.0269727  0.00143887
       25753        0.04   0.0269732  0.00143881
       25754        0.24   0.0269814  0.00143878
       25755        0.52   0.0270006  0.00143885
       25756           0   0.0269995   0.0014388
       25757        0.16   0.0270047  0.00143875
       25758        0.16   0.0270099   0.0014387
       25759        0.16    0.027015  0.00143866
       25760        0.16   0.0270202  0.00143861
       25761        0.08   0.0270222  0.00143856
       25762           0   0.0270212   0.0014385
       25763        0.08   0.0270233  0.00143845
       25764        0.28   0.0270331  0.00143842
       25765        0.36    0.027046  0.00143843
       25766        0.04   0.0270465  0.00143837
       25767       -0.16   0.0270392  0.00143833
       25768       -0.08   0.0270351  0.00143828
       25769        0.04   0.0270356  0.00143823
       25770        0.12   0.0270392  0.00143818
       25771       -0.04   0.0270366  0.00143812
       25772       -0.16   0.0270293  0.00143808
       25773       -0.04   0.0270267  0.00143803
       25774        0.16   0.0270319  0.00143798
       25775           0   0.0270308  0.00143793
       25776        -0.2    0.027022   0.0014379
       25777       -0.12   0.0270163  0.00143786
       25778       -0.08   0.0270122  0.00143781
       25779       -0.24   0.0270018  0.00143779
       25780        -0.2    0.026993  0.00143776
       25781       -0.16   0.0269858  0.00143772
       25782        0.04   0.0269863  0.00143767
       25783       -0.32   0.0269728  0.00143767
       25784        0.04   0.0269733  0.00143762
       25785       -0.04   0.0269707  0.00143756
       25786        -0.2   0.0269619  0.00143753
       25787        0.16   0.0269671  0.00143749
       25788        0.12   0.0269707  0.00143744
       25789        0.12   0.0269743  0.00143739
       25790           0   0.0269732  0.00143733
       25791       -0.04   0.0269706  0.00143728
       25792       -0.16   0.0269634  0.00143724
       25793       -0.16   0.0269562   0.0014372
       25794       -0.08    0.026952  0.00143715
       25795       -0.36    0.026937  0.00143717
       25796       -0.32   0.0269236  0.00143718
       25797        -0.2   0.0269148  0.00143715
       25798        0.32   0.0269261  0.00143714
       25799        0.16   0.0269313   0.0014371
       25800        0.16   0.0269364  0.00143705
       25801        0.16   0.0269416    0.001437
       25802        0.16   0.0269467  0.00143696
       25803        0.32   0.0269581  0.00143695
       25804           0   0.0269571  0.00143689
       25805           0    0.026956  0.00143684
       25806           0    0.026955  0.00143678
       25807        0.28   0.0269648  0.00143676
       25808       -0.04   0.0269622   0.0014367
       25809       -0.04   0.0269596  0.00143665
       25810        0.28   0.0269694  0.00143663
       25811         0.4   0.0269838  0.00143665
       25812        0.32   0.0269952  0.00143664
       25813        0.12   0.0269988  0.00143658
       25814         0.2   0.0270055  0.00143654
       25815         0.2   0.0270122   0.0014365
       25816        0.24   0.0270205  0.00143647
       25817        0.36   0.0270334  0.00143647
       25818        0.32   0.0270447  0.00143646
       25819        0.28   0.0270545  0.00143644
       25820       -0.12   0.0270488   0.0014364
       25821        0.04   0.0270493  0.00143634
       25822        0.08   0.0270514  0.00143629
       25823         0.4   0.0270658   0.0014363
       25824         0.2   0.0270725  0.00143626
       25825        0.44   0.0270885   0.0014363
       25826        0.36   0.0271014   0.0014363
       25827       -0.12   0.0270957  0.00143626
       25828       -0.16   0.0270884  0.00143622
       25829       -0.16   0.0270812  0.00143618
       25830       -0.12   0.0270755  0.00143614
       25831        -0.4    0.027059  0.00143618
       25832       -0.12   0.0270533  0.00143613
       25833        -0.2   0.0270445   0.0014361
       25834       -0.44   0.0270264  0.00143616
       25835       -0.04   0.0270238  0.00143611
       25836        0.12   0.0270274  0.00143606
       25837         0.4   0.0270418  0.00143607
       25838        0.28   0.0270516  0.00143605
       25839        0.04   0.0270521    0.001436
       25840       -0.04   0.0270495  0.00143594
       25841       -0.04   0.0270469  0.00143589
       25842       -0.28   0.0270351  0.00143588
       25843           0    0.027034  0.00143583
       25844        0.16   0.0270392  0.00143578
       25845        0.24   0.0270474  0.00143575
       25846        0.24   0.0270556  0.00143572
       25847         0.4   0.0270701  0.00143574
       25848         0.2   0.0270768   0.0014357
       25849        0.08   0.0270788  0.00143564
       25850        0.04   0.0270793  0.00143559
       25851       -0.12   0.0270736  0.00143554
       25852       -0.24   0.0270633  0.00143552
       25853       -0.36   0.0270483  0.00143555
       25854       -0.28   0.0270364  0.00143554
       25855       -0.32    0.027023  0.00143555
       25856       -0.52   0.0270019  0.00143565
       25857        -0.2   0.0269931  0.00143562
       25858       -0.08   0.0269889  0.00143557
       25859       -0.04   0.0269863  0.00143552
       25860        -0.2   0.0269776  0.00143549
       25861        -0.4   0.0269611  0.00143553
       25862       -0.28   0.0269492  0.00143552
       25863       -0.08   0.0269451  0.00143547
       25864        -0.2   0.0269363  0.00143544
       25865           0   0.0269352  0.00143539
       25866        -0.2   0.0269265  0.00143536
       25867        -0.2   0.0269177  0.00143533
       25868       -0.36   0.0269027  0.00143535
       25869        0.16   0.0269079  0.00143531
       25870        0.04   0.0269084  0.00143525
       25871       -0.28   0.0268965  0.00143524
       25872       -0.04   0.0268939  0.00143519
       25873        0.24   0.0269022  0.00143516
       25874        0.32   0.0269135  0.00143515
       25875        0.32   0.0269248  0.00143514
       25876         0.2   0.0269315   0.0014351
       25877        0.08   0.0269336  0.00143504
       25878       -0.08   0.0269294  0.00143499
       25879        -0.2   0.0269207  0.00143496
       25880        -0.4   0.0269042    0.001435
       25881        0.08   0.0269062  0.00143495
       25882       -0.16    0.026899  0.00143491
       25883       -0.04   0.0268964  0.00143486
       25884        0.32   0.0269077  0.00143485
       25885           0   0.0269067  0.00143479
       25886        0.04   0.0269072  0.00143474
       25887           0   0.0269062  0.00143468
       25888        0.16   0.0269113  0.00143464
       25889        0.04   0.0269118  0.00143458
       25890        0.32   0.0269231  0.00143457
       25891        0.04   0.0269236  0.00143452
       25892        0.16   0.0269288  0.00143447
       25893           0   0.0269277  0.00143441
       25894       -0.12   0.0269221  0.00143437
       25895        0.08   0.0269241  0.00143432
       25896        0.04   0.0269246  0.00143426
       25897        0.08   0.0269267  0.00143421
       25898       -0.24   0.0269164  0.00143419
       25899       -0.24   0.0269061  0.00143417
       25900       -0.12   0.0269004  0.00143413
       25901       -0.12   0.0268947  0.00143408
       25902       -0.28   0.0268829  0.00143408
       25903           0   0.0268818  0.00143402
       25904           0   0.0268808  0.00143397
       25905        0.08   0.0268828  0.00143391
       25906        0.04   0.0268833  0.00143386
       25907        0.24   0.0268916  0.00143383
       25908        0.48   0.0269091  0.00143388
       25909        0.32   0.0269204  0.00143387
       25910        0.28   0.0269301  0.00143384
       25911        0.12   0.0269337  0.00143379
       25912       -0.24   0.0269234  0.00143377
       25913       -0.24   0.0269131  0.00143376
       25914       -0.04   0.0269106   0.0014337
       25915       -0.24   0.0269003  0.00143368
       25916       -0.12   0.0268946  0.00143364
       25917        0.08   0.0268966  0.00143359
       25918           0   0.0268956  0.00143353
       25919       -0.24   0.0268853  0.00143351
       25920       -0.08   0.0268812  0.00143346
       25921       -0.04   0.0268786  0.00143341
       25922           0   0.0268776  0.00143336
       25923       -0.08   0.0268734  0.00143331
       25924        0.12    0.026877  0.00143326
       25925        0.04   0.0268775   0.0014332
       25926        0.04    0.026878  0.00143315
       25927       -0.16   0.0268708  0.00143311
       25928           0   0.0268698  0.00143305
       25929        0.12   0.0268734    0.001433
       25930         0.2   0.0268801  0.00143296
       25931        0.48   0.0268975  0.00143301
       25932        0.48    0.026915  0.00143307
       25933        0.36   0.0269279  0.00143307
       25934        0.28   0.0269376  0.00143305
       25935        0.36   0.0269505  0.00143305
       25936        0.16   0.0269556    0.001433
       25937        0.08   0.0269576  0.00143295
       25938         0.2   0.0269643  0.00143291
       25939        0.08   0.0269663  0.00143285
       25940       -0.08   0.0269622  0.00143281
       25941       -0.16    0.026955  0.00143277
       25942        0.12   0.0269586  0.00143272
       25943        -0.4   0.0269421  0.00143276
       25944        -0.4   0.0269257   0.0014328
       25945       -0.16   0.0269185  0.00143276
       25946        -0.2   0.0269097  0.00143273
       25947       -0.12   0.0269041  0.00143269
       25948       -0.24   0.0268938  0.00143267
       25949        -0.2    0.026885  0.00143264
       25950       -0.32   0.0268717  0.00143265
       25951       -0.12    0.026866   0.0014326
       25952           0    0.026865  0.00143255
       25953           0   0.0268639  0.00143249
       25954       -0.12   0.0268583  0.00143245
       25955       -0.12   0.0268526  0.00143241
       25956       -0.12    0.026847  0.00143236
       25957       -0.08   0.0268429  0.00143231
       25958       -0.08   0.0268387  0.00143226
       25959       -0.16   0.0268315  0.00143223
       25960       -0.04    0.026829  0.00143217
       25961        0.04   0.0268295  0.00143212
       25962       -0.16   0.0268223  0.00143208
       25963        0.08   0.0268243  0.00143203
       25964        -0.2   0.0268156    0.001432
       25965       -0.12   0.0268099  0.00143195
       25966       -0.08   0.0268058  0.00143191
       25967        -0.2   0.0267971  0.00143188
       25968       -0.04   0.0267945  0.00143182
       25969           0   0.0267935  0.00143177
       25970           0   0.0267925  0.00143171
       25971        -0.2   0.0267837  0.00143169
       25972        0.28   0.0267935  0.00143166
       25973        0.16   0.0267986  0.00143162
       25974        0.44   0.0268145  0.00143165
       25975         0.2   0.0268212  0.00143161
       25976        0.32   0.0268325   0.0014316
       25977        0.24   0.0268407  0.00143157
       25978        0.08   0.0268427  0.00143152
       25979        0.16   0.0268478  0.00143147
       25980         0.2   0.0268545  0.00143143
       25981         0.4   0.0268689  0.00143145
       25982        0.16    0.026874   0.0014314
       25983        0.08    0.026876  0.00143135
       25984        0.08   0.0268781  0.00143129
       25985        0.08   0.0268801  0.00143124
       25986           0   0.0268791  0.00143119
       25987       -0.08    0.026875  0.00143114
       25988       -0.16   0.0268678   0.0014311
       25989           0   0.0268668  0.00143104
       25990        0.24    0.026875  0.00143101
       25991       -0.12   0.0268693  0.00143097
       25992        0.16   0.0268744  0.00143092
       25993        0.44   0.0268903  0.00143096
       25994        0.16   0.0268954  0.00143091
       25995        0.08   0.0268975  0.00143086
       25996        0.16   0.0269026  0.00143081
       25997        0.28   0.0269123  0.00143079
       25998        0.04   0.0269128  0.00143073
       25999       -0.08   0.0269087  0.00143069
       26000       -0.32   0.0268954  0.00143069
       26001        -0.4    0.026879  0.00143073
       26002       -0.28   0.0268672  0.00143073
       26003        0.04   0.0268677  0.00143067
       26004           0   0.0268666  0.00143062
       26005        0.12   0.0268702  0.00143057
       26006       -0.04   0.0268676  0.00143051
       26007        0.12   0.0268712  0.00143046
       26008         0.4   0.0268856  0.00143048
       26009        0.36   0.0268984  0.00143048
       26010           0   0.0268973  0.00143043
       26011        0.12   0.0269009  0.00143038
       26012        0.24   0.0269091  0.00143034
       26013           0   0.0269081  0.00143029
       26014        0.12   0.0269117  0.00143024
       26015           0   0.0269106  0.00143019
       26016       -0.04   0.0269081  0.00143013
       26017       -0.08   0.0269039  0.00143008
       26018       -0.04   0.0269014  0.00143003
       26019       -0.08   0.0268973  0.00142998
       26020       -0.04   0.0268947  0.00142993
       26021        0.12   0.0268983  0.00142988
       26022        0.32   0.0269095  0.00142987
       26023        0.08   0.0269116  0.00142981
       26024        0.04   0.0269121  0.00142976
       26025        0.32   0.0269233  0.00142975
       26026         0.2     0.02693  0.00142971
       26027        0.16   0.0269351  0.00142966
       26028       -0.08    0.026931  0.00142961
       26029       -0.28   0.0269192  0.00142961
       26030       -0.24    0.026909  0.00142959
       26031       -0.08   0.0269048  0.00142954
       26032        0.28   0.0269146  0.00142952
       26033        0.24   0.0269228  0.00142949
       26034         0.2   0.0269294  0.00142945
       26035        0.24   0.0269376  0.00142942
       26036        0.28   0.0269473   0.0014294
       26037           0   0.0269463  0.00142934
       26038        0.12   0.0269498  0.00142929
       26039        0.12   0.0269534  0.00142924
       26040        0.32   0.0269647  0.00142923
       26041        0.36   0.0269775  0.00142923
       26042        0.28   0.0269872  0.00142921
       26043        0.16   0.0269923  0.00142916
       26044        0.32   0.0270035  0.00142915
       26045         0.2   0.0270102  0.00142911
