#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         152   -0.365472   -0.577417   0.0217521
         153   -0.386766   -0.576171   0.0216456
         154   -0.399041   -0.575021   0.0215356
         155   -0.420366   -0.574023   0.0214197
         156   -0.361993   -0.572664   0.0213255
         157    -0.34319   -0.571202   0.0212397
         158   -0.375024    -0.56996   0.0211415
         159   -0.369943   -0.568702    0.021046
         160   -0.334288   -0.567237   0.0209654
         161   -0.338882   -0.565819   0.0208831
         162   -0.332715    -0.56438   0.0208037
         163   -0.318775   -0.562873   0.0207305
         164    -0.30971    -0.56133   0.0206615
         165   -0.336239   -0.559965   0.0205813
         166   -0.343996   -0.558664   0.0204984
         167   -0.359386   -0.557471   0.0204103
         168   -0.356271   -0.556273    0.020324
         169   -0.361529   -0.555121   0.0202363
         170   -0.379923   -0.554091   0.0201435
         171   -0.399496   -0.553186    0.020046
         172   -0.419726   -0.552411   0.0199445
         173   -0.454892   -0.551847   0.0198371
         174    -0.43007   -0.551147   0.0197355
         175   -0.398495   -0.550275    0.019642
         176   -0.356542   -0.549174   0.0195612
         177   -0.349588   -0.548046   0.0194832
         178   -0.354479   -0.546959    0.019404
         179   -0.361374   -0.545922   0.0193233
         180   -0.398036     -0.5451   0.0192334
         181   -0.384205   -0.544212   0.0191477
         182   -0.390373   -0.543366   0.0190611
         183   -0.413605   -0.542657   0.0189701
         184   -0.425265   -0.542019   0.0188778
         185    -0.43777   -0.541456   0.0187841
         186    -0.42324    -0.54082   0.0186939
         187   -0.404597   -0.540092   0.0186081
         188   -0.396798   -0.539329   0.0185247
         189    -0.39438   -0.538563   0.0184426
         190   -0.379563   -0.537726   0.0183645
         191   -0.350542   -0.536746   0.0182945
         192   -0.364437   -0.535848   0.0182212
         193   -0.383087   -0.535057    0.018144
         194   -0.343885   -0.534071   0.0180772
         195   -0.346739   -0.533111     0.01801
         196   -0.349329   -0.532173   0.0179425
         197   -0.364279   -0.531321   0.0178716
         198    -0.38015   -0.530557   0.0177977
         199   -0.444155   -0.530123   0.0177135
         200   -0.464173   -0.529793    0.017628
         201   -0.435601   -0.529325   0.0175466
         202     -0.4075   -0.528722   0.0174701
         203   -0.368013    -0.52793   0.0174019
         204   -0.364459   -0.527129   0.0173351
         205   -0.411959   -0.526567   0.0172596
         206   -0.414589   -0.526023   0.0171844
         207   -0.402896   -0.525428   0.0171117
         208   -0.363601    -0.52465   0.0170471
         209   -0.370058   -0.523911   0.0169815
         210   -0.363608   -0.523147   0.0169178
         211   -0.372254   -0.522432   0.0168528
         212   -0.388266   -0.521799   0.0167851
         213   -0.383895   -0.521152   0.0167188
         214   -0.431834   -0.520735   0.0166459
         215   -0.436611   -0.520343   0.0165731
         216   -0.446288       -0.52   0.0164999
         217   -0.441999   -0.519641   0.0164278
         218   -0.405473   -0.519117   0.0163608
         219   -0.408492   -0.518612   0.0162939
         220   -0.360097   -0.517892   0.0162357
         221     -0.3369   -0.517073   0.0161829
         222   -0.334872   -0.516252   0.0161308
         223   -0.344875   -0.515483   0.0160768
         224   -0.364611    -0.51481   0.0160191
         225   -0.377312   -0.514199   0.0159595
         226   -0.370199   -0.513562   0.0159016
         227   -0.377392   -0.512962   0.0158429
         228   -0.325376   -0.512139   0.0157948
         229   -0.307811   -0.511247    0.015751
         230   -0.291829   -0.510293   0.0157114
         231   -0.287714   -0.509329   0.0156729
         232   -0.303665   -0.508443   0.0156304
         233   -0.317627   -0.507624   0.0155847
         234   -0.343211   -0.506921   0.0155339
         235   -0.356568   -0.506281    0.015481
         236   -0.327114   -0.505522    0.015434
         237   -0.316457   -0.504724   0.0153895
         238   -0.313984   -0.503923   0.0153457
         239   -0.342719   -0.503248   0.0152963
         240   -0.329333   -0.502524   0.0152497
         241   -0.326862   -0.501795   0.0152038
         242   -0.313665   -0.501018   0.0151609
         243   -0.322332   -0.500282   0.0151163
         244   -0.319101    -0.49954   0.0150726
         245   -0.322711   -0.498818   0.0150283
         246   -0.328545   -0.498126   0.0149832
         247    -0.36278   -0.497578   0.0149325
         248   -0.332601   -0.496913   0.0148871
         249   -0.325445   -0.496224   0.0148433
         250   -0.354425   -0.495657   0.0147947
         251   -0.364896   -0.495136   0.0147449
