#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
         283           1    0.959576  0.00698034
         284           1    0.959718  0.00695721
         285           1     0.95986  0.00693424
         286           1        0.96  0.00691141
         287           1    0.960139  0.00688874
         288           1    0.960278  0.00686621
         289           1    0.960415  0.00684382
         290           1    0.960552  0.00682159
         291           1    0.960687  0.00679949
         292           1    0.960822  0.00677754
         293           1    0.960956  0.00675572
         294           1    0.961088  0.00673405
         295           1     0.96122  0.00671252
         296           1    0.961351  0.00669112
         297           1    0.961481  0.00666985
         298           1    0.961611  0.00664872
         299           1    0.961739  0.00662773
         300           1    0.961867  0.00660686
         301           1    0.961993  0.00658613
         302           1    0.962119  0.00656552
         303           1    0.962244  0.00654504
         304           1    0.962368  0.00652469
         305           1    0.962492  0.00650446
         306           1    0.962614  0.00648436
         307           1    0.962736  0.00646438
         308           1    0.962857  0.00644453
         309           1    0.962977  0.00642479
         310           1    0.963097  0.00640518
         311           1    0.963215  0.00638568
         312           1    0.963333   0.0063663
         313           1     0.96345  0.00634704
         314           1    0.963567  0.00632789
         315           1    0.963683  0.00630886
         316           1    0.963797  0.00628994
         317           1    0.963912  0.00627114
         318           1    0.964025  0.00625245
         319           1    0.964138  0.00623386
         320           1     0.96425  0.00621539
         321           1    0.964361  0.00619702
         322           1    0.964472  0.00617877
         323           1    0.964582  0.00616062
         324           1    0.964691  0.00614257
         325           1      0.9648  0.00612463
         326           1    0.964908   0.0061068
         327           1    0.965015  0.00608906
         328           1    0.965122  0.00607143
         329           1    0.965228  0.00605391
         330           1    0.965333  0.00603648
         331           1    0.965438  0.00601915
         332           1    0.965542  0.00600192
         333           1    0.965646  0.00598479
         334           1    0.965749  0.00596775
         335           1    0.965851  0.00595081
         336           1    0.965952  0.00593397
         337           1    0.966053  0.00591722
         338           1    0.966154  0.00590057
         339           1    0.966254  0.00588401
         340           1    0.966353  0.00586754
         341           1    0.966452  0.00585116
         342           1     0.96655  0.00583487
         343           1    0.966647  0.00581868
         344           1    0.966744  0.00580257
         345           1    0.966841  0.00578655
         346           1    0.966936  0.00577062
         347           1    0.967032  0.00575478
         348           1    0.967126  0.00573902
         349           1    0.967221  0.00572335
         350           1    0.967314  0.00570776
         351           1    0.967407  0.00569226
         352           1      0.9675  0.00567684
         353           1    0.967592  0.00566151
         354           1    0.967684  0.00564626
         355           1    0.967775  0.00563109
         356           1    0.967865    0.005616
         357           1    0.967955  0.00560099
         358           1    0.968045  0.00558606
         359           1    0.968134   0.0055712
         360           1    0.968222  0.00555643
         361           1     0.96831  0.00554174
         362           1    0.968398  0.00552712
         363           1    0.968485  0.00551258
         364           1    0.968571  0.00549811
         365           1    0.968658  0.00548373
         366           1    0.968743  0.00546941
         367           1    0.968828  0.00545517
         368           1    0.968913  0.00544101
         369           1    0.968997  0.00542691
         370           1    0.969081  0.00541289
         371           1    0.969164  0.00539894
         372           1    0.969247  0.00538507
         373           1     0.96933  0.00537126
         374           1    0.969412  0.00535752
         375           1    0.969493  0.00534386
         376           1    0.969574  0.00533026
         377           1    0.969655  0.00531673
         378           1    0.969735  0.00530328
         379           1    0.969815  0.00528988
         380           1    0.969895  0.00527656
         381           1    0.969974   0.0052633
         382           1    0.970052  0.00525011
         383           1    0.970131  0.00523698
         384           1    0.970208  0.00522392
         385           1    0.970286  0.00521093
         386           1    0.970363    0.005198
         387           1    0.970439  0.00518513
         388           1    0.970515  0.00517233
         389           1    0.970591  0.00515958
         390           1    0.970667  0.00514691
         391           1    0.970742  0.00513429
         392           1    0.970816  0.00512173
         393           1    0.970891  0.00510924
         394           1    0.970964  0.00509681
         395           1    0.971038  0.00508443
         396           1    0.971111  0.00507212
         397           1    0.971184  0.00505987
         398           1    0.971256  0.00504767
         399           1    0.971328  0.00503553
         400           1      0.9714  0.00502345
         401           1    0.971471  0.00501143
         402           1    0.971542  0.00499947
         403           1    0.971613  0.00498756
         404           1    0.971683  0.00497571
         405           1    0.971753  0.00496392
         406           1    0.971823  0.00495218
         407           1    0.971892   0.0049405
         408           1    0.971961  0.00492887
         409           1    0.972029  0.00491729
         410           1    0.972098  0.00490577
         411           1    0.972165  0.00489431
         412        0.96    0.972136  0.00488252
         413           1    0.972203  0.00487116
         414           1    0.972271  0.00485986
         415           1    0.972337  0.00484861
         416           1    0.972404  0.00483741
         417           1     0.97247  0.00482626
         418           1    0.972536  0.00481516
         419           1    0.972601  0.00480412
         420           1    0.972667  0.00479312
         421           1    0.972732  0.00478217
         422           1    0.972796  0.00477128
         423           1    0.972861  0.00476043
         424           1    0.972925  0.00474964
         425           1    0.972988  0.00473889
         426           1    0.973052  0.00472819
         427           1    0.973115  0.00471754
         428           1    0.973178  0.00470693
         429           1     0.97324  0.00469637
         430           1    0.973302  0.00468587
         431           1    0.973364   0.0046754
         432           1    0.973426  0.00466499
         433           1    0.973487  0.00465462
         434           1    0.973548  0.00464429
         435           1    0.973609  0.00463401
         436           1     0.97367  0.00462378
         437           1     0.97373  0.00461359
         438           1     0.97379  0.00460345
         439           1     0.97385  0.00459335
         440           1    0.973909  0.00458329
         441           1    0.973968  0.00457328
         442           1    0.974027  0.00456332
         443           1    0.974086  0.00455339
         444           1    0.974144  0.00454351
         445           1    0.974202  0.00453367
         446           1     0.97426  0.00452388
         447           1    0.974318  0.00451412
         448           1    0.974375  0.00450441
         449           1    0.974432  0.00449474
         450           1    0.974489  0.00448511
         451           1    0.974545  0.00447552
         452           1    0.974602  0.00446597
         453           1    0.974658  0.00445647
         454           1    0.974714    0.004447
         455           1    0.974769  0.00443757
         456           1    0.974825  0.00442819
         457           1     0.97488  0.00441884
         458           1    0.974934  0.00440953
         459           1    0.974989  0.00440026
         460           1    0.975043  0.00439103
         461           1    0.975098  0.00438184
         462           1    0.975152  0.00437269
         463           1    0.975205  0.00436358
         464           1    0.975259   0.0043545
         465           1    0.975312  0.00434546
         466           1    0.975365  0.00433646
         467           1    0.975418  0.00432749
         468           1     0.97547  0.00431856
         469           1    0.975522  0.00430967
         470           1    0.975574  0.00430082
         471           1    0.975626    0.004292
         472           1    0.975678  0.00428322
         473           1    0.975729  0.00427447
         474           1    0.975781  0.00426576
         475           1    0.975832  0.00425708
         476           1    0.975882  0.00424844
         477           1    0.975933  0.00423984
         478           1    0.975983  0.00423127
         479           1    0.976033  0.00422273
         480           1    0.976083  0.00421423
         481           1    0.976133  0.00420576
         482           1    0.976183  0.00419732
         483           1    0.976232  0.00418892
         484           1    0.976281  0.00418056
         485           1     0.97633  0.00417222
         486           1    0.976379  0.00416392
         487           1    0.976427  0.00415566
         488           1    0.976475  0.00414742
         489           1    0.976524  0.00413922
         490           1    0.976571  0.00413105
         491           1    0.976619  0.00412291
         492           1    0.976667   0.0041148
         493           1    0.976714  0.00410673
         494           1    0.976761  0.00409869
         495           1    0.976808  0.00409068
         496           1    0.976855   0.0040827
         497           1    0.976901  0.00407475
         498           1    0.976948  0.00406683
         499           1    0.976994  0.00405894
         500           1     0.97704  0.00405108
