# --- TSP Genetic Algorithm Run ---
# Number of Cities: 34
# Population Size: 200
# Total Generations: 200
# Map Shape: Square
# ---------------------------------
Generation Rank Fitness City_1 City_2 City_3 City_4 City_5 City_6 City_7 City_8 City_9 City_10 City_11 City_12 City_13 City_14 City_15 City_16 City_17 City_18 City_19 City_20 City_21 City_22 City_23 City_24 City_25 City_26 City_27 City_28 City_29 City_30 City_31 City_32 City_33 City_34 City_35 
0 0 14.0915 1 7 30 32 15 6 10 8 14 25 5 27 17 9 28 24 4 20 31 22 16 29 19 13 34 18 33 23 26 2 21 12 3 11 1 
0 1 14.9539
0 2 15.6547
0 3 15.7451
0 4 15.8828
0 5 15.8974
0 6 15.9196
0 7 15.9231
0 8 16.1338
0 9 16.2032
0 10 16.2801
0 11 16.4906
0 12 16.6163
0 13 16.7505
0 14 16.759
0 15 16.7891
0 16 16.8521
0 17 16.8579
0 18 16.8745
0 19 16.9369
0 20 16.9568
0 21 17.051
0 22 17.0704
0 23 17.1256
0 24 17.208
0 25 17.2232
0 26 17.2473
0 27 17.2639
0 28 17.3066
0 29 17.3209
0 30 17.3268
0 31 17.3444
0 32 17.3618
0 33 17.3745
0 34 17.3847
0 35 17.4588
0 36 17.5326
0 37 17.5474
0 38 17.5905
0 39 17.6595
0 40 17.7253
0 41 17.7321
0 42 17.738
0 43 17.7484
0 44 17.8015
0 45 17.8078
0 46 17.8146
0 47 17.8213
0 48 17.8261
0 49 17.831
0 50 17.8379
0 51 17.8406
0 52 17.8414
0 53 17.849
0 54 17.8525
0 55 17.8528
0 56 17.8777
0 57 17.8866
0 58 17.8921
0 59 17.9062
0 60 17.945
0 61 17.9845
0 62 18.0052
0 63 18.0077
0 64 18.0388
0 65 18.0611
0 66 18.0649
0 67 18.0688
0 68 18.07
0 69 18.0727
0 70 18.0763
0 71 18.0766
0 72 18.1005
0 73 18.1016
0 74 18.1202
0 75 18.1224
0 76 18.1412
0 77 18.1547
0 78 18.1748
0 79 18.1882
0 80 18.2136
0 81 18.2475
0 82 18.2478
0 83 18.2848
0 84 18.2866
0 85 18.2899
0 86 18.2976
0 87 18.2997
0 88 18.318
0 89 18.3182
0 90 18.3201
0 91 18.3456
0 92 18.3586
0 93 18.3699
0 94 18.3763
0 95 18.3907
0 96 18.3933
0 97 18.4027
0 98 18.4472
0 99 18.4557
0 100 18.465
0 101 18.4823
0 102 18.4837
0 103 18.5047
0 104 18.5181
0 105 18.5233
0 106 18.5235
0 107 18.5495
0 108 18.5722
0 109 18.5911
0 110 18.6085
0 111 18.6601
0 112 18.6826
0 113 18.687
0 114 18.719
0 115 18.7218
0 116 18.7271
0 117 18.7331
0 118 18.7548
0 119 18.7566
0 120 18.7677
0 121 18.7684
0 122 18.7956
0 123 18.8535
0 124 18.861
0 125 18.8817
0 126 18.9029
0 127 18.9094
0 128 18.9289
0 129 18.9452
0 130 18.9482
0 131 18.9637
0 132 19.0316
0 133 19.0362
0 134 19.04
0 135 19.0855
0 136 19.09
0 137 19.1413
0 138 19.1846
0 139 19.1854
0 140 19.1899
0 141 19.2057
0 142 19.248
0 143 19.2486
0 144 19.2512
0 145 19.2555
0 146 19.2709
0 147 19.2849
0 148 19.2892
0 149 19.2959
0 150 19.3507
0 151 19.3531
0 152 19.4025
0 153 19.4552
0 154 19.4719
0 155 19.4735
0 156 19.5072
0 157 19.5136
0 158 19.5138
0 159 19.5224
0 160 19.5605
0 161 19.5838
0 162 19.584
0 163 19.5865
0 164 19.6418
0 165 19.697
0 166 19.7237
0 167 19.727
0 168 19.731
0 169 19.7438
0 170 19.775
0 171 19.8143
0 172 19.8272
0 173 19.8317
0 174 19.8696
0 175 19.9135
0 176 19.9831
0 177 19.9951
0 178 20.0045
0 179 20.0853
0 180 20.0906
0 181 20.1253
0 182 20.1513
0 183 20.1736
0 184 20.2167
0 185 20.3656
0 186 20.4242
0 187 20.5647
0 188 20.5763
0 189 20.6393
0 190 20.6709
0 191 20.7316
0 192 20.7974
0 193 20.8996
0 194 20.9546
0 195 20.9896
0 196 20.9942
0 197 21.0175
0 198 21.2888
0 199 22.1377
1 0 13.3184 1 7 30 32 15 6 10 8 14 25 5 27 17 9 28 24 16 29 19 13 34 18 33 4 20 31 22 23 26 2 21 12 3 11 1 
1 1 13.6483
1 2 13.6535
1 3 13.8175
1 4 13.9038
1 5 14.0915
1 6 14.0915
1 7 14.0915
1 8 14.0915
1 9 14.0915
1 10 14.0915
1 11 14.0915
1 12 14.0915
1 13 14.0915
1 14 14.0915
1 15 14.0915
1 16 14.0915
1 17 14.0915
1 18 14.1526
1 19 14.181
1 20 14.3281
1 21 14.3565
1 22 14.4357
1 23 14.7839
1 24 14.9539
1 25 14.9539
1 26 14.9539
1 27 15.2704
1 28 15.42
1 29 15.5028
1 30 15.5749
1 31 15.5917
1 32 15.6847
1 33 15.7172
1 34 15.7415
1 35 15.7451
1 36 15.7451
1 37 15.7873
1 38 15.8103
1 39 15.8708
1 40 15.9135
1 41 15.9196
1 42 15.9196
1 43 15.9196
1 44 15.9231
1 45 15.9231
1 46 16.0378
1 47 16.0478
1 48 16.1036
1 49 16.1338
1 50 16.1798
1 51 16.1896
1 52 16.2032
1 53 16.2268
1 54 16.2555
1 55 16.2801
1 56 16.3516
1 57 16.3604
1 58 16.4374
1 59 16.4392
1 60 16.459
1 61 16.5197
1 62 16.5878
1 63 16.588
1 64 16.6051
1 65 16.6163
1 66 16.6163
1 67 16.6471
1 68 16.6916
1 69 16.7156
1 70 16.7194
1 71 16.759
1 72 16.8195
1 73 16.8521
1 74 16.8573
1 75 16.8699
1 76 16.8786
1 77 16.9759
1 78 17.0511
1 79 17.0811
1 80 17.0844
1 81 17.0899
1 82 17.123
1 83 17.1262
1 84 17.1634
1 85 17.1788
1 86 17.1982
1 87 17.2031
1 88 17.2374
1 89 17.2554
1 90 17.2639
1 91 17.2824
1 92 17.3237
1 93 17.3561
1 94 17.368
1 95 17.3824
1 96 17.4466
1 97 17.5663
1 98 17.622
1 99 17.6449
1 100 17.7143
1 101 17.7304
1 102 17.7484
1 103 17.7707
1 104 17.8133
1 105 17.8261
1 106 17.8462
1 107 17.8463
1 108 17.8494
1 109 17.8798
1 110 17.9211
1 111 17.9281
1 112 17.9437
1 113 17.9495
1 114 17.9598
1 115 17.9698
1 116 17.9707
1 117 18.0472
1 118 18.0503
1 119 18.0519
1 120 18.0657
1 121 18.0704
1 122 18.0727
1 123 18.0763
1 124 18.1224
1 125 18.1547
1 126 18.1611
1 127 18.164
1 128 18.1748
1 129 18.1834
1 130 18.2037
1 131 18.2045
1 132 18.2154
1 133 18.2897
1 134 18.3384
1 135 18.3553
1 136 18.3668
1 137 18.4144
1 138 18.4215
1 139 18.4977
1 140 18.5047
1 141 18.5495
1 142 18.5774
1 143 18.5821
1 144 18.5925
1 145 18.6024
1 146 18.6283
1 147 18.6393
1 148 18.6654
1 149 18.6671
1 150 18.7115
1 151 18.7271
1 152 18.7683
1 153 18.7753
1 154 18.7887
1 155 18.7961
1 156 18.7999
1 157 18.8212
1 158 18.8345
1 159 18.8456
1 160 18.8919
1 161 18.9315
1 162 18.9319
1 163 18.9801
1 164 19.0213
1 165 19.0267
1 166 19.0362
1 167 19.0878
1 168 19.1807
1 169 19.1964
1 170 19.2168
1 171 19.2555
1 172 19.3768
1 173 19.395
1 174 19.4203
1 175 19.4287
1 176 19.5138
1 177 19.5622
1 178 19.7196
1 179 19.7237
1 180 19.8317
1 181 19.8419
1 182 19.8553
1 183 19.8817
1 184 19.8818
1 185 19.9392
1 186 19.9555
1 187 19.9656
1 188 20.0021
1 189 20.1253
1 190 20.2283
1 191 20.2327
1 192 20.3656
1 193 20.4422
1 194 20.4738
1 195 20.5564
1 196 20.5583
1 197 20.679
1 198 20.6945
1 199 20.9546
2 0 12.3138 1 7 30 32 15 6 10 8 14 18 34 13 19 29 16 24 28 9 17 27 5 25 33 4 20 31 22 23 21 2 3 26 12 11 1 
2 1 12.4041
2 2 12.6486
2 3 13.0721
2 4 13.3184
2 5 13.3184
2 6 13.3184
2 7 13.3184
2 8 13.3184
2 9 13.3184
2 10 13.3184
2 11 13.3184
2 12 13.3184
2 13 13.3184
2 14 13.3184
2 15 13.3287
2 16 13.4902
2 17 13.5147
2 18 13.5321
2 19 13.5467
2 20 13.5895
2 21 13.6483
2 22 13.6483
2 23 13.6483
2 24 13.6483
2 25 13.6483
2 26 13.6535
2 27 13.6546
2 28 13.7019
2 29 13.8175
