#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         438       -0.44   -0.459178  0.00589541
         439       -0.28    -0.45877  0.00589609
         440       -0.44   -0.458727  0.00588285
         441       -0.44   -0.458685  0.00586966
         442       -0.44   -0.458643  0.00585653
         443        -0.6   -0.458962    0.005852
         444       -0.44   -0.458919  0.00583897
         445       -0.68   -0.459416  0.00584695
         446       -0.44   -0.459372    0.005834
         447       -0.52   -0.459508  0.00582253
         448       -0.44   -0.459464  0.00580969
         449       -0.28   -0.459065  0.00581049
         450       -0.36   -0.458844  0.00580174
         451       -0.52    -0.45898  0.00579047
         452       -0.36   -0.458761  0.00578179
         453       -0.36   -0.458543  0.00577314
         454       -0.44   -0.458502  0.00576057
         455        -0.6   -0.458813  0.00575629
         456       -0.44   -0.458772  0.00574382
         457        -0.6   -0.459081  0.00573956
         458       -0.76   -0.459738  0.00576451
         459        -0.6   -0.460044  0.00576004
         460        -0.6   -0.460348  0.00575555
         461       -0.52   -0.460477  0.00574452
         462       -0.36    -0.46026   0.0057362
         463       -0.36   -0.460043   0.0057279
         464       -0.52   -0.460172  0.00571701
         465        -0.6   -0.460473  0.00571262
         466        -0.2   -0.459914  0.00572764
         467       -0.52   -0.460043  0.00571682
         468       -0.28   -0.459658  0.00571754
         469       -0.36   -0.459446  0.00570929
         470       -0.36   -0.459234  0.00570107
         471       -0.44   -0.459193  0.00568911
         472       -0.44   -0.459153   0.0056772
         473       -0.68   -0.459619  0.00568436
         474        -0.6   -0.459916  0.00568008
         475       -0.36   -0.459705  0.00567202
         476       -0.44   -0.459664  0.00566025
         477       -0.36   -0.459455  0.00565224
         478       -0.28   -0.459079  0.00565287
         479       -0.44    -0.45904  0.00564121
         480        -0.2     -0.4585  0.00565521
         481       -0.36   -0.458295  0.00564716
         482       -0.28   -0.457925  0.00564755
         483       -0.44   -0.457888  0.00563598
         484       -0.36   -0.457686  0.00562796
         485       -0.52   -0.457814  0.00561782
         486       -0.52   -0.457942  0.00560772
         487       -0.44   -0.457906  0.00559633
         488       -0.28   -0.457541  0.00559672
         489       -0.52   -0.457669  0.00558673
         490       -0.36   -0.457469  0.00557888
         491       -0.36   -0.457271  0.00557105
         492       -0.52   -0.457398  0.00556119
         493       -0.44   -0.457363  0.00555002
         494       -0.44   -0.457328   0.0055389
         495       -0.44   -0.457293  0.00552782
         496       -0.44   -0.457258  0.00551678
         497       -0.44   -0.457223  0.00550579
         498       -0.12   -0.456546  0.00553622
         499       -0.36   -0.456353  0.00552851
         500       -0.28      -0.456  0.00552869
         501        -0.2   -0.455489  0.00554122
         502       -0.36   -0.455299  0.00553344
         503       -0.36   -0.455109  0.00552568
         504       -0.44   -0.455079   0.0055148
         505        -0.6   -0.455366  0.00551134
         506        -0.6   -0.455652  0.00550786
         507       -0.44   -0.455621  0.00549708
         508       -0.68   -0.456063  0.00550398
         509       -0.52   -0.456189   0.0054946
         510       -0.52   -0.456314  0.00548525
         511        -0.6   -0.456595  0.00548171
         512        -0.6   -0.456875  0.00547816
         513       -0.68    -0.45731  0.00548472
         514       -0.44   -0.457276  0.00547415
         515        -0.2   -0.456777  0.00548627
         516       -0.36   -0.456589  0.00547884
         517       -0.44   -0.456557  0.00546834
         518       -0.28   -0.456216  0.00546839
         519       -0.52   -0.456339  0.00545924
         520        -0.6   -0.456615  0.00545573
         521       -0.68   -0.457044  0.00546208
         522        -0.6   -0.457318  0.00545847
         523       -0.68   -0.457744  0.00546462
         524        -0.6   -0.458015  0.00546093
         525       -0.52   -0.458133   0.0054518
         526       -0.52   -0.458251  0.00544271
         527       -0.52   -0.458368  0.00543364
         528       -0.36   -0.458182  0.00542654
         529       -0.28   -0.457845  0.00542673
         530       -0.44   -0.457811  0.00541659
         531       -0.36   -0.457627  0.00540952
         532        -0.6   -0.457895  0.00540597
         533       -0.12   -0.457261  0.00543287
         534       -0.36   -0.457079  0.00542575
         535       -0.44   -0.457047   0.0054157
