#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         387      1.2931     1.42043   0.0085362
         388     1.29424     1.42011  0.00852039
         389     1.29467     1.41979  0.00850459
         390     1.29638     1.41947  0.00848866
         391     1.29125     1.41914  0.00847329
         392     1.30284     1.41885  0.00845686
         393     1.30526     1.41856  0.00844028
         394     1.30942     1.41828   0.0084234
         395     1.31142     1.41801  0.00840642
         396     1.32287     1.41777  0.00838863
         397     1.35908     1.41762   0.0083688
         398     1.36166     1.41748  0.00834895
         399     1.37551     1.41738  0.00832869
         400     1.37161     1.41726  0.00830865
         401     1.35237      1.4171  0.00828951
         402     1.35722     1.41695  0.00827023
         403     1.33716     1.41675  0.00825208
         404      1.3354     1.41655  0.00823411
         405     1.30999     1.41629  0.00821798
         406     1.30983     1.41603  0.00820192
         407     1.30156     1.41574  0.00818659
         408     1.31257     1.41549  0.00817043
         409     1.32529     1.41527  0.00815343
         410     1.35263     1.41512  0.00813497
         411     1.33938     1.41493  0.00811727
         412     1.34173     1.41476  0.00809951
         413     1.34547     1.41459  0.00808163
         414     1.32106     1.41436  0.00806527
         415     1.31188     1.41412  0.00804962
         416     1.30154     1.41384  0.00803481
         417     1.29938     1.41357  0.00802023
         418     1.32288     1.41335  0.00800398
         419      1.2975     1.41308  0.00798965
         420     1.31564     1.41284    0.007974
         421     1.31689     1.41262  0.00795831
         422     1.30809     1.41237  0.00794331
         423     1.31138     1.41213  0.00792812
         424     1.33438     1.41195  0.00791154
         425     1.32176     1.41173  0.00789577
         426      1.3185     1.41152  0.00788027
         427     1.34883     1.41137  0.00786318
         428     1.35502     1.41124  0.00784591
         429     1.33369     1.41106   0.0078297
         430     1.37689     1.41098   0.0078119
         431     1.35868     1.41086  0.00779471
         432      1.3652     1.41075  0.00777739
         433     1.35278     1.41062  0.00776058
         434      1.3646     1.41051  0.00774342
         435     1.33202     1.41033  0.00772772
         436     1.33783     1.41016  0.00771179
         437     1.33731        1.41  0.00769594
         438     1.33652     1.40983   0.0076802
         439      1.3139     1.40961  0.00766581
         440      1.2952     1.40935   0.0076528
         441     1.29844      1.4091  0.00763958
         442      1.2798     1.40881  0.00762789
         443     1.29626     1.40855   0.0076149
         444     1.27903     1.40826  0.00760334
         445     1.29292       1.408  0.00759067
         446     1.29524     1.40775  0.00757786
         447     1.31067     1.40753  0.00756401
         448     1.30455      1.4073  0.00755062
         449     1.29812     1.40706  0.00753772
         450      1.3327     1.40689  0.00752278
         451     1.31155     1.40668  0.00750907
         452     1.31202     1.40647  0.00749538
         453     1.31864     1.40628  0.00748134
         454     1.31352     1.40607  0.00746765
         455     1.28115      1.4058  0.00745628
         456     1.28156     1.40553  0.00744491
         457     1.27742     1.40525  0.00743389
         458     1.26227     1.40493  0.00742421
         459     1.25065      1.4046  0.00741564
         460     1.26687      1.4043  0.00740556
         461     1.25421     1.40397  0.00739665
         462     1.25867     1.40366  0.00738733
         463      1.2659     1.40336  0.00737736
         464      1.2674     1.40307  0.00736728
         465     1.27455     1.40279  0.00735662
         466     1.27762     1.40252  0.00734573
         467     1.29018     1.40228  0.00733394
         468     1.29569     1.40206  0.00732181
         469     1.30365     1.40185   0.0073092
         470     1.30104     1.40163   0.0072968
         471      1.2977     1.40141  0.00728464
         472      1.2679     1.40113   0.0072747
         473     1.28001     1.40087  0.00726382
         474     1.27075      1.4006  0.00725368
         475     1.27413     1.40033  0.00724329
         476     1.27285     1.40006  0.00723303
         477     1.29072     1.39983   0.0072215
         478     1.29464     1.39961  0.00720974
         479     1.28151     1.39937   0.0071989
         480     1.28651     1.39913  0.00718774
         481      1.2928     1.39891   0.0071762
         482     1.27249     1.39865   0.0071661
         483     1.26803     1.39838  0.00715637
         484     1.27816     1.39813  0.00714589
         485     1.28371     1.39789  0.00713505
         486     1.27502     1.39764  0.00712485
         487     1.28461     1.39741    0.007114
         488     1.27003     1.39715  0.00710421
         489     1.27536      1.3969  0.00709404
         490      1.2833     1.39667  0.00708335
         491     1.27778     1.39642  0.00707306
         492      1.2887     1.39621  0.00706207
         493     1.29957     1.39601  0.00705047
         494     1.31262     1.39584  0.00703822
         495     1.28468     1.39562  0.00702758
         496     1.28822      1.3954  0.00701675
         497     1.26936     1.39515  0.00700721
         498     1.29288     1.39494  0.00699615
         499     1.29328     1.39474  0.00698509
         500     1.30781     1.39456  0.00697329
         501     1.31612     1.39441  0.00696113
         502     1.29893     1.39422  0.00694986
         503     1.32021     1.39407   0.0069376
         504     1.29513     1.39387  0.00692661
         505     1.30628      1.3937  0.00691506
         506       1.304     1.39352  0.00690367
         507     1.29061     1.39332  0.00689304
         508     1.29848     1.39313    0.006882
         509     1.27752     1.39291  0.00687222
         510     1.26925     1.39266  0.00686302
         511     1.26662     1.39242  0.00685402
         512      1.2588     1.39216   0.0068456
         513     1.26417     1.39191   0.0068368
         514     1.26666     1.39166  0.00682784
         515     1.29463     1.39147  0.00681719
         516     1.29919      1.3913  0.00680632
         517     1.32445     1.39117  0.00679438
         518     1.32984     1.39105   0.0067823
         519     1.32819     1.39093  0.00677031
         520     1.34053     1.39083  0.00675798
         521     1.32821     1.39071  0.00674608
         522     1.32119     1.39058  0.00673447
         523     1.30738     1.39042  0.00672347
         524     1.30879     1.39026  0.00671245
         525     1.31219     1.39011  0.00670131
         526     1.29254     1.38993  0.00669114
         527     1.30567     1.38977  0.00668035
         528     1.30274      1.3896  0.00666973
         529     1.30556     1.38944  0.00665901
         530     1.30184     1.38928   0.0066485
         531     1.30942     1.38913  0.00663768
         532      1.3036     1.38897  0.00662715
         533     1.30666     1.38881  0.00661652
         534     1.30763     1.38866  0.00660587
         535     1.31224     1.38852  0.00659507
         536     1.30751     1.38837   0.0065845
         537     1.31123     1.38822   0.0065738
         538      1.3122     1.38808   0.0065631
         539       1.317     1.38795  0.00655225
         540     1.28907     1.38777  0.00654267
         541     1.32361     1.38765  0.00653165
         542      1.3078      1.3875  0.00652126
         543     1.31969     1.38738  0.00651045
         544     1.31344     1.38724   0.0064999
         545     1.32349     1.38712  0.00648903
         546     1.33479     1.38703  0.00647785
         547     1.34407     1.38695  0.00646648
         548     1.34053     1.38686  0.00645524
         549      1.3187     1.38674  0.00644467
         550     1.34141     1.38666  0.00643348
         551      1.3033     1.38651  0.00642359
         552     1.32712      1.3864  0.00641285
         553     1.33501     1.38631  0.00640193
         554     1.35813     1.38625  0.00639057
         555     1.33451     1.38616  0.00637974
         556     1.37165     1.38614  0.00636832
         557     1.36057     1.38609  0.00635705
         558     1.32312     1.38598  0.00634666
         559     1.33405     1.38588  0.00633598
         560     1.32272     1.38577  0.00632567
         561     1.31727     1.38565  0.00631558
         562      1.2939     1.38549  0.00630645
         563     1.29419     1.38532  0.00629733
         564     1.28146     1.38514  0.00628886
         565     1.26857     1.38493  0.00628111
         566     1.27526     1.38474    0.006273
         567     1.28417     1.38456  0.00626445
         568     1.28466     1.38439  0.00625589
         569     1.28659     1.38421  0.00624725
         570     1.30582     1.38408  0.00623781
         571     1.29376     1.38392  0.00622889
         572     1.31177     1.38379  0.00621927
         573     1.29235     1.38363  0.00621047
         574     1.30922      1.3835    0.006201
         575     1.30959     1.38337  0.00619155
         576      1.3058     1.38324  0.00618226
         577     1.29217     1.38308  0.00617356
         578      1.3118     1.38296  0.00616411
         579     1.28941      1.3828  0.00615558
         580     1.29385     1.38264  0.00614688
         581     1.29449     1.38249  0.00613817
         582     1.29264     1.38234  0.00612957
         583     1.30794     1.38221  0.00612038
         584     1.31143     1.38209   0.0061111
