#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         481     1.35594     1.33178  0.00156327
         482     1.35996     1.33184  0.00156112
         483     1.34977     1.33188  0.00155833
         484     1.34069     1.33189  0.00155522
         485     1.31809     1.33187  0.00155227
         486     1.31905     1.33184   0.0015493
         487     1.31124      1.3318   0.0015467
         488     1.29647     1.33172  0.00154522
         489     1.29978     1.33166  0.00154344
         490     1.33863     1.33167  0.00154036
         491     1.34796     1.33171  0.00153758
         492     1.32879      1.3317  0.00153446
         493     1.34363     1.33172  0.00153154
         494     1.33993     1.33174  0.00152853
         495     1.33876     1.33176  0.00152551
         496     1.31356     1.33172  0.00152287
         497     1.31448     1.33168   0.0015202
         498     1.30173     1.33162  0.00151834
         499      1.2966     1.33155  0.00151692
         500     1.30081     1.33149  0.00151513
