#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         124      1.3419      1.4835   0.0149716
         125     1.34607      1.4824   0.0148922
         126     1.34545     1.48132   0.0148136
         127     1.35404     1.48031   0.0147308
         128     1.36081     1.47938   0.0146453
         129     1.35379     1.47841   0.0145641
         130     1.36853     1.47756   0.0144766
         131     1.37527     1.47678   0.0143871
         132     1.35173     1.47583   0.0143093
         133      1.3542     1.47492   0.0142309
         134     1.35964     1.47406   0.0141506
         135     1.35664     1.47319   0.0140725
         136     1.34565     1.47225   0.0140003
         137     1.34134      1.4713   0.0139306
         138     1.34401     1.47037   0.0138602
         139     1.32886     1.46936   0.0137978
         140     1.33747     1.46841   0.0137314
         141     1.35576     1.46761   0.0136572
         142     1.36824     1.46691    0.013579
         143     1.39156     1.46639   0.0134942
         144     1.37199     1.46573   0.0134164
         145     1.37217     1.46509   0.0133394
         146     1.36848     1.46443   0.0132645
         147     1.35568     1.46369   0.0131948
         148     1.33679     1.46283   0.0131335
         149     1.35551     1.46211   0.0130651
         150     1.34019     1.46129   0.0130033
         151     1.34569     1.46053   0.0129397
         152     1.34436     1.45976   0.0128771
         153     1.36357     1.45914   0.0128083
         154     1.34627      1.4584    0.012746
         155     1.36156     1.45778   0.0126791
         156     1.36723      1.4572   0.0126111
         157     1.34945     1.45651   0.0125494
         158     1.35194     1.45585   0.0124875
         159     1.33712      1.4551   0.0124312
         160     1.31491     1.45423   0.0123844
         161     1.34028     1.45352   0.0123277
         162     1.33203     1.45277   0.0122743
         163     1.32275     1.45197   0.0122249
         164     1.32977     1.45123   0.0121731
         165     1.33321     1.45051   0.0121203
         166     1.33011     1.44979    0.012069
         167     1.31695     1.44899   0.0120229
         168     1.33763     1.44833   0.0119696
         169     1.34263      1.4477   0.0119151
         170     1.33817     1.44706   0.0118624
         171     1.34397     1.44646   0.0118083
         172     1.34158     1.44585   0.0117554
         173      1.3122     1.44507   0.0117128
         174     1.33528     1.44444   0.0116625
         175     1.32929     1.44378   0.0116144
         176     1.33656     1.44317   0.0115644
         177     1.35325     1.44267   0.0115102
         178     1.34541     1.44212   0.0114585
         179     1.35487     1.44163   0.0114048
         180     1.35137     1.44113   0.0113525
         181      1.3226     1.44048   0.0113086
         182     1.30389     1.43973   0.0112714
         183     1.30843     1.43901   0.0112326
         184     1.29342     1.43822   0.0111994
         185     1.28476     1.43739   0.0111695
         186     1.28204     1.43655   0.0111407
         187     1.27371     1.43568   0.0111151
         188      1.2695      1.4348    0.011091
         189     1.28397       1.434    0.011061
         190     1.29375     1.43326   0.0110274
         191     1.28887     1.43251   0.0109956
         192     1.29246     1.43178   0.0109625
         193     1.28761     1.43103   0.0109311
         194     1.29169     1.43031   0.0108983
         195     1.28501     1.42957   0.0108679
         196     1.29509     1.42888    0.010834
         197     1.29324     1.42819   0.0108009
         198     1.31254     1.42761   0.0107621
         199     1.29273     1.42693   0.0107294
         200      1.2953     1.42627   0.0106959
         201     1.28724     1.42558    0.010665
         202     1.27732     1.42485   0.0106375
         203     1.28109     1.42414   0.0106086
         204     1.28718     1.42347   0.0105778
         205     1.29262     1.42283   0.0105455
         206     1.30697     1.42227   0.0105093
         207     1.32527      1.4218   0.0104689
         208     1.33217     1.42137   0.0104275
         209     1.32809     1.42092   0.0103871
         210      1.3245     1.42046   0.0103478
         211     1.32305        1.42   0.0103091
         212     1.30629     1.41946   0.0102744
         213     1.31417     1.41897    0.010238
         214     1.32369     1.41852   0.0101998
         215      1.3022     1.41798   0.0101667
         216     1.31809     1.41752   0.0101302
         217     1.30328     1.41699   0.0100972
         218     1.28934     1.41641   0.0100678
         219     1.29448     1.41585   0.0100372
         220     1.30761     1.41536   0.0100037
         221     1.32816     1.41496  0.00996618
         222     1.30277     1.41446  0.00993409
         223      1.3545     1.41419  0.00989318
         224     1.32295     1.41378   0.0098574
         225     1.32953     1.41341   0.0098207
         226     1.34216     1.41309   0.0097823
         227      1.3451     1.41279  0.00974379
         228     1.33086     1.41243  0.00970768
         229     1.33157     1.41208  0.00967171
         230     1.34997     1.41181  0.00963343
         231     1.32951     1.41145  0.00959831
         232       1.339     1.41114  0.00956202
         233     1.33893     1.41083    0.009526
         234     1.31552     1.41042    0.009494
         235     1.32358     1.41006  0.00946079
         236     1.31432     1.40965  0.00942939
         237     1.31081     1.40923  0.00939882
         238     1.31473     1.40884  0.00936772
         239     1.31557     1.40845  0.00933664
         240     1.33231     1.40813  0.00930313
         241     1.33028      1.4078  0.00927013
         242     1.34254     1.40754  0.00923575
         243     1.34854     1.40729  0.00920093
         244     1.32412     1.40695  0.00916954
         245     1.35188     1.40673  0.00913487
         246     1.35873     1.40653  0.00909981
         247     1.34652     1.40629  0.00906622
         248     1.37242     1.40615  0.00903069
         249     1.35255     1.40594  0.00899699
         250     1.34978     1.40571   0.0089638
         251     1.35022     1.40549  0.00893081
         252      1.3502     1.40527  0.00889807
         253     1.35809     1.40509  0.00886485
         254     1.36188     1.40492  0.00883158
         255     1.35677     1.40473  0.00879897
         256     1.34514     1.40449  0.00876767
         257     1.34362     1.40426  0.00873676
         258     1.33512     1.40399    0.008707
         259     1.31863     1.40366  0.00867962
         260      1.3189     1.40333  0.00865236
         261     1.30916     1.40297  0.00862673
         262     1.33415     1.40271   0.0085978
         263      1.3276     1.40242  0.00856985
         264     1.31408     1.40209  0.00854392
         265     1.34156     1.40186  0.00851473
         266     1.29925     1.40148  0.00849145
         267     1.32632     1.40119  0.00846431
         268     1.33376     1.40094  0.00843647
         269     1.31568     1.40063  0.00841106
         270     1.31604     1.40031  0.00838574
         271     1.31321     1.39999  0.00836095
         272     1.29845     1.39962  0.00833854
         273      1.3152     1.39931  0.00831373
         274     1.30552     1.39897  0.00829043
         275     1.34491     1.39877  0.00826261
         276     1.34569     1.39858  0.00823492
         277     1.36703     1.39846  0.00820597
         278     1.37304     1.39837  0.00817697
         279     1.34528     1.39818  0.00814987
         280     1.34376     1.39799  0.00812308
         281     1.33266     1.39775   0.0080975
         282     1.30922     1.39744  0.00807487
         283     1.31078     1.39713  0.00805214
         284     1.28971     1.39676  0.00803267
         285     1.31765     1.39648  0.00800928
         286      1.3261     1.39623  0.00798505
         287     1.30537     1.39592  0.00796351
         288     1.32525     1.39567  0.00793963
         289      1.3176      1.3954  0.00791676
         290     1.31364     1.39512  0.00789447
         291     1.32339     1.39487  0.00787119
         292     1.29895     1.39454  0.00785109
         293     1.31656     1.39428   0.0078288
         294     1.30879     1.39399  0.00780757
         295     1.27392     1.39358  0.00779171
         296     1.29397     1.39324  0.00777265
         297      1.2666     1.39282  0.00775817
         298     1.25887     1.39237  0.00774514
         299     1.27236     1.39197  0.00772963
         300     1.25238      1.3915  0.00771786
         301      1.2789     1.39113  0.00770128
         302     1.25228     1.39067  0.00768949
         303       1.288     1.39033  0.00767157
         304     1.29444     1.39001  0.00765282
         305     1.28378     1.38966  0.00763565
         306     1.28616     1.38933  0.00761818
         307     1.28871       1.389  0.00760041
         308     1.28514     1.38866  0.00758321
         309     1.26426     1.38826  0.00756935
         310     1.27348     1.38789  0.00755398
         311     1.29643     1.38759  0.00753542
         312     1.27407     1.38723  0.00752004
         313     1.30752     1.38698  0.00750033
         314     1.30131      1.3867   0.0074814
         315     1.30679     1.38645  0.00746195
         316     1.31376     1.38622  0.00744188
         317     1.31103     1.38598  0.00742219
         318     1.32193     1.38578  0.00740158
         319     1.32691      1.3856  0.00738068
         320     1.32135     1.38539  0.00736034
         321     1.30398     1.38514  0.00734178
         322     1.31657     1.38493  0.00732207
         323     1.30568     1.38468  0.00730351
         324     1.32774     1.38451  0.00728308
         325     1.30389     1.38426   0.0072649
         326      1.2968     1.38399  0.00724756
         327     1.30587     1.38375  0.00722933
         328     1.29201     1.38347   0.0072127
         329     1.28602     1.38318  0.00719686
         330     1.29662     1.38291  0.00717983
         331     1.31108      1.3827  0.00716142
         332     1.33497     1.38255  0.00714129
         333     1.35175     1.38246  0.00712044
         334     1.34742     1.38236   0.0070999
         335     1.33778     1.38222  0.00707995
         336     1.34747     1.38212  0.00705963
         337      1.3145     1.38192  0.00704154
         338     1.31957     1.38173  0.00702312
         339     1.30522     1.38151  0.00700603
         340     1.30029     1.38127  0.00698949
         341     1.31603     1.38108  0.00697161
         342      1.3336     1.38094  0.00695261
         343     1.33404      1.3808  0.00693369
         344     1.35279     1.38072  0.00691401
         345     1.33375     1.38058  0.00689531
         346     1.33402     1.38045  0.00687669
         347     1.33141     1.38031  0.00685833
         348     1.33618     1.38018  0.00683979
         349     1.33714     1.38006   0.0068213
         350     1.34423     1.37996  0.00680258
         351     1.29606     1.37972   0.0067874
         352     1.31299     1.37953  0.00677076
         353     1.30275     1.37931  0.00675508
         354     1.30138     1.37909  0.00673958
         355     1.31406     1.37891  0.00672308
         356     1.32781     1.37876  0.00670573
         357     1.33059     1.37863  0.00668831
         358     1.32555     1.37848  0.00667127
         359     1.31961     1.37832   0.0066547
         360     1.32872     1.37818  0.00663764
         361     1.32163     1.37802   0.0066211
         362     1.32041     1.37786  0.00660472
         363     1.33084     1.37773   0.0065878
         364     1.33133     1.37761  0.00657093
         365     1.33354     1.37748  0.00655404
         366     1.33374     1.37737  0.00653722
         367     1.31709      1.3772  0.00652147
         368     1.32723     1.37707  0.00650516
         369     1.30595     1.37687  0.00649039
         370     1.31614     1.37671  0.00647492
         371     1.32346     1.37657  0.00645906
         372     1.32669     1.37643  0.00644309
         373     1.33901     1.37633   0.0064266
         374     1.33734     1.37623  0.00641026
         375     1.33254     1.37611  0.00639422
         376     1.33189     1.37599   0.0063783
         377     1.32794     1.37586  0.00636265
         378     1.34184     1.37577  0.00634646
         379     1.34971     1.37571  0.00633008
         380     1.38348     1.37573  0.00631346
         381     1.37801     1.37573  0.00629689
         382     1.36891     1.37571  0.00628043
         383     1.38767     1.37575  0.00626411
         384     1.39187     1.37579  0.00624794
         385     1.39664     1.37584  0.00623195
         386     1.38269     1.37586  0.00621583
         387     1.39973     1.37592  0.00620007
         388      1.3993     1.37598  0.00618438
         389     1.35452     1.37593  0.00616873
         390     1.35248     1.37587  0.00615321
         391     1.33139     1.37575  0.00613852
         392     1.33583     1.37565  0.00612371
         393     1.31725      1.3755  0.00610993
         394     1.33326     1.37539  0.00609536
         395     1.31901     1.37525   0.0060816
         396     1.32593     1.37513  0.00606752
         397     1.32892     1.37501  0.00605335
         398     1.31169     1.37485  0.00604023
         399     1.31866     1.37471  0.00602674
         400     1.31909     1.37457  0.00601327
         401     1.30139     1.37439  0.00600105
         402     1.30136     1.37421  0.00598887
         403     1.30042     1.37403   0.0059768
         404       1.297     1.37383  0.00596505
         405     1.30607     1.37367  0.00595267
         406     1.31197     1.37352  0.00593995
         407     1.29639     1.37333  0.00592837
         408     1.32815     1.37321  0.00591488
         409     1.33061     1.37311  0.00590133
         410     1.32905       1.373  0.00588792
         411      1.3243     1.37288  0.00587478
         412     1.32743     1.37277  0.00586156
         413     1.31375     1.37263  0.00584911
         414     1.33265     1.37253  0.00583578
         415     1.32962     1.37243  0.00582263
         416     1.33247     1.37234  0.00580943
         417      1.3373     1.37225   0.0057961
         418     1.35734     1.37222  0.00578235
         419     1.39169     1.37226  0.00576873
         420     1.38069     1.37228  0.00575503
         421     1.40999     1.37237  0.00574206
         422      1.3976     1.37243  0.00572877
         423     1.42175     1.37255  0.00571641
         424     1.42987     1.37268  0.00570452
         425     1.41515     1.37278  0.00569198
         426     1.41362     1.37288  0.00567942
         427     1.38845     1.37292  0.00566624
         428     1.36804      1.3729  0.00565301
         429      1.3567     1.37287  0.00563996
         430     1.34398      1.3728  0.00562724
         431     1.34321     1.37273  0.00561461
         432     1.33877     1.37265  0.00560216
         433     1.32385     1.37254  0.00559036
         434     1.33193     1.37245  0.00557826
         435     1.31351     1.37231  0.00556708
         436     1.31609     1.37218   0.0055558
         437     1.30792     1.37203  0.00554504
         438     1.32268     1.37192  0.00553352
         439     1.32198     1.37181  0.00552209
         440     1.34248     1.37174  0.00550994
         441     1.34853     1.37169   0.0054977
         442     1.35087     1.37164  0.00548546
         443      1.3558     1.37161  0.00547319
         444     1.33058     1.37151  0.00546165
         445     1.33689     1.37144  0.00544993
         446     1.32012     1.37132  0.00543892
         447     1.34548     1.37126  0.00542706
         448     1.34849     1.37121  0.00541519
         449     1.34986     1.37116  0.00540333
         450     1.34729     1.37111  0.00539159
         451      1.3437     1.37105  0.00537997
         452     1.33603     1.37097  0.00536863
         453     1.33255     1.37089  0.00535745
         454     1.32918      1.3708  0.00534644
         455     1.32516      1.3707  0.00533563
         456     1.32432     1.37059  0.00532489
         457     1.31723     1.37048  0.00531452
         458     1.32316     1.37037  0.00530392
         459     1.31381     1.37025   0.0052938
         460     1.31545     1.37013  0.00528363
         461     1.30685     1.36999  0.00527395
         462     1.30584     1.36986  0.00526436
         463     1.28896     1.36968  0.00525589
         464      1.2949     1.36952  0.00524704
         465     1.27548     1.36932  0.00523965
         466     1.29182     1.36915  0.00523104
         467     1.27711     1.36895  0.00522355
         468      1.3047     1.36882   0.0052142
         469     1.30499     1.36868  0.00520485
         470     1.30851     1.36855  0.00519535
         471     1.31468     1.36844  0.00518558
         472     1.31189     1.36832  0.00517598
         473     1.31009      1.3682   0.0051665
         474     1.30279     1.36806  0.00515744
         475     1.30367     1.36792  0.00514837
         476     1.30501     1.36779  0.00513925
         477     1.32739     1.36771  0.00512917
         478     1.32491     1.36762  0.00511922
         479     1.32229     1.36752  0.00510941
         480     1.33371     1.36745  0.00509925
         481     1.32377     1.36736  0.00508946
         482     1.32318     1.36727  0.00507972
         483     1.32184     1.36717  0.00507008
         484     1.31877     1.36707  0.00506059
         485     1.31692     1.36697  0.00505121
         486      1.3084     1.36685  0.00504225
         487     1.29518      1.3667  0.00503405
         488      1.2898     1.36655   0.0050262
         489     1.28292     1.36637  0.00501883
         490     1.29066     1.36622  0.00501096
         491     1.27298     1.36603  0.00500435
         492     1.27722     1.36585  0.00499744
         493     1.27754     1.36567  0.00499051
         494     1.29015     1.36552  0.00498275
         495     1.28251     1.36535   0.0049755
         496     1.30875     1.36524  0.00496678
         497     1.31267     1.36513  0.00495791
         498     1.31444     1.36503    0.004949
         499     1.32507     1.36495  0.00493973
         500     1.32913     1.36488  0.00493037
         501     1.31589     1.36478   0.0049215
         502     1.32744      1.3647  0.00491226
         503     1.31573     1.36461  0.00490346
         504      1.3123      1.3645  0.00489483
         505     1.31503      1.3644  0.00488611
         506     1.33537     1.36435   0.0048768
         507      1.3202     1.36426  0.00486795
         508      1.3345      1.3642  0.00485872
         509     1.31595     1.36411   0.0048501
         510     1.31895     1.36402   0.0048414
         511      1.3009      1.3639   0.0048335
         512     1.32092     1.36381  0.00482479
         513       1.336     1.36376  0.00481569
         514     1.32815     1.36369  0.00480682
         515     1.35111     1.36366  0.00479755
         516     1.32108     1.36358  0.00478896
         517     1.34027     1.36354  0.00477991
         518      1.3309     1.36347   0.0047711
         519     1.32885     1.36341  0.00476237
         520     1.31702     1.36332  0.00475405
         521     1.31329     1.36322  0.00474589
         522       1.324     1.36315   0.0047374
         523     1.32609     1.36307  0.00472887
         524     1.33436     1.36302  0.00472016
         525     1.33131     1.36296  0.00471156
         526     1.31335     1.36287  0.00470354
         527     1.31525     1.36277  0.00469548
         528     1.31483     1.36268  0.00468747
         529     1.29881     1.36256  0.00468016
         530     1.28581     1.36242  0.00467357
         531     1.29986      1.3623  0.00466626
         532     1.28084     1.36215     0.00466
         533     1.29585     1.36202  0.00465291
         534     1.28495     1.36188  0.00464644
         535     1.29009     1.36174  0.00463969
         536      1.2862      1.3616  0.00463317
         537     1.29911     1.36149  0.00462601
         538     1.29577     1.36137  0.00461902
         539     1.32198     1.36129  0.00461103
         540     1.30957      1.3612  0.00460348
         541     1.31636     1.36111  0.00459572
         542     1.31816     1.36103  0.00458793
         543     1.29729     1.36092  0.00458098
         544     1.31955     1.36084  0.00457319
         545     1.30643     1.36074  0.00456589
         546     1.30383     1.36064  0.00455871
         547     1.31398     1.36055  0.00455118
         548     1.30345     1.36045  0.00454407
         549     1.28796     1.36032  0.00453771
         550     1.28737     1.36018  0.00453139
         551     1.27667     1.36003   0.0045257
         552     1.27333     1.35987  0.00452023
         553     1.27718     1.35972  0.00451453
         554     1.30859     1.35963  0.00450732
         555     1.30883     1.35954  0.00450013
         556     1.30877     1.35945  0.00449296
         557     1.32231     1.35938  0.00448539
         558     1.31087      1.3593   0.0044782
         559     1.27088     1.35914  0.00447298
         560     1.31288     1.35905  0.00446575
         561     1.30514     1.35896  0.00445883
         562     1.29275     1.35884  0.00445245
         563     1.32574     1.35878  0.00444493
         564     1.32593     1.35872  0.00443743
         565     1.32768     1.35867  0.00442991
         566     1.33272     1.35862  0.00442233
         567     1.31374     1.35854  0.00441523
         568     1.32193     1.35848  0.00440793
         569     1.33318     1.35843  0.00440041
         570     1.33101     1.35839  0.00439295
         571     1.33604     1.35835  0.00438543
         572     1.34152     1.35832  0.00437786
         573     1.33123     1.35827  0.00437048
         574     1.34526     1.35825  0.00436292
         575     1.32366     1.35819  0.00435575
         576     1.29764     1.35808  0.00434946
         577     1.31933     1.35802  0.00434244
         578     1.29053      1.3579  0.00433649
         579     1.29552     1.35779  0.00433034
         580     1.30493      1.3577  0.00432384
         581     1.30358     1.35761   0.0043174
         582     1.32998     1.35756  0.00431024
         583     1.34113     1.35753  0.00430294
         584     1.33911      1.3575  0.00429569
         585     1.35505      1.3575  0.00428834
         586     1.34946     1.35748  0.00428105
         587       1.321     1.35742  0.00427421
         588     1.35213     1.35741  0.00426695
         589     1.33068     1.35737  0.00425994
         590     1.35064     1.35735  0.00425274
         591     1.35299     1.35735  0.00424555
         592     1.34991     1.35733   0.0042384
         593     1.37079     1.35736  0.00423131
         594     1.36844     1.35738  0.00422423
         595     1.36403     1.35739  0.00421714
         596     1.35682     1.35739  0.00421007
         597     1.35397     1.35738  0.00420302
         598     1.34457     1.35736  0.00419605
         599     1.35042     1.35735  0.00418906
         600      1.3573     1.35735  0.00418207
         601     1.34568     1.35733  0.00417516
         602     1.37055     1.35735  0.00416828
         603     1.38042     1.35739  0.00416155
         604      1.3758     1.35742  0.00415477
         605     1.36174     1.35743  0.00414791
         606     1.36094     1.35743  0.00414107
         607     1.35272     1.35742  0.00413425
         608     1.35344     1.35742  0.00412746
         609     1.33469     1.35738  0.00412085
         610      1.3479     1.35736  0.00411412
         611     1.35123     1.35735   0.0041074
         612     1.34029     1.35733  0.00410078
         613     1.34088      1.3573  0.00409418
         614     1.33242     1.35726  0.00408771
         615     1.34429     1.35724  0.00408112
         616     1.33225      1.3572   0.0040747
         617     1.34761     1.35718  0.00406812
         618     1.31424     1.35711  0.00406213
         619     1.35241      1.3571  0.00405558
         620      1.3635     1.35711  0.00404905
         621     1.35977     1.35712  0.00404253
         622     1.35938     1.35712  0.00403604
         623     1.36102     1.35713  0.00402956
         624     1.36494     1.35714  0.00402312
         625     1.33008      1.3571  0.00401692
         626      1.3296     1.35705  0.00401074
         627     1.31225     1.35698  0.00400498
         628      1.2992     1.35689  0.00399966
         629     1.30204      1.3568  0.00399425
         630     1.30059     1.35671  0.00398891
         631     1.29558     1.35662  0.00398377
         632     1.29531     1.35652  0.00397864
         633      1.3003     1.35643  0.00397335
         634     1.30988     1.35636  0.00396776
         635     1.31123     1.35629  0.00396215
         636      1.3198     1.35623  0.00395633
         637     1.33091     1.35619  0.00395032
         638     1.31777     1.35613  0.00394459
         639     1.32709     1.35608  0.00393868
         640     1.33279     1.35605  0.00393269
         641     1.30647     1.35597  0.00392732
         642     1.33067     1.35593   0.0039214
         643     1.32422     1.35588  0.00391561
         644     1.33021     1.35584  0.00390973
         645     1.35222     1.35584  0.00390367
         646     1.37613     1.35587  0.00389776
         647     1.38813     1.35592  0.00389205
         648     1.38475     1.35596   0.0038863
         649     1.39141     1.35602   0.0038807
         650     1.36376     1.35603  0.00387474
         651     1.38897     1.35608  0.00386912
         652     1.38295     1.35612  0.00386341
         653     1.37418     1.35615  0.00385759
         654     1.36107     1.35616   0.0038517
         655     1.34796     1.35614  0.00384584
         656     1.31932     1.35609  0.00384039
         657     1.30935     1.35602   0.0038352
         658     1.29692     1.35593  0.00383042
         659     1.29306     1.35583   0.0038258
         660     1.30539     1.35575  0.00382076
         661     1.32048      1.3557  0.00381536
         662     1.31537     1.35564  0.00381008
         663     1.34391     1.35562  0.00380437
         664     1.32541     1.35558  0.00379892
         665     1.33679     1.35555  0.00379331
         666     1.34245     1.35553  0.00378766
         667     1.30834     1.35546  0.00378265
         668     1.33487     1.35543  0.00377711
         669     1.32924     1.35539  0.00377167
         670     1.33707     1.35536  0.00376614
         671     1.32748     1.35532  0.00376075
         672       1.344      1.3553  0.00375519
         673     1.36013     1.35531  0.00374962
         674     1.34312     1.35529   0.0037441
         675     1.34986     1.35528  0.00373856
         676     1.33845     1.35526  0.00373312
         677     1.32552     1.35521  0.00372786
         678     1.33232     1.35518  0.00372251
         679     1.31152     1.35512  0.00371759
         680     1.31929     1.35506  0.00371249
         681     1.31081       1.355  0.00370761
         682     1.31849     1.35495  0.00370256
         683     1.31853     1.35489  0.00369752
         684     1.33286     1.35486  0.00369226
         685     1.33714     1.35483  0.00368696
         686     1.35797     1.35484  0.00368159
         687     1.37459     1.35487  0.00367634
         688     1.36923     1.35489  0.00367106
         689     1.37067     1.35491   0.0036658
         690     1.36491     1.35493  0.00366052
         691     1.37559     1.35496  0.00365534
         692     1.38186     1.35499  0.00365026
         693     1.35926       1.355    0.003645
         694     1.35335       1.355  0.00363975
         695     1.34257     1.35498  0.00363456
         696      1.3451     1.35497  0.00362936
         697      1.3383     1.35494  0.00362424
         698     1.32927     1.35491  0.00361923
         699     1.32443     1.35486  0.00361431
         700     1.30819      1.3548  0.00360977
         701     1.29027      1.3547  0.00360579
         702     1.29429     1.35462  0.00360168
         703      1.2919     1.35453  0.00359766
         704     1.30178     1.35445  0.00359333
         705     1.31359     1.35439   0.0035887
         706     1.31775     1.35434  0.00358399
         707     1.31313     1.35428   0.0035794
         708     1.32212     1.35424  0.00357463
         709     1.31115     1.35418  0.00357011
         710     1.30625     1.35411  0.00356572
         711     1.31583     1.35406  0.00356111
         712     1.29806     1.35398  0.00355697
         713     1.31001     1.35392  0.00355252
         714     1.31544     1.35386  0.00354795
         715     1.29575     1.35378  0.00354392
         716     1.32363     1.35374  0.00353922
         717     1.30446     1.35367  0.00353495
         718     1.30911     1.35361  0.00353058
         719     1.29907     1.35353  0.00352648
         720      1.2882     1.35344  0.00352275
         721     1.29157     1.35336  0.00351891
         722     1.30546     1.35329  0.00351466
         723     1.29755     1.35321  0.00351064
         724     1.31161     1.35316  0.00350626
         725     1.32584     1.35312  0.00350163
         726     1.33415     1.35309  0.00349691
         727     1.34092     1.35307  0.00349214
         728     1.35127     1.35307  0.00348734
         729     1.34717     1.35306  0.00348256
         730     1.35955     1.35307  0.00347781
         731     1.36512     1.35309  0.00347309
         732     1.34477     1.35308  0.00346836
         733     1.35903     1.35309  0.00346364
         734     1.34677     1.35308  0.00345893
         735      1.3468     1.35307  0.00345423
         736     1.33269     1.35304  0.00344965
