#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         157     2.02417     2.18477   0.0188242
         158     2.02791     2.18377   0.0187312
         159     2.00568     2.18265   0.0186468
         160     1.97237     2.18134   0.0185766
         161     2.01042     2.18028   0.0184915
         162     1.99804     2.17915   0.0184115
         163     1.98413     2.17796   0.0183374
         164     1.99466     2.17684   0.0182596
         165     1.99981     2.17577   0.0181804
         166     1.99516     2.17468   0.0181035
         167     1.97543     2.17349   0.0180343
         168     2.00644     2.17249   0.0179544
         169     2.01395     2.17155   0.0178726
         170     2.00725     2.17059   0.0177936
         171     2.01595     2.16968   0.0177125
         172     2.01238     2.16877   0.0176331
         173     1.96831     2.16761   0.0175692
         174     2.00291     2.16666   0.0174937
         175     1.99393     2.16568   0.0174216
         176     2.00483     2.16476   0.0173466
         177     2.02988       2.164   0.0172653
         178     2.01811     2.16318   0.0171877
         179      2.0323     2.16245   0.0171073
         180     2.02705      2.1617   0.0170287
         181      1.9839     2.16071    0.016963
         182     1.95584     2.15959   0.0169071
         183     1.96264     2.15851   0.0168489
         184     1.94013     2.15733   0.0167991
         185     1.92714     2.15608   0.0167543
         186     1.92306     2.15483    0.016711
         187     1.91057     2.15352   0.0166726
         188     1.90425      2.1522   0.0166366
         189     1.92596       2.151   0.0165915
         190     1.94062     2.14989   0.0165411
         191     1.93331     2.14876   0.0164933
         192     1.93869     2.14766   0.0164437
         193     1.93142     2.14654   0.0163966
         194     1.93753     2.14547   0.0163475
         195     1.92751     2.14435   0.0163018
         196     1.94263     2.14332   0.0162511
         197     1.93986     2.14229   0.0162014
         198      1.9688     2.14141   0.0161432
         199     1.93909     2.14039   0.0160941
         200     1.94295     2.13941   0.0160439
         201     1.93086     2.13837   0.0159976
         202     1.91598     2.13727   0.0159562
         203     1.92164     2.13621   0.0159129
         204     1.93077      2.1352   0.0158667
         205     1.93893     2.13424   0.0158182
         206     1.96045      2.1334   0.0157639
         207     1.98791      2.1327   0.0157034
         208     1.99826     2.13205   0.0156412
         209     1.99213     2.13138   0.0155807
         210     1.98675     2.13069   0.0155217
         211     1.98458        2.13   0.0154636
         212     1.95943     2.12919   0.0154115
         213     1.97125     2.12845    0.015357
         214     1.98554     2.12778   0.0152998
         215      1.9533     2.12697   0.0152501
         216     1.97713     2.12628   0.0151953
         217     1.95491     2.12549   0.0151458
         218     1.93401     2.12461   0.0151017
         219     1.94172     2.12378   0.0150559
         220     1.96141     2.12304   0.0150055
         221     1.99225     2.12245   0.0149493
         222     1.95416     2.12169   0.0149011
         223     2.03176     2.12128   0.0148398
         224     1.98442     2.12067   0.0147861
         225     1.99429     2.12011    0.014731
         226     2.01323     2.11964   0.0146735
         227     2.01765     2.11919   0.0146157
         228     1.99628     2.11865   0.0145615
         229     1.99735     2.11812   0.0145076
         230     2.02495     2.11772   0.0144501
         231     1.99427     2.11718   0.0143975
         232      2.0085     2.11671    0.014343
         233      2.0084     2.11625    0.014289
         234     1.97328     2.11564    0.014241
         235     1.98537     2.11508   0.0141912
         236     1.97148     2.11447   0.0141441
         237     1.96622     2.11385   0.0140982
         238     1.97209     2.11325   0.0140516
         239     1.97336     2.11267    0.014005
         240     1.99846     2.11219   0.0139547
         241     1.99542     2.11171   0.0139052
         242      2.0138      2.1113   0.0138536
         243      2.0228     2.11094   0.0138014
         244     1.98617     2.11043   0.0137543
         245     2.02782     2.11009   0.0137023
         246      2.0381      2.1098   0.0136497
         247     2.01979     2.10943   0.0135993
         248     2.05863     2.10923    0.013546
         249     2.02882     2.10891   0.0134955
         250     2.02467     2.10857   0.0134457
         251     2.02534     2.10824   0.0133962
         252      2.0253     2.10791   0.0133471
         253     2.03713     2.10763   0.0132973
         254     2.04282     2.10737   0.0132474
         255     2.03515     2.10709   0.0131985
         256     2.01771     2.10674   0.0131515
         257     2.01544     2.10639   0.0131051
         258     2.00268     2.10598   0.0130605
         259     1.97794     2.10549   0.0130194
         260     1.97835       2.105   0.0129785
         261     1.96374     2.10446   0.0129401
         262     2.00123     2.10406   0.0128967
         263      1.9914     2.10364   0.0128548
         264     1.97112     2.10313   0.0128159
         265     2.01235     2.10279   0.0127721
         266     1.94888     2.10221   0.0127372
         267     1.98949     2.10179   0.0126965
         268     2.00064     2.10141   0.0126547
         269     1.97352     2.10094   0.0126166
         270     1.97406     2.10047   0.0125786
         271     1.96982     2.09999   0.0125414
         272     1.94768     2.09943   0.0125078
         273      1.9728     2.09896   0.0124706
         274     1.95828     2.09845   0.0124356
         275     2.01737     2.09815   0.0123939
         276     2.01853     2.09787   0.0123524
         277     2.05055     2.09769    0.012309
         278     2.05956     2.09756   0.0122654
         279     2.01792     2.09727   0.0122248
         280     2.01563     2.09698   0.0121846
         281     1.99898     2.09663   0.0121463
         282     1.96383     2.09616   0.0121123
         283     1.96616      2.0957   0.0120782
         284     1.93457     2.09513    0.012049
         285     1.97647     2.09472   0.0120139
         286     1.98915     2.09435   0.0119776
         287     1.95805     2.09387   0.0119453
         288     1.98787     2.09351   0.0119095
         289     1.97639      2.0931   0.0118751
         290     1.97046     2.09268   0.0118417
         291     1.98509     2.09231   0.0118068
         292     1.94842     2.09181   0.0117766
         293     1.97484     2.09142   0.0117432
         294     1.96318     2.09098   0.0117114
         295     1.91088     2.09037   0.0116876
         296     1.94096     2.08986    0.011659
         297      1.8999     2.08922   0.0116372
         298     1.88831     2.08855   0.0116177
         299     1.90854     2.08795   0.0115944
         300     1.87857     2.08725   0.0115768
         301     1.91836     2.08669   0.0115519
         302     1.87842       2.086   0.0115342
         303     1.93201     2.08549   0.0115074
         304     1.94165     2.08502   0.0114792
         305     1.92567      2.0845   0.0114535
         306     1.92924     2.08399   0.0114273
         307     1.93306      2.0835   0.0114006
         308     1.92772     2.08299   0.0113748
         309     1.89639     2.08239    0.011354
         310     1.91021     2.08183    0.011331
         311     1.94464     2.08139   0.0113031
         312     1.91111     2.08084   0.0112801
         313     1.96129     2.08046   0.0112505
         314     1.95197     2.08005   0.0112221
         315     1.96018     2.07967   0.0111929
         316     1.97064     2.07933   0.0111628
         317     1.96654     2.07897   0.0111333
         318     1.98289     2.07867   0.0111024
         319     1.99037     2.07839    0.011071
         320     1.98203     2.07809   0.0110405
         321     1.95597     2.07771   0.0110127
         322     1.97485     2.07739   0.0109831
         323     1.95852     2.07702   0.0109553
         324     1.99161     2.07676   0.0109246
         325     1.95583     2.07639   0.0108973
         326     1.94521     2.07599   0.0108713
         327      1.9588     2.07563    0.010844
         328     1.93801     2.07521   0.0108191
         329     1.92903     2.07476   0.0107953
         330     1.94493     2.07437   0.0107697
         331     1.96663     2.07404   0.0107421
         332     2.00245     2.07383   0.0107119
         333     2.02762     2.07369   0.0106807
         334     2.02113     2.07353   0.0106498
         335     2.00667     2.07333   0.0106199
         336      2.0212     2.07318   0.0105895
         337     1.97175     2.07288   0.0105623
         338     1.97936      2.0726   0.0105347
         339     1.95783     2.07226    0.010509
         340     1.95044      2.0719   0.0104842
         341     1.97405     2.07162   0.0104574
         342      2.0004     2.07141   0.0104289
         343     2.00106      2.0712   0.0104005
         344     2.02919     2.07108    0.010371
         345     2.00062     2.07088    0.010343
         346     2.00103     2.07068    0.010315
         347     1.99712     2.07046   0.0102875
         348     2.00427     2.07027   0.0102597
         349     2.00572     2.07009    0.010232
         350     2.01635     2.06993   0.0102039
         351      1.9441     2.06958   0.0101811
         352     1.96949     2.06929   0.0101561
         353     1.95412     2.06897   0.0101326
         354     1.95207     2.06864   0.0101094
         355     1.97109     2.06836   0.0100846
         356     1.99171     2.06815   0.0100586
         357     1.99589     2.06794   0.0100325
         358     1.98832     2.06772   0.0100069
         359     1.97942     2.06747  0.00998205
         360     1.99307     2.06727  0.00995646
         361     1.98244     2.06703  0.00993165
         362     1.98062     2.06679  0.00990708
         363     1.99626      2.0666   0.0098817
         364     1.99699     2.06641   0.0098564
         365     2.00031     2.06623  0.00983106
         366     2.00062     2.06605  0.00980583
         367     1.97564      2.0658  0.00978221
         368     1.99085      2.0656  0.00975775
         369     1.95892     2.06531  0.00973558
         370      1.9742     2.06506  0.00971238
         371     1.98519     2.06485  0.00968859
         372     1.99004     2.06465  0.00966463
         373     2.00851      2.0645  0.00963989
         374     2.00601     2.06434  0.00961539
         375     1.99881     2.06416  0.00959133
         376     1.99784     2.06399  0.00956745
         377      1.9919      2.0638  0.00954398
         378     2.01276     2.06366  0.00951969
         379     2.02456     2.06356  0.00949513
         380     2.07522     2.06359  0.00947019
         381     2.06702      2.0636  0.00944534
         382     2.05337     2.06357  0.00942065
         383     2.08151     2.06362  0.00939617
         384      2.0878     2.06368  0.00937191
         385     2.09497     2.06376  0.00934792
         386     2.07404     2.06379  0.00932374
         387     2.09959     2.06388  0.00930011
         388     2.09894     2.06397  0.00927658
         389     2.03178     2.06389   0.0092531
         390     2.02871      2.0638  0.00922981
         391     1.99708     2.06363  0.00920778
         392     2.00375     2.06348  0.00918556
         393     1.97588     2.06325  0.00916489
         394      1.9999     2.06309  0.00914304
         395     1.97851     2.06288   0.0091224
         396     1.98889     2.06269  0.00910128
         397     1.99339     2.06252  0.00908003
         398     1.96754     2.06228  0.00906035
         399     1.97798     2.06207   0.0090401
         400     1.97864     2.06186  0.00901991
         401     1.95209     2.06158  0.00900157
         402     1.95204     2.06131   0.0089833
         403     1.95064     2.06104  0.00896521
         404      1.9455     2.06075  0.00894758
         405     1.95911      2.0605    0.008929
         406     1.96796     2.06027  0.00890992
         407     1.94458     2.05999  0.00889256
         408     1.99223     2.05982  0.00887232
         409     1.99591     2.05967    0.008852
         410     1.99358      2.0595  0.00883188
         411     1.98645     2.05933  0.00881218
         412     1.99115     2.05916  0.00879234
         413     1.97063     2.05895  0.00877366
         414     1.99897      2.0588  0.00875367
         415     1.99444     2.05865  0.00873395
         416      1.9987      2.0585  0.00871414
         417     2.00595     2.05838  0.00869416
         418     2.03601     2.05832  0.00867352
         419     2.08753     2.05839   0.0086531
         420     2.07103     2.05842  0.00863255
         421     2.11499     2.05856  0.00861309
         422     2.09639     2.05865  0.00859315
         423     2.13263     2.05882  0.00857461
         424      2.1448     2.05903  0.00855679
         425     2.12273     2.05918  0.00853797
         426     2.12043     2.05932  0.00851913
         427     2.08267     2.05937  0.00849936
         428     2.05205     2.05936  0.00847952
         429     2.03505      2.0593  0.00845994
         430     2.01597      2.0592  0.00844087
         431     2.01482      2.0591  0.00842191
         432     2.00816     2.05898  0.00840324
         433     1.98578     2.05881  0.00838553
         434      1.9979     2.05867  0.00836739
         435     1.97026     2.05847  0.00835062
         436     1.97413     2.05827  0.00833371
         437     1.96188     2.05805  0.00831756
         438     1.98402     2.05788  0.00830028
         439     1.98296     2.05771  0.00828313
         440     2.01372     2.05761  0.00826491
         441      2.0228     2.05753  0.00824654
         442      2.0263     2.05746  0.00822819
         443      2.0337     2.05741  0.00820979
         444     1.99587     2.05727  0.00819247
         445     2.00533     2.05715  0.00817489
         446     1.98018     2.05698  0.00815838
         447     2.01823     2.05689  0.00814059
         448     2.02274     2.05682  0.00812278
         449     2.02479     2.05675    0.008105
         450     2.02094     2.05667  0.00808738
         451     2.01555     2.05658  0.00806996
         452     2.00404     2.05646  0.00805294
         453     1.99883     2.05633  0.00803617
         454     1.99378     2.05619  0.00801965
         455     1.98774     2.05604  0.00800344
         456     1.98649     2.05589  0.00798734
         457     1.97584     2.05572  0.00797178
         458     1.98474     2.05556  0.00795588
         459     1.97072     2.05538   0.0079407
         460     1.97318      2.0552  0.00792545
         461     1.96027     2.05499  0.00791093
         462     1.95877     2.05478  0.00789655
         463     1.93344     2.05452  0.00788384
         464     1.94234     2.05428  0.00787055
         465     1.91322     2.05398  0.00785947
         466     1.93773     2.05373  0.00784656
         467     1.91566     2.05343  0.00783533
         468     1.95705     2.05323  0.00782129
         469     1.95749     2.05302  0.00780728
         470     1.96277     2.05283  0.00779303
         471     1.97202     2.05266  0.00777837
         472     1.96783     2.05248  0.00776397
         473     1.96514     2.05229  0.00774975
         474     1.95419     2.05209  0.00773616
         475      1.9555     2.05188  0.00772255
         476     1.95752     2.05168  0.00770887
         477     1.99109     2.05156  0.00769376
         478     1.98737     2.05142  0.00767883
         479     1.98343     2.05128  0.00766411
         480     2.00056     2.05118  0.00764887
         481     1.98566     2.05104  0.00763418
         482     1.98477      2.0509  0.00761958
         483     1.98276     2.05076  0.00760511
         484     1.97815     2.05061  0.00759088
         485     1.97539     2.05046  0.00757681
         486      1.9626     2.05028  0.00756338
         487     1.94277     2.05005  0.00755107
         488      1.9347     2.04982   0.0075393
         489     1.92438     2.04956  0.00752824
         490     1.93599     2.04933  0.00751644
         491     1.90948     2.04904  0.00750653
         492     1.91582     2.04877  0.00749616
         493     1.91631     2.04851  0.00748577
         494     1.93522     2.04828  0.00747412
         495     1.92376     2.04802  0.00746326
         496     1.96313     2.04785  0.00745017
         497       1.969     2.04769  0.00743687
         498     1.97166     2.04754   0.0074235
         499      1.9876     2.04742   0.0074096
         500     1.99369     2.04731  0.00739556
         501     1.97384     2.04717  0.00738225
         502     1.99116     2.04706  0.00736839
         503      1.9736     2.04691  0.00735519
         504     1.96844     2.04675  0.00734224
         505     1.97255     2.04661  0.00732917
         506     2.00305     2.04652  0.00731519
         507     1.98029     2.04639  0.00730193
         508     2.00175      2.0463  0.00728809
         509     1.97393     2.04616  0.00727515
         510     1.97842     2.04603   0.0072621
         511     1.95134     2.04584  0.00725025
         512     1.98137     2.04572  0.00723719
         513       2.004     2.04564  0.00722354
         514     1.99222     2.04553  0.00721023
         515     2.02666     2.04549  0.00719632
         516     1.98163     2.04537  0.00718344
         517      2.0104      2.0453  0.00716986
         518     1.99635     2.04521  0.00715665
         519     1.99328     2.04511  0.00714356
         520     1.97553     2.04497  0.00713107
         521     1.96993     2.04483  0.00711884
         522       1.986     2.04472  0.00710609
         523     1.98914     2.04461   0.0070933
         524     2.00154     2.04453  0.00708024
         525     1.99697     2.04444  0.00706733
         526     1.97003      2.0443  0.00705531
         527     1.97288     2.04416  0.00704323
         528     1.97225     2.04403   0.0070312
         529     1.94821     2.04384  0.00702024
         530     1.92872     2.04363  0.00701036
         531      1.9498     2.04345  0.00699938
         532     1.92126     2.04322  0.00698999
         533     1.94378     2.04303  0.00697937
         534     1.92743     2.04282  0.00696966
         535     1.93514     2.04262  0.00695953
         536     1.92931     2.04241  0.00694976
         537     1.94866     2.04223  0.00693901
         538     1.94365     2.04205  0.00692853
         539     1.98297     2.04194  0.00691654
         540     1.96436     2.04179  0.00690523
         541     1.97454     2.04167  0.00689358
         542     1.97724     2.04155  0.00688189
         543     1.94594     2.04138  0.00687147
         544     1.97933     2.04126  0.00685978
         545     1.95964     2.04111  0.00684883
         546     1.95575     2.04096  0.00683807
         547     1.97096     2.04083  0.00682677
         548     1.95518     2.04067   0.0068161
         549     1.93194     2.04047  0.00680656
         550     1.93105     2.04027  0.00679709
         551       1.915     2.04005  0.00678856
         552     1.90999     2.03981  0.00678034
         553     1.91577     2.03959  0.00677179
         554     1.96288     2.03945  0.00676098
         555     1.96325     2.03931   0.0067502
         556     1.96315     2.03917  0.00673945
         557     1.98347     2.03907  0.00672809
         558      1.9663     2.03894  0.00671729
         559     1.90632     2.03871  0.00670947
         560     1.96932     2.03858  0.00669863
         561     1.95771     2.03844  0.00668824
         562     1.93912     2.03826  0.00667867
         563     1.98862     2.03817  0.00666739
         564      1.9889     2.03809  0.00665614
         565     1.99152       2.038  0.00664487
         566     1.99908     2.03793  0.00663349
         567     1.97061     2.03782  0.00662285
         568      1.9829     2.03772   0.0066119
         569     1.99977     2.03765  0.00660061
         570     1.99652     2.03758  0.00658943
         571     2.00406     2.03752  0.00657815
         572     2.01228     2.03748   0.0065668
         573     1.99685     2.03741  0.00655572
         574      2.0179     2.03737  0.00654439
         575     1.98549     2.03728  0.00653363
         576     1.94647     2.03712  0.00652419
         577       1.979     2.03702  0.00651366
         578      1.9358     2.03685  0.00650474
         579     1.94329     2.03669  0.00649551
         580     1.95739     2.03655  0.00648575
         581     1.95537     2.03641  0.00647609
         582     1.99497     2.03634  0.00646536
         583     2.01169      2.0363  0.00645441
         584     2.00866     2.03625  0.00644353
         585     2.03258     2.03624  0.00643252
         586     2.02419     2.03622  0.00642157
         587     1.98151     2.03613  0.00641131
         588      2.0282     2.03612  0.00640042
         589     1.99603     2.03605  0.00638992
         590     2.02596     2.03603  0.00637911
         591     2.02948     2.03602  0.00636832
         592     2.02487       2.036  0.00635759
         593     2.05618     2.03604  0.00634696
         594     2.05266     2.03606  0.00633634
         595     2.04604     2.03608  0.00632571
         596     2.03523     2.03608   0.0063151
         597     2.03095     2.03607  0.00630453
         598     2.01686     2.03604  0.00629407
         599     2.02562     2.03602  0.00628358
         600     2.03595     2.03602  0.00627311
         601     2.01852     2.03599  0.00626274
         602     2.05582     2.03602  0.00625242
         603     2.07063     2.03608  0.00624232
         604      2.0637     2.03613  0.00623215
         605     2.04261     2.03614  0.00622186
         606     2.04141     2.03615   0.0062116
         607     2.02908     2.03614  0.00620138
         608     2.03017     2.03613  0.00619118
         609     2.00204     2.03607  0.00618127
         610     2.02185     2.03605  0.00617118
         611     2.02685     2.03603   0.0061611
         612     2.01044     2.03599  0.00615118
         613     2.01132     2.03595  0.00614127
         614     1.99863     2.03589  0.00613157
         615     2.01643     2.03586  0.00612168
         616     1.99837      2.0358  0.00611205
         617     2.02142     2.03577  0.00610219
         618     1.97137     2.03567   0.0060932
         619     2.02862     2.03566  0.00608337
         620     2.04525     2.03567  0.00607358
         621     2.03965     2.03568   0.0060638
         622     2.03907     2.03568  0.00605405
         623     2.04153     2.03569  0.00604434
         624     2.04741     2.03571  0.00603469
         625     1.99512     2.03565  0.00602538
         626      1.9944     2.03558  0.00601611
         627     1.96837     2.03547  0.00600747
         628     1.94879     2.03534  0.00599949
         629     1.95306     2.03521  0.00599138
         630     1.95088     2.03507  0.00598337
         631     1.94337     2.03493  0.00597565
         632     1.94297     2.03478  0.00596796
         633     1.95045     2.03465  0.00596002
         634     1.96482     2.03454  0.00595164
         635     1.96685     2.03443  0.00594322
         636      1.9797     2.03434   0.0059345
         637     1.99636     2.03429  0.00592548
         638     1.97666     2.03419  0.00591688
         639     1.99063     2.03413  0.00590802
         640     1.99918     2.03407  0.00589904
         641      1.9597     2.03396  0.00589098
         642     1.99601      2.0339   0.0058821
         643     1.98633     2.03382  0.00587341
         644     1.99532     2.03376   0.0058646
         645     2.02833     2.03375  0.00585551
         646      2.0642      2.0338  0.00584664
         647     2.08219     2.03388  0.00583808
         648     2.07712     2.03394  0.00582945
         649     2.08712     2.03403  0.00582104
         650     2.04565     2.03404  0.00581212
         651     2.08345     2.03412  0.00580368
         652     2.07443     2.03418  0.00579511
         653     2.06127     2.03422  0.00578639
         654      2.0416     2.03423  0.00577755
         655     2.02195     2.03421  0.00576876
         656     1.97897     2.03413  0.00576058
         657     1.96403     2.03402   0.0057528
         658     1.94538     2.03389  0.00574563
         659     1.93959     2.03375   0.0057387
         660     1.95809     2.03363  0.00573115
         661     1.98071     2.03355  0.00572303
         662     1.97305     2.03346  0.00571512
         663     2.01587     2.03343  0.00570656
         664     1.98811     2.03337  0.00569837
         665     2.00518     2.03332  0.00568996
         666     2.01367     2.03329   0.0056815
         667     1.96251     2.03319  0.00567397
         668      2.0023     2.03314  0.00566566
         669     1.99385     2.03308   0.0056575
         670      2.0056     2.03304   0.0056492
         671     1.99122     2.03298  0.00564113
         672       2.016     2.03295  0.00563279
         673      2.0402     2.03296  0.00562443
         674     2.01468     2.03294  0.00561615
         675     2.02479     2.03293  0.00560784
         676     2.00768     2.03289  0.00559967
         677     1.98828     2.03282  0.00559179
         678     1.99847     2.03277  0.00558377
         679     1.96729     2.03267  0.00557638
         680     1.97893      2.0326  0.00556874
         681     1.96621      2.0325  0.00556142
         682     1.97774     2.03242  0.00555384
         683      1.9778     2.03234  0.00554629
         684     1.99929     2.03229  0.00553839
         685     2.00571     2.03225  0.00553044
         686     2.03695     2.03226  0.00552238
         687     2.06188      2.0323  0.00551451
         688     2.05385     2.03233  0.00550658
         689       2.056     2.03237   0.0054987
         690     2.04736     2.03239  0.00549077
         691     2.06338     2.03243  0.00548301
         692      2.0728     2.03249   0.0054754
         693     2.03888      2.0325   0.0054675
         694     2.03002      2.0325  0.00545963
         695     2.01385     2.03247  0.00545184
         696     2.01765     2.03245  0.00544405
         697     2.00745     2.03241  0.00543635
         698     1.99391     2.03236  0.00542884
         699     1.98665     2.03229  0.00542147
         700     1.96228     2.03219  0.00541465
         701      1.9354     2.03205  0.00540869
         702     1.94143     2.03193  0.00540252
         703     1.93785     2.03179  0.00539649
         704     1.95267     2.03168     0.00539
         705     1.97038     2.03159  0.00538305
         706     1.97663     2.03151  0.00537599
         707      1.9697     2.03143   0.0053691
         708     1.98318     2.03136  0.00536195
         709     1.96673     2.03127  0.00535516
         710     1.95937     2.03117  0.00534857
         711     1.97374     2.03109  0.00534166
         712      1.9471     2.03097  0.00533546
         713     1.96501     2.03088  0.00532878
         714     1.97316     2.03079  0.00532193
         715     1.94363     2.03067  0.00531588
         716     1.98545     2.03061  0.00530883
         717     1.95669     2.03051  0.00530243
         718     1.96367     2.03041  0.00529586
         719     1.94861      2.0303  0.00528972
         720      1.9323     2.03016  0.00528412
         721     1.93736     2.03003  0.00527836
         722     1.95818     2.02994  0.00527199
         723     1.94633     2.02982  0.00526597
         724     1.96741     2.02973   0.0052594
         725     1.98876     2.02968  0.00525245
         726     2.00123     2.02964  0.00524536
         727     2.01139     2.02961   0.0052382
         728     2.02691     2.02961  0.00523101
         729     2.02075      2.0296  0.00522385
         730     2.03933     2.02961  0.00521671
         731     2.04768     2.02963  0.00520963
         732     2.01716     2.02962  0.00520254
         733     2.03855     2.02963  0.00519546
         734     2.02016     2.02962   0.0051884
         735      2.0202      2.0296  0.00518135
         736     1.99904     2.02956  0.00517448
