#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1464     1.11993     1.10999  0.00428438
        1465     1.11978        1.11  0.00428146
        1466     1.11974        1.11  0.00427855
        1467      1.1198     1.11001  0.00427564
        1468     1.11997     1.11002  0.00427273
        1469     1.12024     1.11002  0.00426983
        1470      1.1206     1.11003  0.00426693
        1471     1.12107     1.11004  0.00426403
        1472     1.12162     1.11004  0.00426114
        1473     1.12226     1.11005  0.00425826
        1474     1.12299     1.11006  0.00425538
        1475     1.12378     1.11007   0.0042525
        1476     1.12465     1.11008  0.00424964
        1477     1.12558     1.11009  0.00424677
        1478     1.12656      1.1101  0.00424391
        1479     1.12758     1.11011  0.00424106
        1480     1.12863     1.11013  0.00423821
        1481      1.1297     1.11014  0.00423537
        1482     1.13078     1.11015  0.00423254
        1483     1.13185     1.11017  0.00422971
        1484      1.1329     1.11018  0.00422688
        1485     1.13392      1.1102  0.00422407
        1486     1.13488     1.11022  0.00422126
        1487     1.13578     1.11023  0.00421845
        1488      1.1366     1.11025  0.00421566
        1489     1.13732     1.11027  0.00421287
        1490     1.13792     1.11029  0.00421008
        1491     1.13839     1.11031   0.0042073
        1492     1.13871     1.11033  0.00420452
        1493     1.13887     1.11035  0.00420175
        1494     1.13884     1.11036  0.00419898
        1495     1.13861     1.11038  0.00419621
        1496     1.13818      1.1104  0.00419345
        1497     1.13752     1.11042  0.00419069
        1498     1.13663     1.11044  0.00418793
        1499      1.1355     1.11045  0.00418516
        1500     1.13413     1.11047   0.0041824
        1501     1.13251     1.11048  0.00417964
        1502     1.13065      1.1105  0.00417688
        1503     1.12857     1.11051  0.00417412
        1504     1.12626     1.11052  0.00417136
        1505     1.12374     1.11053   0.0041686
        1506     1.12104     1.11054  0.00416583
        1507     1.11818     1.11054  0.00416307
        1508     1.11518     1.11054  0.00416031
        1509     1.11208     1.11055  0.00415756
        1510      1.1089     1.11054   0.0041548
        1511     1.10569     1.11054  0.00415206
        1512     1.10247     1.11054  0.00414931
        1513     1.09929     1.11053  0.00414658
        1514     1.09617     1.11052  0.00414385
        1515     1.09315     1.11051  0.00414113
        1516     1.09026     1.11049  0.00413842
        1517     1.08752     1.11048  0.00413572
        1518     1.08496     1.11046  0.00413303
        1519     1.08259     1.11044  0.00413035
        1520     1.08042     1.11042  0.00412768
        1521     1.07846      1.1104  0.00412502
        1522     1.07671     1.11038  0.00412237
        1523     1.07517     1.11036  0.00411973
        1524     1.07383     1.11033  0.00411709
        1525     1.07268     1.11031  0.00411447
        1526     1.07171     1.11028  0.00411185
        1527     1.07091     1.11026  0.00410924
        1528     1.07025     1.11023  0.00410663
        1529     1.06972     1.11021  0.00410403
        1530     1.06931     1.11018  0.00410143
        1531     1.06898     1.11015  0.00409884
        1532     1.06874     1.11012  0.00409626
        1533     1.06855      1.1101  0.00409367
        1534     1.06842     1.11007   0.0040911
        1535     1.06833     1.11004  0.00408852
        1536     1.06826     1.11002  0.00408595
        1537     1.06823     1.10999  0.00408338
        1538     1.06821     1.10996  0.00408082
        1539      1.0682     1.10993  0.00407826
        1540     1.06822     1.10991   0.0040757
        1541     1.06824     1.10988  0.00407314
        1542     1.06828     1.10985  0.00407059
        1543     1.06834     1.10983  0.00406804
        1544     1.06842      1.1098   0.0040655
        1545     1.06851     1.10977  0.00406295
        1546     1.06861     1.10975  0.00406041
        1547     1.06873     1.10972  0.00405787
        1548     1.06887     1.10969  0.00405534
        1549     1.06901     1.10967   0.0040528
        1550     1.06916     1.10964  0.00405027
        1551     1.06931     1.10962  0.00404775
        1552     1.06946     1.10959  0.00404522
        1553     1.06959     1.10956   0.0040427
        1554     1.06971     1.10954  0.00404018
        1555      1.0698     1.10951  0.00403766
        1556     1.06987     1.10949  0.00403515
        1557      1.0699     1.10946  0.00403263
        1558     1.06989     1.10944  0.00403013
        1559     1.06983     1.10941  0.00402762
        1560     1.06972     1.10939  0.00402512
        1561     1.06956     1.10936  0.00402262
        1562     1.06934     1.10933  0.00402013
        1563     1.06907     1.10931  0.00401764
        1564     1.06874     1.10928  0.00401515
        1565     1.06835     1.10926  0.00401267
        1566      1.0679     1.10923   0.0040102
        1567      1.0674      1.1092  0.00400773
        1568     1.06685     1.10918  0.00400526
        1569     1.06626     1.10915   0.0040028
        1570     1.06562     1.10912  0.00400035
        1571     1.06495     1.10909   0.0039979
        1572     1.06426     1.10906  0.00399546
        1573     1.06354     1.10904  0.00399303
        1574     1.06282     1.10901   0.0039906
        1575     1.06208     1.10898  0.00398817
        1576     1.06136     1.10895  0.00398576
        1577     1.06064     1.10892  0.00398335
        1578     1.05994     1.10888  0.00398094
        1579     1.05926     1.10885  0.00397855
        1580     1.05862     1.10882  0.00397616
        1581     1.05802     1.10879  0.00397377
        1582     1.05745     1.10876  0.00397139
        1583     1.05693     1.10872  0.00396902
        1584     1.05646     1.10869  0.00396665
        1585     1.05604     1.10866  0.00396429
        1586     1.05567     1.10862  0.00396193
        1587     1.05535     1.10859  0.00395957
        1588     1.05509     1.10856  0.00395722
        1589     1.05488     1.10852  0.00395488
        1590     1.05473     1.10849  0.00395253
        1591     1.05462     1.10846  0.00395019
        1592     1.05456     1.10842  0.00394786
        1593     1.05456     1.10839  0.00394552
        1594     1.05462     1.10835  0.00394319
        1595     1.05473     1.10832  0.00394086
        1596      1.0549     1.10829  0.00393854
        1597     1.05514     1.10825  0.00393621
        1598     1.05546     1.10822  0.00393389
        1599     1.05585     1.10819  0.00393156
        1600     1.05633     1.10816  0.00392924
        1601      1.0569     1.10812  0.00392692
        1602     1.05758     1.10809  0.00392459
        1603     1.05837     1.10806  0.00392227
        1604     1.05927     1.10803  0.00391994
        1605      1.0603       1.108  0.00391761
        1606     1.06145     1.10797  0.00391528
        1607     1.06273     1.10794  0.00391294
        1608     1.06413     1.10792   0.0039106
        1609     1.06565     1.10789  0.00390826
        1610     1.06728     1.10786  0.00390592
        1611     1.06901     1.10784  0.00390357
        1612     1.07083     1.10782  0.00390121
        1613     1.07273      1.1078  0.00389885
        1614     1.07469     1.10778  0.00389649
        1615     1.07669     1.10776  0.00389413
        1616     1.07871     1.10774  0.00389176
        1617     1.08074     1.10772  0.00388939
        1618     1.08275     1.10771  0.00388701
        1619     1.08473     1.10769  0.00388464
        1620     1.08665     1.10768  0.00388226
        1621     1.08852     1.10767  0.00387989
        1622      1.0903     1.10766  0.00387751
        1623     1.09199     1.10765  0.00387513
        1624     1.09357     1.10764  0.00387275
        1625     1.09504     1.10763  0.00387038
        1626     1.09638     1.10762  0.00386801
        1627     1.09759     1.10762  0.00386563
        1628     1.09867     1.10761  0.00386326
        1629      1.0996     1.10761  0.00386089
        1630     1.10038      1.1076  0.00385853
        1631       1.101      1.1076  0.00385616
        1632     1.10148     1.10759   0.0038538
        1633      1.1018     1.10759  0.00385144
        1634     1.10195     1.10759  0.00384909
        1635     1.10195     1.10758  0.00384674
        1636     1.10179     1.10758  0.00384439
        1637     1.10147     1.10758  0.00384204
        1638       1.101     1.10757   0.0038397
        1639     1.10037     1.10757  0.00383736
        1640      1.0996     1.10756  0.00383502
        1641     1.09868     1.10756  0.00383269
        1642     1.09763     1.10755  0.00383036
        1643     1.09646     1.10755  0.00382803
        1644     1.09518     1.10754  0.00382571
        1645      1.0938     1.10753  0.00382339
        1646     1.09234     1.10752  0.00382108
        1647     1.09082     1.10751  0.00381878
        1648     1.08926      1.1075  0.00381647
        1649     1.08768     1.10749  0.00381418
        1650     1.08609     1.10747  0.00381189
        1651     1.08454     1.10746  0.00380961
        1652     1.08303     1.10745  0.00380733
        1653      1.0816     1.10743  0.00380506
        1654     1.08026     1.10741  0.00380279
        1655     1.07904      1.1074  0.00380053
        1656     1.07796     1.10738  0.00379828
        1657     1.07704     1.10736  0.00379603
        1658     1.07628     1.10734  0.00379379
        1659     1.07571     1.10732  0.00379155
        1660     1.07532      1.1073  0.00378931
        1661     1.07513     1.10728  0.00378708
        1662     1.07513     1.10726  0.00378485
        1663     1.07533     1.10725  0.00378263
        1664     1.07571     1.10723   0.0037804
        1665     1.07626     1.10721  0.00377818
        1666     1.07699     1.10719  0.00377595
        1667     1.07786     1.10717  0.00377373
        1668     1.07888     1.10716   0.0037715
        1669     1.08002     1.10714  0.00376928
        1670     1.08127     1.10712  0.00376705
        1671     1.08261     1.10711  0.00376483
        1672     1.08403     1.10709   0.0037626
        1673     1.08552     1.10708  0.00376037
        1674     1.08706     1.10707  0.00375815
        1675     1.08863     1.10706  0.00375592
        1676     1.09024     1.10705  0.00375369
        1677     1.09186     1.10704  0.00375146
        1678      1.0935     1.10703  0.00374924
        1679     1.09514     1.10702  0.00374701
        1680     1.09677     1.10702  0.00374479
        1681      1.0984     1.10701  0.00374256
        1682     1.10001     1.10701  0.00374034
        1683     1.10161     1.10701  0.00373812
        1684     1.10319       1.107   0.0037359
        1685     1.10474       1.107  0.00373368
        1686     1.10627       1.107  0.00373147
        1687     1.10777       1.107  0.00372926
        1688     1.10925       1.107  0.00372705
        1689      1.1107     1.10701  0.00372484
        1690     1.11213     1.10701  0.00372264
        1691     1.11352     1.10701  0.00372044
        1692     1.11488     1.10702  0.00371824
        1693     1.11621     1.10702  0.00371605
        1694     1.11751     1.10703  0.00371386
        1695     1.11877     1.10704  0.00371168
        1696     1.12001     1.10704   0.0037095
        1697     1.12121     1.10705  0.00370732
        1698     1.12238     1.10706  0.00370515
        1699     1.12352     1.10707  0.00370298
        1700     1.12462     1.10708  0.00370082
        1701     1.12569     1.10709  0.00369866
        1702     1.12673      1.1071   0.0036965
        1703     1.12773     1.10712  0.00369435
        1704     1.12869     1.10713   0.0036922
        1705     1.12962     1.10714  0.00369006
        1706      1.1305     1.10716  0.00368792
        1707     1.13134     1.10717  0.00368579
        1708     1.13212     1.10718  0.00368366
        1709     1.13286      1.1072  0.00368154
        1710     1.13354     1.10721  0.00367942
        1711     1.13416     1.10723   0.0036773
        1712     1.13471     1.10725  0.00367519
        1713     1.13519     1.10726  0.00367308
        1714     1.13558     1.10728  0.00367097
        1715     1.13588      1.1073  0.00366887
        1716     1.13609     1.10731  0.00366677
        1717     1.13619     1.10733  0.00366467
        1718     1.13619     1.10735  0.00366258
        1719     1.13606     1.10736  0.00366048
        1720     1.13582     1.10738  0.00365839
        1721     1.13544      1.1074   0.0036563
        1722     1.13493     1.10741  0.00365422
        1723     1.13427     1.10743  0.00365213
        1724     1.13348     1.10744  0.00365004
        1725     1.13254     1.10746  0.00364795
        1726     1.13146     1.10747  0.00364587
        1727     1.13025     1.10748  0.00364378
        1728     1.12891      1.1075  0.00364169
        1729     1.12745     1.10751   0.0036396
        1730     1.12589     1.10752  0.00363752
        1731     1.12424     1.10753  0.00363543
        1732     1.12252     1.10754  0.00363334
        1733     1.12075     1.10754  0.00363125
        1734     1.11896     1.10755  0.00362916
        1735     1.11717     1.10756  0.00362708
        1736     1.11542     1.10756  0.00362499
        1737     1.11372     1.10756   0.0036229
        1738      1.1121     1.10757  0.00362082
        1739      1.1106     1.10757  0.00361874
        1740     1.10923     1.10757  0.00361666
        1741     1.10802     1.10757  0.00361458
        1742     1.10699     1.10757  0.00361251
        1743     1.10614     1.10757  0.00361043
        1744     1.10549     1.10757  0.00360836
        1745     1.10505     1.10757   0.0036063
        1746     1.10482     1.10756  0.00360423
        1747      1.1048     1.10756  0.00360217
        1748     1.10498     1.10756  0.00360011
        1749     1.10535     1.10756  0.00359805
        1750     1.10592     1.10756  0.00359599
        1751     1.10666     1.10756  0.00359394
        1752     1.10756     1.10756  0.00359189
        1753     1.10862     1.10756  0.00358984
        1754     1.10981     1.10756  0.00358779
        1755     1.11114     1.10756  0.00358575
        1756     1.11257     1.10757  0.00358371
        1757     1.11411     1.10757  0.00358167
        1758     1.11573     1.10757  0.00357964
        1759     1.11743     1.10758  0.00357761
        1760     1.11919     1.10759  0.00357558
        1761       1.121     1.10759  0.00357356
        1762     1.12285      1.1076  0.00357154
        1763     1.12474     1.10761  0.00356953
        1764     1.12663     1.10762  0.00356752
        1765     1.12854     1.10764  0.00356552
        1766     1.13044     1.10765  0.00356352
        1767     1.13232     1.10766  0.00356153
        1768     1.13416     1.10768  0.00355955
        1769     1.13597     1.10769  0.00355757
        1770     1.13773     1.10771   0.0035556
        1771     1.13942     1.10773  0.00355364
        1772     1.14105     1.10775  0.00355169
        1773     1.14258     1.10777  0.00354974
        1774     1.14403     1.10779   0.0035478
        1775     1.14537     1.10781  0.00354586
        1776      1.1466     1.10783  0.00354393
        1777     1.14771     1.10785  0.00354201
        1778      1.1487     1.10788  0.00354009
        1779     1.14954      1.1079  0.00353818
        1780     1.15024     1.10792  0.00353627
        1781      1.1508     1.10795  0.00353437
        1782      1.1512     1.10797  0.00353247
        1783     1.15143       1.108  0.00353057
        1784     1.15151     1.10802  0.00352867
        1785     1.15142     1.10804  0.00352678
        1786     1.15115     1.10807  0.00352489
        1787     1.15071     1.10809    0.003523
        1788      1.1501     1.10812   0.0035211
        1789     1.14931     1.10814  0.00351921
        1790     1.14834     1.10816  0.00351732
        1791      1.1472     1.10818  0.00351542
        1792     1.14589      1.1082  0.00351352
        1793     1.14442     1.10822  0.00351162
        1794     1.14278     1.10824  0.00350972
        1795     1.14099     1.10826  0.00350781
        1796     1.13905     1.10828   0.0035059
        1797     1.13698     1.10829  0.00350398
        1798     1.13477     1.10831  0.00350206
        1799     1.13244     1.10832  0.00350014
        1800        1.13     1.10833  0.00349822
        1801     1.12747     1.10835  0.00349629
        1802     1.12485     1.10835  0.00349437
        1803     1.12215     1.10836  0.00349244
        1804     1.11939     1.10837  0.00349051
        1805     1.11657     1.10837  0.00348857
        1806     1.11372     1.10838  0.00348664
        1807     1.11084     1.10838  0.00348471
        1808     1.10794     1.10838  0.00348279
        1809     1.10503     1.10838  0.00348086
        1810     1.10213     1.10837  0.00347894
        1811     1.09924     1.10837  0.00347702
        1812     1.09636     1.10836  0.00347511
        1813     1.09352     1.10835   0.0034732
        1814     1.09071     1.10834   0.0034713
        1815     1.08793     1.10833  0.00346941
        1816     1.08521     1.10832  0.00346752
        1817     1.08252      1.1083  0.00346564
        1818     1.07989     1.10829  0.00346377
        1819     1.07732     1.10827  0.00346191
        1820      1.0748     1.10825  0.00346006
        1821     1.07234     1.10823  0.00345821
        1822     1.06994     1.10821  0.00345638
        1823      1.0676     1.10819  0.00345455
        1824     1.06532     1.10817  0.00345274
        1825     1.06311     1.10814  0.00345094
        1826     1.06096     1.10812  0.00344914
        1827     1.05887     1.10809  0.00344736
        1828     1.05685     1.10806  0.00344559
        1829      1.0549     1.10803  0.00344383
        1830     1.05301       1.108  0.00344208
        1831     1.05118     1.10797  0.00344034
        1832     1.04942     1.10794  0.00343861
        1833     1.04772     1.10791  0.00343689
        1834     1.04609     1.10787  0.00343518
        1835     1.04451     1.10784  0.00343348
        1836     1.04299      1.1078  0.00343179
        1837     1.04153     1.10777  0.00343011
        1838     1.04013     1.10773  0.00342844
        1839     1.03878     1.10769  0.00342679
        1840     1.03749     1.10765  0.00342514
        1841     1.03626     1.10761  0.00342349
        1842     1.03509     1.10758  0.00342186
        1843     1.03398     1.10754  0.00342024
        1844     1.03292      1.1075  0.00341862
        1845     1.03193     1.10745  0.00341702
        1846       1.031     1.10741  0.00341542
        1847     1.03015     1.10737  0.00341382
        1848     1.02936     1.10733  0.00341224
        1849     1.02865     1.10729  0.00341066
        1850     1.02802     1.10724  0.00340908
        1851     1.02747      1.1072  0.00340751
        1852     1.02701     1.10716  0.00340595
        1853     1.02665     1.10711  0.00340439
        1854     1.02638     1.10707  0.00340283
        1855     1.02622     1.10703  0.00340127
        1856     1.02616     1.10698  0.00339972
        1857     1.02621     1.10694  0.00339817
        1858     1.02638      1.1069  0.00339661
        1859     1.02666     1.10685  0.00339506
        1860     1.02706     1.10681  0.00339351
        1861     1.02757     1.10677  0.00339195
        1862     1.02818     1.10673  0.00339039
        1863     1.02891     1.10668  0.00338883
        1864     1.02973     1.10664  0.00338726
        1865     1.03064      1.1066  0.00338569
        1866     1.03164     1.10656  0.00338412
        1867      1.0327     1.10652  0.00338253
        1868     1.03383     1.10648  0.00338095
        1869       1.035     1.10644  0.00337936
        1870     1.03619     1.10641  0.00337776
        1871      1.0374     1.10637  0.00337615
        1872      1.0386     1.10633  0.00337454
        1873     1.03978      1.1063  0.00337293
        1874     1.04092     1.10626  0.00337131
        1875     1.04199     1.10623  0.00336969
        1876     1.04299      1.1062  0.00336806
        1877     1.04388     1.10616  0.00336643
        1878     1.04466     1.10613  0.00336479
        1879      1.0453      1.1061  0.00336316
        1880     1.04578     1.10606  0.00336152
        1881     1.04609     1.10603  0.00335989
        1882     1.04622       1.106  0.00335825
        1883     1.04615     1.10597  0.00335662
        1884     1.04586     1.10594  0.00335499
        1885     1.04535     1.10591  0.00335336
        1886     1.04461     1.10587  0.00335174
        1887     1.04362     1.10584  0.00335013
        1888     1.04239     1.10581  0.00334852
        1889     1.04092     1.10577  0.00334693
        1890      1.0392     1.10574  0.00334534
        1891     1.03724      1.1057  0.00334377
        1892     1.03504     1.10566  0.00334221
        1893     1.03262     1.10562  0.00334067
        1894     1.02998     1.10558  0.00333914
        1895     1.02715     1.10554  0.00333764
        1896     1.02415      1.1055  0.00333615
        1897     1.02098     1.10546  0.00333469
        1898     1.01769     1.10541  0.00333325
        1899      1.0143     1.10536  0.00333184
        1900     1.01084     1.10531  0.00333046
        1901     1.00733     1.10526  0.00332911
        1902     1.00382     1.10521  0.00332779
        1903     1.00033     1.10515  0.00332649
        1904     0.99691     1.10509  0.00332523
        1905    0.993582     1.10504    0.003324
        1906    0.990383     1.10498   0.0033228
        1907    0.987343     1.10491  0.00332163
        1908    0.984493     1.10485  0.00332049
        1909     0.98186     1.10479  0.00331938
        1910    0.979466     1.10472  0.00331829
        1911    0.977332     1.10465  0.00331722
        1912    0.975473     1.10459  0.00331617
        1913    0.973901     1.10452  0.00331514
        1914    0.972625     1.10445  0.00331413
        1915    0.971647     1.10438  0.00331312
        1916     0.97097     1.10431  0.00331212
        1917    0.970589     1.10424  0.00331113
        1918    0.970499     1.10417  0.00331014
        1919     0.97069      1.1041  0.00330914
        1920    0.971152     1.10403  0.00330815
        1921    0.971872     1.10396  0.00330714
        1922    0.972836      1.1039  0.00330612
        1923    0.974031     1.10383  0.00330509
        1924     0.97544     1.10376  0.00330405
        1925    0.977049      1.1037  0.00330299
        1926    0.978843     1.10363  0.00330191
        1927    0.980808     1.10357  0.00330081
        1928     0.98293      1.1035  0.00329969
        1929    0.985197     1.10344  0.00329855
        1930    0.987596     1.10338  0.00329739
        1931    0.990119     1.10332   0.0032962
        1932    0.992755     1.10327  0.00329499
        1933    0.995496     1.10321  0.00329376
        1934    0.998334     1.10316   0.0032925
        1935     1.00126      1.1031  0.00329122
        1936     1.00428     1.10305  0.00328992
        1937     1.00737       1.103  0.00328859
        1938     1.01054     1.10296  0.00328724
        1939     1.01378     1.10291  0.00328587
        1940      1.0171     1.10287  0.00328447
        1941     1.02048     1.10282  0.00328305
        1942     1.02392     1.10278  0.00328161
        1943     1.02742     1.10274  0.00328015
        1944     1.03097     1.10271  0.00327867
        1945     1.03457     1.10267  0.00327717
        1946     1.03822     1.10264  0.00327566
        1947      1.0419     1.10261  0.00327412
        1948     1.04561     1.10258  0.00327257
        1949     1.04935     1.10255  0.00327101
        1950     1.05311     1.10253  0.00326943
        1951     1.05687      1.1025  0.00326784
        1952     1.06064     1.10248  0.00326623
        1953     1.06439     1.10246  0.00326462
        1954     1.06811     1.10244    0.003263
        1955     1.07181     1.10243  0.00326136
        1956     1.07546     1.10241  0.00325973
        1957     1.07905      1.1024  0.00325808
        1958     1.08256     1.10239  0.00325643
        1959       1.086     1.10238  0.00325478
        1960     1.08934     1.10238  0.00325313
        1961     1.09258     1.10237  0.00325147
        1962      1.0957     1.10237  0.00324982
        1963     1.09869     1.10237  0.00324816
        1964     1.10154     1.10237  0.00324651
        1965     1.10424     1.10237  0.00324486
        1966     1.10678     1.10237  0.00324321
        1967     1.10915     1.10237  0.00324156
        1968     1.11134     1.10238  0.00323992
        1969     1.11335     1.10238  0.00323828
        1970     1.11517     1.10239  0.00323664
        1971      1.1168      1.1024  0.00323501
        1972     1.11824     1.10241  0.00323337
        1973     1.11948     1.10241  0.00323175
        1974     1.12053     1.10242  0.00323012
        1975     1.12137     1.10243   0.0032285
        1976     1.12202     1.10244  0.00322688
        1977     1.12248     1.10245  0.00322527
        1978     1.12276     1.10246  0.00322365
        1979     1.12285     1.10247  0.00322204
        1980     1.12276     1.10248  0.00322043
        1981     1.12251     1.10249  0.00321882
        1982      1.1221      1.1025  0.00321721
        1983     1.12154     1.10251   0.0032156
        1984     1.12085     1.10252    0.003214
        1985     1.12003     1.10253  0.00321239
        1986     1.11909     1.10254  0.00321078
        1987     1.11806     1.10255  0.00320918
        1988     1.11693     1.10255  0.00320757
        1989     1.11574     1.10256  0.00320596
        1990     1.11449     1.10257  0.00320436
        1991      1.1132     1.10257  0.00320275
        1992     1.11188     1.10258  0.00320115
        1993     1.11055     1.10258  0.00319954
        1994     1.10922     1.10258  0.00319794
        1995     1.10791     1.10259  0.00319634
        1996     1.10662     1.10259  0.00319474
        1997     1.10538     1.10259  0.00319314
        1998     1.10419     1.10259  0.00319154
        1999     1.10307     1.10259  0.00318995
        2000     1.10202     1.10259  0.00318835
        2001     1.10106     1.10259  0.00318676
        2002     1.10018     1.10259  0.00318517
        2003      1.0994     1.10259  0.00318358
        2004     1.09872     1.10259  0.00318199
        2005     1.09814     1.10258   0.0031804
        2006     1.09766     1.10258  0.00317882
        2007     1.09728     1.10258  0.00317723
        2008       1.097     1.10258  0.00317565
        2009     1.09681     1.10257  0.00317407
        2010     1.09671     1.10257   0.0031725
        2011     1.09668     1.10257  0.00317092
        2012     1.09672     1.10256  0.00316935
        2013     1.09682     1.10256  0.00316777
        2014     1.09696     1.10256   0.0031662
        2015     1.09714     1.10256  0.00316463
        2016     1.09734     1.10255  0.00316306
        2017     1.09755     1.10255  0.00316149
        2018     1.09776     1.10255  0.00315993
        2019     1.09795     1.10255  0.00315836
        2020     1.09811     1.10254   0.0031568
        2021     1.09822     1.10254  0.00315524
        2022     1.09828     1.10254  0.00315368
        2023     1.09828     1.10254  0.00315212
        2024     1.09819     1.10254  0.00315057
        2025     1.09803     1.10253  0.00314901
        2026     1.09777     1.10253  0.00314746
        2027     1.09741     1.10253  0.00314591
        2028     1.09694     1.10253  0.00314436
        2029     1.09637     1.10252  0.00314281
        2030     1.09567     1.10252  0.00314126
        2031     1.09487     1.10252  0.00313972
        2032     1.09394     1.10251  0.00313817
        2033      1.0929     1.10251  0.00313663
        2034     1.09174      1.1025   0.0031351
        2035     1.09048      1.1025  0.00313356
        2036      1.0891     1.10249  0.00313203
        2037     1.08763     1.10248   0.0031305
        2038     1.08606     1.10247  0.00312897
        2039     1.08441     1.10246  0.00312745
        2040     1.08268     1.10246  0.00312593
        2041     1.08089     1.10244  0.00312442
        2042     1.07904     1.10243  0.00312291
        2043     1.07716     1.10242  0.00312141
        2044     1.07525     1.10241  0.00311991
        2045     1.07333     1.10239  0.00311842
        2046     1.07141     1.10238  0.00311693
        2047     1.06951     1.10236  0.00311545
        2048     1.06765     1.10235  0.00311397
        2049     1.06582     1.10233   0.0031125
        2050     1.06407     1.10231  0.00311104
        2051     1.06238     1.10229  0.00310958
        2052     1.06079     1.10227  0.00310813
        2053      1.0593     1.10225  0.00310669
        2054     1.05792     1.10223  0.00310525
        2055     1.05667      1.1022  0.00310382
        2056     1.05554     1.10218   0.0031024
        2057     1.05456     1.10216  0.00310097
        2058     1.05372     1.10213  0.00309956
        2059     1.05304     1.10211  0.00309814
        2060      1.0525     1.10209  0.00309673
        2061     1.05211     1.10206  0.00309532
        2062     1.05187     1.10204  0.00309392
        2063     1.05177     1.10201  0.00309252
        2064      1.0518     1.10199  0.00309111
        2065     1.05196     1.10197  0.00308971
        2066     1.05223     1.10194  0.00308831
        2067      1.0526     1.10192  0.00308691
        2068     1.05305     1.10189   0.0030855
        2069     1.05358     1.10187   0.0030841
        2070     1.05415     1.10185   0.0030827
        2071     1.05476     1.10182  0.00308129
        2072     1.05539      1.1018  0.00307989
        2073     1.05602     1.10178  0.00307848
        2074     1.05662     1.10176  0.00307707
        2075     1.05719     1.10174  0.00307567
        2076     1.05769     1.10172  0.00307426
        2077     1.05813     1.10169  0.00307285
        2078     1.05848     1.10167  0.00307144
        2079     1.05872     1.10165  0.00307003
        2080     1.05885     1.10163  0.00306863
        2081     1.05885     1.10161  0.00306722
        2082     1.05871     1.10159  0.00306582
        2083     1.05843     1.10157  0.00306441
        2084       1.058     1.10155  0.00306302
        2085     1.05742     1.10153  0.00306162
        2086     1.05669     1.10151  0.00306023
        2087     1.05582     1.10149  0.00305884
        2088     1.05481     1.10146  0.00305746
        2089     1.05367     1.10144  0.00305608
        2090     1.05242     1.10142  0.00305471
        2091     1.05108     1.10139  0.00305334
        2092     1.04965     1.10137  0.00305198
        2093     1.04817     1.10134  0.00305063
        2094     1.04665     1.10132  0.00304928
        2095     1.04513     1.10129  0.00304795
        2096     1.04363     1.10126  0.00304662
        2097     1.04217     1.10123  0.00304529
        2098      1.0408      1.1012  0.00304398
        2099     1.03953     1.10118  0.00304267
        2100     1.03839     1.10115  0.00304137
        2101     1.03741     1.10112  0.00304007
        2102     1.03661     1.10108  0.00303878
        2103     1.03601     1.10105  0.00303749
        2104     1.03562     1.10102  0.00303621
        2105     1.03547     1.10099  0.00303492
        2106     1.03554     1.10096  0.00303364
        2107     1.03585     1.10093  0.00303236
        2108      1.0364      1.1009  0.00303108
        2109     1.03718     1.10087  0.00302979
        2110     1.03819     1.10084   0.0030285
        2111      1.0394     1.10081   0.0030272
        2112     1.04081     1.10078   0.0030259
        2113     1.04239     1.10075   0.0030246
        2114     1.04413     1.10073  0.00302329
        2115     1.04601      1.1007  0.00302197
        2116     1.04801     1.10068  0.00302064
        2117     1.05009     1.10065  0.00301931
        2118     1.05225     1.10063  0.00301797
        2119     1.05445     1.10061  0.00301663
        2120     1.05667     1.10059  0.00301527
        2121      1.0589     1.10057  0.00301392
        2122      1.0611     1.10055  0.00301255
        2123     1.06325     1.10053  0.00301119
        2124     1.06535     1.10051  0.00300981
        2125     1.06736      1.1005  0.00300844
        2126     1.06926     1.10048  0.00300706
        2127     1.07105     1.10047  0.00300568
        2128      1.0727     1.10046  0.00300429
        2129      1.0742     1.10045  0.00300291
        2130     1.07554     1.10043  0.00300152
        2131      1.0767     1.10042  0.00300013
        2132     1.07768     1.10041  0.00299874
        2133     1.07846      1.1004  0.00299735
        2134     1.07905     1.10039  0.00299597
        2135     1.07944     1.10038  0.00299458
        2136     1.07963     1.10037  0.00299319
        2137     1.07962     1.10036  0.00299181
        2138     1.07943     1.10035  0.00299043
        2139     1.07906     1.10034  0.00298904
        2140     1.07852     1.10033  0.00298766
        2141     1.07782     1.10032  0.00298629
        2142     1.07699     1.10031  0.00298491
        2143     1.07604      1.1003  0.00298354
        2144     1.07498     1.10029  0.00298217
        2145     1.07385     1.10028  0.00298081
        2146     1.07266     1.10026  0.00297945
        2147     1.07143     1.10025  0.00297809
        2148     1.07018     1.10023  0.00297674
        2149     1.06894     1.10022  0.00297539
        2150     1.06772     1.10021  0.00297404
        2151     1.06653     1.10019   0.0029727
        2152     1.06539     1.10017  0.00297136
        2153     1.06431     1.10016  0.00297003
        2154      1.0633     1.10014   0.0029687
        2155     1.06236     1.10012  0.00296737
        2156      1.0615      1.1001  0.00296605
        2157     1.06071     1.10009  0.00296473
        2158     1.05999     1.10007  0.00296342
        2159     1.05933     1.10005   0.0029621
        2160     1.05874     1.10003   0.0029608
        2161     1.05819     1.10001  0.00295949
        2162     1.05768     1.09999  0.00295818
