#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         581    -5.38534    -5.56299   0.0152573
         582    -5.39064     -5.5627    0.015234
         583    -5.39656    -5.56241   0.0152105
         584    -5.40175    -5.56214    0.015187
         585    -5.40741    -5.56187   0.0151633
         586    -5.41325    -5.56162   0.0151396
         587    -5.41897    -5.56138   0.0151157
         588    -5.42487    -5.56114   0.0150918
         589     -5.4311    -5.56092   0.0150678
         590    -5.43675    -5.56071   0.0150437
         591    -5.44259    -5.56051   0.0150196
         592    -5.44814    -5.56032   0.0149954
         593    -5.45446    -5.56014   0.0149712
         594    -5.46033    -5.55998   0.0149469
         595     -5.4659    -5.55982   0.0149226
         596    -5.47144    -5.55967   0.0148983
         597     -5.4771    -5.55953    0.014874
         598    -5.48239     -5.5594   0.0148497
         599    -5.48806    -5.55928   0.0148254
         600    -5.49347    -5.55917   0.0148011
         601    -5.49892    -5.55907   0.0147768
         602    -5.50422    -5.55898   0.0147525
         603    -5.50965     -5.5589   0.0147283
         604    -5.51445    -5.55883   0.0147041
         605     -5.5189    -5.55876   0.0146799
         606    -5.52327     -5.5587   0.0146558
         607    -5.52771    -5.55865   0.0146318
         608    -5.53129    -5.55861   0.0146078
         609    -5.53506    -5.55857   0.0145839
         610    -5.53811    -5.55853     0.01456
         611    -5.54088    -5.55851   0.0145362
         612    -5.54382    -5.55848   0.0145125
         613    -5.54588    -5.55846   0.0144888
         614    -5.54811    -5.55844   0.0144652
         615    -5.54978    -5.55843   0.0144417
         616    -5.55133    -5.55842   0.0144182
         617    -5.55263    -5.55841   0.0143949
         618    -5.55429     -5.5584   0.0143716
         619    -5.55513     -5.5584   0.0143484
         620    -5.55591    -5.55839   0.0143252
         621    -5.55696    -5.55839   0.0143022
         622    -5.55723    -5.55839   0.0142792
         623    -5.55766    -5.55839   0.0142563
         624    -5.55779    -5.55839   0.0142334
         625    -5.55842    -5.55839   0.0142106
         626     -5.5588    -5.55839   0.0141879
         627    -5.55805    -5.55839   0.0141653
         628    -5.55783    -5.55839   0.0141427
         629    -5.55726    -5.55838   0.0141203
         630    -5.55695    -5.55838   0.0140979
         631    -5.55693    -5.55838   0.0140755
         632    -5.55658    -5.55838   0.0140532
         633    -5.55622    -5.55837    0.014031
         634      -5.556    -5.55837   0.0140089
         635    -5.55577    -5.55837   0.0139868
         636    -5.55538    -5.55836   0.0139649
         637    -5.55514    -5.55836   0.0139429
         638    -5.55473    -5.55835   0.0139211
         639    -5.55432    -5.55834   0.0138993
         640    -5.55389    -5.55834   0.0138776
         641     -5.5539    -5.55833   0.0138559
         642    -5.55344    -5.55832   0.0138344
         643    -5.55281    -5.55831   0.0138128
         644    -5.55216     -5.5583   0.0137914
         645    -5.55149    -5.55829     0.01377
         646    -5.55081    -5.55828   0.0137487
         647    -5.55071    -5.55827   0.0137275
         648       -5.55    -5.55826   0.0137063
         649    -5.54943    -5.55824   0.0136852
         650    -5.54857    -5.55823   0.0136641
         651    -5.54803    -5.55821   0.0136431
         652    -5.54781     -5.5582   0.0136222
         653    -5.54732    -5.55818   0.0136014
         654    -5.54643    -5.55816   0.0135806
         655    -5.54618    -5.55814   0.0135599
         656    -5.54569    -5.55813   0.0135392
         657    -5.54497    -5.55811   0.0135186
         658    -5.54462    -5.55808   0.0134981
         659    -5.54404    -5.55806   0.0134776
         660    -5.54429    -5.55804   0.0134572
         661    -5.54416    -5.55802   0.0134369
         662    -5.54425      -5.558   0.0134166
         663     -5.5444    -5.55798   0.0133964
         664     -5.5449    -5.55796   0.0133762
