#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         371   -0.370825   -0.400031  0.00275842
         372   -0.388006   -0.399999   0.0027512
         373   -0.382341   -0.399952  0.00274423
         374   -0.373108    -0.39988  0.00273783
         375   -0.373193   -0.399809  0.00273145
         376   -0.425909   -0.399878  0.00272507
         377   -0.424287   -0.399943  0.00271861
         378   -0.432742    -0.40003   0.0027128
         379   -0.423932   -0.400093  0.00270638
         380   -0.407646   -0.400113  0.00269933
         381   -0.381387   -0.400063  0.00269269
         382   -0.396709   -0.400055  0.00268566
         383   -0.378673   -0.399999  0.00267923
         384   -0.378573   -0.399943  0.00267283
         385   -0.373073   -0.399873   0.0026668
         386   -0.393446   -0.399857  0.00265994
         387   -0.376581   -0.399796  0.00265375
         388   -0.383726   -0.399755  0.00264723
         389    -0.37582   -0.399694  0.00264114
         390   -0.380319   -0.399644  0.00263484
         391    -0.39004   -0.399619  0.00262821
         392   -0.386782   -0.399587  0.00262171
         393   -0.385454   -0.399551  0.00261529
         394   -0.385686   -0.399515  0.00260889
         395   -0.385447    -0.39948  0.00260252
         396   -0.395082   -0.399469  0.00259598
         397   -0.396783   -0.399462  0.00258945
         398   -0.415815   -0.399503  0.00258327
         399   -0.411958   -0.399534  0.00257698
         400    -0.39122   -0.399513  0.00257062
         401   -0.368813   -0.399437  0.00256535
         402    -0.37961   -0.399388  0.00255944
         403   -0.398077   -0.399384  0.00255309
         404   -0.405487   -0.399399  0.00254682
         405   -0.409016   -0.399423  0.00254064
         406   -0.388887   -0.399397  0.00253452
         407   -0.368182   -0.399321  0.00252945
         408   -0.335216   -0.399163  0.00252812
         409   -0.340092   -0.399019  0.00252607
         410   -0.349431   -0.398898   0.0025228
         411   -0.373687   -0.398837  0.00251741
         412   -0.390221   -0.398816  0.00251138
         413   -0.378098   -0.398766   0.0025058
         414   -0.367016   -0.398689  0.00250092
         415   -0.408983   -0.398714  0.00249502
         416   -0.453108   -0.398844  0.00249245
         417   -0.456913   -0.398984  0.00249036
         418   -0.416357   -0.399025  0.00248475
         419   -0.395767   -0.399018  0.00247883
         420   -0.357949    -0.39892  0.00247485
         421   -0.356372   -0.398819  0.00247104
         422    -0.35413   -0.398713  0.00246745
         423   -0.333053   -0.398558  0.00246649
         424   -0.322005   -0.398377  0.00246728
         425   -0.319293   -0.398191  0.00246848
         426   -0.309376   -0.397982  0.00247147
         427    -0.33353   -0.397831  0.00247029
         428   -0.345881    -0.39771   0.0024675
         429   -0.337713    -0.39757  0.00246571
         430   -0.336642   -0.397429  0.00246404
         431   -0.371056   -0.397367  0.00245908
         432   -0.388814   -0.397348  0.00245347
         433   -0.403782   -0.397362  0.00244785
         434   -0.436748   -0.397453  0.00244389
         435   -0.434365   -0.397538  0.00243974
         436   -0.440343   -0.397636  0.00243612
         437   -0.463418   -0.397787  0.00243519
         438   -0.469969   -0.397952   0.0024352
         439    -0.47915   -0.398136  0.00243667
         440    -0.45997   -0.398277  0.00243518
         441   -0.479753   -0.398462  0.00243666
         442   -0.489497   -0.398668  0.00243984
